,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR,sentiment2,sentiment3,sentiment1,Hulbert.sentiment,TYVIX
2003-05-15,6.36000013,5.9,5.17,0,25.701777131304397,839.166697415504,0.011918328,0.0242169236819425,1.036577529,0,0,69.533558113682,0,946.67,938.79,948.23,939.28,30.478750800000004,31.06,1.19000013,0,0,-0.00301592369156047,33.1877992501645,0.017282305,1.36,1.03,-0.0165383081246065,6.0,1780.0,2.4827,3.5297,95.22,0.042402529,47.2,63.5,46.1,40080.0,10.27111294,32580.0,2291.0,3.87,0.0162211097264762,19.24,2.905,58.9526,8.9,1.74,1915.0,104.27,0.52,0.013647,-0.012679000000000001,-0.051177,0.579,6.7
2003-05-16,6.36000013,5.9,5.13,0,25.738547308532702,839.166697415504,0.011918328,0.0209489469173265,0.9648095040000001,0,0,69.358099016797,0,944.3,938.6,948.65,946.67,30.39266173,31.07,1.23000013,0,0,-0.00462499720606644,33.2318902839732,0.017398188999999998,1.26,1.022,-0.0119826687004982,6.0,1630.0,2.392,3.4185,94.08,0.042402529,47.2,63.5,46.1,34380.0,10.89206566,31740.0,2317.0,3.87,0.0134387442995879,18.4,2.8971,58.922,8.9,1.676,1535.0,65.12,0.4,0.013416999999999998,-0.013566,-0.062238,0.579,6.79
2003-05-19,6.30000019,5.9,5.12,0,25.100276438190498,839.166697415504,0.011918328,0.0209489469173265,0.829241737,0,0,67.735088114443,0,920.77,920.23,944.3,944.3,29.64488088,31.06,1.18000019,0,0,-0.00296609395595642,32.404979668397196,0.017562225,1.26,1.0170000000000001,0.029037155735900003,6.0,1630.0,2.4381,3.485,93.74,0.042402529,47.2,63.5,46.1,53700.0,11.94246889,30660.0,2335.0,3.87,0.0213557190220627,20.51,2.8253,59.4181,8.9,1.7405,855.0,96.95,0.9,0.014325,-0.013933000000000001,-0.055434000000000004,0.579,7.22
2003-05-20,6.32000017,5.9,5.03,0,25.0750011688374,839.166697415504,0.011918328,0.0209489469173265,0.864786064,0,0,67.596179645266,1,919.73,912.05,925.34,920.77,29.6113973,31.06,1.29000017,0,0,-0.00130719070584639,32.3695438396797,0.017585835,1.23,1.0,0.0339168783923689,6.0,1630.0,2.3379,3.3542,93.26,0.042402529,47.2,63.5,46.1,50640.0,14.26615951,32100.0,2337.0,3.87,0.0239311266323771,21.29,2.8217,58.7239,8.9,1.7145,1695.0,89.82,0.86,0.014459,-0.015276,-0.064965,0.5670000000000001,7.88
2003-05-21,6.23999977,5.9,4.98,0,25.178694597294196,839.166697415504,0.011918328,0.0209489469173265,0.903798132,0,0,67.735088114443,2,923.42,914.91,923.85,919.73,29.73977456,31.05,1.25999977,0,0,-0.0006535953529231969,32.5004763799942,0.0175918,1.23,1.047,0.0292494054390946,6.0,1630.0,2.3289,3.3963,93.54,0.042402529,47.2,63.5,46.1,32040.0,15.97546272,42780.0,2325.0,3.64,0.0239029135452109,21.21,2.8322,58.4208,8.9,1.7365,1831.0,95.39,0.85,0.014532,-0.012789,-0.036156,0.5670000000000001,7.89
2003-05-22,6.25,5.9,4.98,0,25.412261184865397,839.166697415504,0.011918328,0.0209489469173265,0.924008141,0,0,68.40768546198599,3,931.87,922.54,935.3,923.42,30.08944139,30.97,1.27,0,0,0.0,32.798921574987695,0.017361863999999998,1.25,1.05,0.0352771851052297,6.0,1630.0,2.2464,3.3138,93.56,0.042402529,47.2,63.5,46.1,31140.0,13.05542828,52320.0,2303.0,3.64,0.0179424451307688,19.78,2.8579,58.3366,8.9,1.6769999999999998,2029.0,98.64,0.89,0.014874,-0.013518,-0.034636,0.5670000000000001,7.29
2003-05-23,6.19000006,5.4,4.94,0,25.452241015241103,839.166697415504,0.011918328,0.0209489469173265,0.9774557340000001,0,0,68.546593200077,4,933.22,927.42,935.2,931.87,30.13303197,30.97,1.25000006,0,0,0.0,32.847469675452,0.017330383,1.21,1.055,0.0373683739277803,6.0,1630.0,2.2681,3.3354,93.05,-0.018974353,47.2,63.5,46.1,32460.0,8.151170732,48180.0,2272.0,3.64,0.0163089863590255,19.17,2.8622,58.3059,8.9,1.6805,2021.0,137.56,0.59,0.012972,-0.011393,-0.047293,0.504,7.16
2003-05-27,6.1500001,5.4,5.04,0,25.9534759802944,839.166697415504,0.011918328,0.0209489469173265,1.1047775690000001,0,0,69.74557368696,5,951.48,927.33,952.76,933.22,30.71271788,30.98,1.1100001,1,0,0.0,33.491034788456304,0.016994113999999998,1.32,1.063,0.0241305729262675,6.0,1630.0,2.3332,3.4106,92.72,-0.018974353,47.2,63.5,46.1,31260.0,10.85340045,53400.0,2218.0,3.64,0.0194568078893434,19.99,2.9177,58.5163,8.9,1.683,2194.0,81.68,0.43,0.014072999999999999,-0.011731,-0.051359,0.536,7.38
2003-05-28,6.23999977,5.4,5.09,0,26.004161563185,839.166697415504,0.011918328,0.0209489469173265,1.095132866,0,0,69.94296389155599,4,953.22,950.12,959.39,951.48,30.76888315,30.98,1.14999977,1,0,0.0,33.552991262418104,0.017097102,1.29,1.087,0.0356284074108563,6.0,1630.0,2.3359,3.4235,93.45,-0.003113535,47.2,63.5,46.1,33420.0,12.22543505,39120.0,2178.0,3.64,0.0197460008751566,20.03,2.9232,58.1206,8.9,1.672,1769.0,93.2,0.48,0.013236000000000001,-0.011271999999999999,-0.05335,0.536,7.33
2003-05-29,6.26999998,5.4,5.03,0,25.909719074521103,839.166697415504,0.011918328,0.0209489469173265,1.091392978,0,0,69.760192475872,3,949.64,946.23,962.08,953.22,30.67312661,30.96,1.23999998,1,0,0.0,33.4277950514752,0.017082031,1.29,1.075,0.043173903557845,6.0,1630.0,2.2474,3.3352,92.71,-0.003113535,47.2,63.5,46.1,51960.0,14.47328335,35400.0,2145.0,3.64,0.0216547681919478,20.43,2.9126,58.1456,8.9,1.6535,1624.0,62.93,0.61,0.014433000000000001,-0.012438,-0.057116999999999994,0.536,7.11
2003-05-30,6.21000004,5.4,5.04,0,26.29373719815,839.166697415504,0.011918328,0.0209489469173265,1.114779484,0,0,70.878752808769,2,963.59,949.64,965.38,949.64,31.37707587,30.71,1.17000004,1,0,0.0,33.919585090075195,0.016756369,1.28,1.085,0.0233445700385263,6.0,1630.0,2.272,3.3699,93.29,-0.003113535,47.2,63.5,46.1,30660.0,11.30687988,48900.0,2127.0,3.64,0.0182629351742314,19.47,2.9578,57.8858,8.9,1.6825,2405.0,45.16,0.49,0.012784,-0.008459,-0.044386,0.544,7.51
2003-06-02,6.21999979,5.4,5.08,0,26.3901898327984,839.166697415504,0.011918328,0.0209489469173265,1.107535006,0,0,71.17118780494799,1,967.0,963.59,979.11,963.59,31.45738452,30.74,1.13999979,1,0,0.0,34.040296764347,0.016730631,1.27,1.102,0.00899847388640384,6.0,1630.0,2.2903,3.4085,93.34,-0.003113535,47.2,63.5,46.1,30660.0,13.91967986,46560.0,2116.0,3.64,0.0238039463238516,20.85,2.9649,57.8703,8.9,1.6645,2003.0,66.83,0.5,0.013751,-0.008381,-0.040010000000000004,0.48200000000000004,7.6
2003-06-03,6.28000021,5.4,5.01,0,26.518053064693397,839.166697415504,0.011918328,0.0209489469173265,1.044903291,0,0,71.463623532213,0,971.56,964.47,973.02,967.0,31.60572544,30.74,1.27000021,0,0,0.0,34.201548404397,0.016539895,1.21,1.062,0.0150228485045085,6.0,1630.0,2.2487,3.3293,93.53,-0.003113535,47.2,63.5,46.1,31320.0,13.92738426,39060.0,2123.0,3.64,0.0239129870074842,20.84,2.9791,57.2125,8.9,1.6651,1653.0,115.56,0.78,0.01288,-0.012881,-0.056527,0.48200000000000004,7.51
2003-06-04,6.21999979,5.4,4.94,0,26.922200433944997,839.166697415504,0.011918328,0.0209489469173265,1.113988312,0,0,72.49445724101,0,986.24,970.72,987.85,971.56,32.08327912,30.74,1.27999979,0,0,0.0,34.718631096283396,0.016566688,1.22,1.022,0.0112216884473911,6.0,1630.0,2.253,3.2927,93.73,-0.003113535,47.2,63.5,46.1,31200.0,12.91129275,53340.0,2128.0,3.64,0.0231644082397431,20.62,3.0239999999999996,57.2785,8.9,1.6602,2409.0,66.04,0.59,0.013275,-0.012589,-0.052756,0.48200000000000004,7.65
2003-06-05,6.17000008,5.4,4.98,0,27.032140747360703,839.166697415504,0.011918328,0.0209489469173265,1.140911587,1,0,72.852687753578,0,990.14,978.13,990.14,986.24,32.21014964,30.74,1.19000008,0,0,0.0,34.8564891596245,0.0161886,1.26,1.0170000000000001,0.00937721114335229,6.0,1630.0,2.3023,3.342,92.52,0.004766904000000001,47.2,63.5,46.1,31320.0,13.60005499,53460.0,2135.0,3.64,0.0239731148441381,20.83,3.0357,57.3043,8.9,1.6925,1918.0,98.01,0.35,0.012326,-0.010905,-0.050039,0.5,8.03
2003-06-06,6.21000004,5.4,4.97,0,26.9706380445017,839.166697415504,0.011918328,0.0209489469173265,1.057131289,0,0,72.567564345112,0,987.76,986.01,1007.69,990.14,32.14318256,30.73,1.24000004,0,0,0.0,34.773293227861096,0.016231352,1.24,1.0270000000000001,0.00280600451256476,6.1,1630.0,2.3114,3.3510000000000004,93.48,0.004766904000000001,47.2,63.5,46.1,52920.0,16.51815499,33360.0,2139.0,3.64,0.0250826679609613,21.25,3.0288,56.0761,8.9,1.699,1511.0,70.49,0.66,0.013638999999999998,-0.008273,-0.044639,0.512,7.51
2003-06-09,6.19999981,5.4,4.93,0,26.6510526681727,839.166697415504,0.011918328,0.0209489469173265,0.9536973540000001,0,0,71.82916636358,0,975.93,972.59,987.76,987.76,31.75821673,30.73,1.26999981,0,0,0.0,34.3575270028605,0.016447368,1.25,1.0070000000000001,0.0339050928470348,6.1,1630.0,2.2567,3.2758,93.3,0.004766904000000001,47.2,63.5,46.1,51780.0,10.78658767,30660.0,2134.0,3.64,0.0291944319326506,22.15,2.9928,56.6706,8.9,1.6991,980.0,136.06,0.71,0.012969999999999999,-0.013802000000000002,-0.08094900000000001,0.52,7.64
2003-06-10,6.15999985,5.4,4.85,0,26.897830637412895,839.166697415504,0.011918328,0.0209489469173265,0.99200561,0,0,72.560252026314,0,984.84,975.93,984.84,975.93,32.04816141,30.73,1.30999985,0,0,0.0,34.6718002926306,0.016302699,1.22,0.9570000000000001,0.0237784632944461,6.1,1630.0,2.2221,3.1903,93.56,0.004766904000000001,47.2,63.5,46.1,35100.0,10.86713656,54000.0,2130.0,3.64,0.0227010522558035,20.64,3.0201,55.5778,8.9,1.6832,2184.0,85.93,0.67,0.013209,-0.015341,-0.086306,0.52,7.82
2003-06-11,6.09000015,5.4,4.84,0,27.2465557316868,839.166697415504,0.011918328,0.0209489469173265,0.972368982,0,0,73.327894165441,0,997.48,981.61,997.48,984.84,32.45948584,30.73,1.25000015,0,0,0.0,35.1169350230233,0.016419196,1.25,0.91,0.0123714750189995,6.1,1630.0,2.2828,3.2101,92.97,0.004766904000000001,47.2,63.5,46.1,31320.0,11.69683917,53460.0,2132.0,3.64,0.0210100354089873,20.21,3.0591,55.7019,8.9,1.6878,2216.0,102.05,0.49,0.013843000000000001,-0.013634,-0.057701,0.488,8.03
2003-06-12,6.07999992,5.4,4.81,1,27.278195243877,839.166697415504,0.011918328,0.0209489469173265,0.96746988,0,0,73.554529258717,0,998.51,991.27,1002.74,997.48,32.49300358,30.73,1.26999992,0,0,0.0,35.153443207102605,0.016279386,1.25,0.892,-0.00609026853886061,6.1,1630.0,2.2561,3.1630000000000003,92.87,0.004766904000000001,47.2,63.5,46.1,33540.0,13.49965482,31260.0,2135.0,3.64,0.0217387579497079,20.41,3.062,55.6803,8.9,1.6945,1796.0,124.23,0.72,0.013146000000000001,-0.011013,-0.055512,0.504,7.54
2003-06-13,6.05999994,5.4,4.76,0,27.0112061567609,839.166697415504,0.011918328,0.0209489469173265,0.926944146,0,0,72.78688711959,0,988.61,984.27,1000.92,998.51,32.17084282,30.73,1.29999994,0,0,0.0,34.8052798154639,0.016426285,1.24,0.833,0.00220128519078413,6.1,1630.0,2.2666,3.1121,92.22,0.004766904000000001,47.2,63.5,46.1,45600.0,12.24544934,30780.0,2141.0,3.64,0.0228760385478648,20.66,3.0317,55.8967,8.9,1.6947,1054.0,60.21,0.59,0.012828,-0.013226,-0.048960000000000004,0.504,7.69
2003-06-16,6.01000023,5.4,4.81,0,27.6646667546666,839.166697415504,0.011918328,0.0209489469173265,1.0516174329999999,0,0,74.322171397844,0,1010.74,988.61,1010.86,988.61,32.89098601,30.73,1.20000023,0,0,0.0,35.642819623219104,0.016080911,1.33,0.8370000000000001,-0.0289789304587377,6.1,1630.0,2.3159,3.1716,92.4,0.004766904000000001,47.2,63.5,46.1,30660.0,11.18967478,54000.0,2146.0,3.64,0.0214263643986336,20.22,3.0976,55.7506,8.9,1.6840000000000002,2281.0,67.2,0.41,0.012956,-0.010009,-0.043616,0.525,8.29
2003-06-17,6.05000019,5.4,4.89,0,27.693374209889,838.6080488334711,0.011918328,0.0209489469173265,0.979652152,0,0,74.322171397844,0,1011.66,1007.04,1015.33,1010.74,32.93164063,30.72,1.16000019,0,0,0.0,35.6753334225459,0.016042722,1.24,0.867,-0.027959277748916,6.1,1732.0,2.374,3.2605,92.61,0.004766904000000001,47.2,63.5,46.1,35160.0,11.69524496,52620.0,2149.0,3.64,0.0205510747007457,20.01,3.1007,53.9353,8.9,1.6554,1422.0,131.17,1.11,0.013155000000000002,-0.010631999999999999,-0.044146,0.556,8.27
2003-06-18,6.11999989,5.4,4.89,0,27.6539157425238,838.6080488334711,0.011918328,0.0209489469173265,0.874570544,0,0,74.256370763856,0,1010.09,1004.61,1015.12,1011.66,32.88053385,30.72,1.22999989,0,0,0.0,35.6200056358354,0.016119425,1.22,0.862,-0.0371686704833997,6.1,1732.0,2.4852,3.3614,93.17,0.004766904000000001,47.2,63.5,46.1,32160.0,11.31191036,38580.0,2154.0,3.64,0.0197523225733087,19.76,3.096,53.1893,8.9,1.6779,1211.0,109.58,0.33,0.013778,-0.012187,-0.05719400000000001,0.58,8.73
2003-06-19,6.19999981,5.4,5.01,0,27.2360547272772,838.6080488334711,0.011918328,0.0209489469173265,0.785598165,0,0,73.123185793361,1,994.7,993.08,1011.22,1010.09,32.41120886,30.69,1.18999981,0,0,0.0,35.077544707212,0.016331135,1.22,0.792,-0.00884805472170329,6.1,1732.0,2.5326,3.3374,93.16,0.004766904000000001,47.2,63.5,46.1,52860.0,12.64928758,31200.0,2153.0,3.64,0.0204899909778028,19.8,3.0496,53.4269,8.9,1.6981,1039.0,56.33,0.48,0.01441,-0.012315000000000001,-0.055789,0.642,8.81
2003-06-20,6.21999979,5.4,5.05,0,27.2666450606249,838.6080488334711,0.011918328,0.0209489469173265,0.8392275379999999,0,0,72.96235060298801,2,995.69,993.36,1002.09,994.7,32.44346693,30.69,1.16999979,0,0,0.0,35.112704960063404,0.016309695,1.23,0.807,-0.018244030129192002,6.1,1732.0,2.5499,3.3648,93.91,0.004766904000000001,47.2,63.5,46.1,52260.0,10.83303835,36780.0,2150.0,3.64,0.017991587650971,19.14,3.0526,53.5672,8.9,1.709,1494.0,78.91,0.36,0.014707,-0.01208,-0.05885,0.643,8.17
2003-06-23,6.26000023,5.4,4.99,0,26.885410717973,838.6080488334711,0.011918328,0.0209489469173265,0.684699497,0,0,72.21394062744899,3,981.64,977.4,995.69,995.69,32.14276359,30.54,1.27000023,0,0,0.0,34.6176357112231,0.016552066,1.21,0.82,-0.00823420061035479,6.1,1732.0,2.4862,3.3113,94.08,0.004766904000000001,47.2,63.5,46.1,51180.0,10.7213022,30660.0,2143.0,3.64,0.0238521888282841,20.58,3.0068,53.8257,8.9,1.6980000000000002,740.0,89.79,0.59,0.012463,-0.012725,-0.060744000000000006,0.557,8.22
2003-06-24,6.19999981,5.4,4.94,0,26.9385083722748,838.6080488334711,0.011918328,0.0209489469173265,0.717619187,0,0,72.287313132992,4,983.45,979.08,987.84,981.64,32.20203012,30.54,1.25999981,0,1,0.0,34.6818510313411,0.016514912,1.15,0.8,-6.99214676459508e-05,6.1,1732.0,2.4339,3.2489,94.39,0.004766904000000001,47.2,63.5,46.1,35460.0,12.27096979,47100.0,2134.0,3.64,0.0243996575127378,20.75,3.0124,53.3952,8.9,1.6744,1643.0,47.1,0.59,0.015191,-0.016848,-0.075744,0.556,8.05
2003-06-25,6.15999985,5.4,5.03,0,26.7193065684522,838.6080488334711,0.011918328,0.0209489469173265,0.777875726,0,0,71.56091953163,5,975.32,974.86,991.64,983.45,31.93582187,30.54,1.12999985,1,0,0.0,34.3956199817756,0.016651099,1.18,0.897,0.0225379433083741,6.1,1732.0,2.4966,3.4035,94.12,0.00894305,47.2,63.5,46.1,52980.0,15.74122844,36540.0,2131.0,3.64,0.0244658883842847,20.81,2.9876,53.808,8.9,1.74,1662.0,57.13,0.64,0.014058000000000001,-0.015794,-0.06425700000000001,0.478,7.97
2003-06-26,6.23000002,5.4,5.15,0,27.01049405297,838.6080488334711,0.011918328,0.0209489469173265,0.897326203,0,0,72.492762605358,4,985.82,973.8,986.53,975.32,32.29020635,30.53,1.08000002,1,0,0.0,34.7664026389941,0.016338916000000002,1.1,0.875,-0.0007731382393174571,6.1,1732.0,2.6654,3.5416,94.97,0.00894305,47.2,63.5,46.1,30960.0,12.12454019,49440.0,2129.0,3.64,0.0188988289415469,19.4,3.0201,53.2002,8.9,1.7707,2012.0,111.09,0.77,0.013386000000000002,-0.012959,-0.05282100000000001,0.478,7.7
2003-06-27,6.3499999,5.4,5.19,0,26.7509334161544,838.6080488334711,0.011918328,0.0209489469173265,0.898610127,0,0,71.65630841135,3,976.22,974.29,988.88,985.82,31.923479399999998,30.58,1.1599999,1,0,0.0,34.4284387748121,0.016501127,1.08,0.8420000000000001,0.030489077999012997,6.1,1732.0,2.6858,3.5415,95.04,0.00894305,47.2,63.5,46.1,52020.0,12.02053556,36480.0,2127.0,3.64,0.0180077865451432,19.16,2.989,53.2278,8.9,1.7698,1437.0,73.68,0.81,0.01425,-0.010674,-0.03752,0.385,7.78
2003-06-30,6.38000011,5.4,5.16,0,26.7048272115841,838.6080488334711,0.011918328,0.0209489469173265,1.0000709509999999,0,0,71.63429130344,2,974.5,973.6,983.61,976.22,28.05123777,34.74,1.22000011,1,0,0.0,34.368392113510296,0.016530251,1.45,0.838,0.0352558675949755,6.1,1732.0,2.6678,3.5133,94.73,0.00894305,47.2,63.5,46.1,39960.0,12.09954112,31860.0,2125.0,3.64,0.0193275219218716,19.52,2.8547,52.8533,8.9,1.742,1575.0,69.28,0.83,0.013555000000000001,-0.010009,-0.035519999999999996,0.385,7.58
2003-07-01,6.3499999,5.4,5.19,0,26.9201631145774,838.6080488334711,0.011918328,0.0209489469173265,1.0399423540000001,0,0,72.294651924384,1,982.32,962.1,983.26,974.5,28.28448028,34.73,1.1599999,1,0,0.0,34.6445479445577,0.016569254,1.11,0.868,0.020431103914146,6.1,1732.0,2.6708,3.5471,94.3,0.00894305,47.2,63.5,46.1,32880.0,15.87654485,53880.0,2123.0,3.64,0.0190199858257774,19.46,2.8779,53.163000000000004,8.9,1.7262,1842.0,119.55,0.9,0.013699000000000001,-0.013583000000000001,-0.055071,0.322,7.3
2003-07-02,6.36999989,5.4,5.17,0,27.2344435456916,838.6080488334711,0.011918328,0.0209489469173265,1.116740245,1,0,73.204478623935,0,993.75,982.32,993.78,982.32,28.60535406,34.74,1.19999989,0,0,0.0,35.048063592965995,0.016205766,1.01,0.847,-0.00488456890292876,6.1,1732.0,2.68,3.5358,94.13,0.010409070999999999,47.2,63.5,46.1,30660.0,9.835697974,53400.0,2127.0,3.64,0.0176799949559117,19.03,2.9115,52.4971,8.9,1.7169999999999999,2390.0,68.1,0.64,0.013766,-0.010422,-0.037294,0.322,7.45
2003-07-03,6.30999994,5.4,5.27,0,27.0148631734286,838.6080488334711,0.011918328,0.0209489469173265,1.026246559,0,0,72.448734993131,0,985.7,983.34,995.0,993.75,28.373632699999998,34.74,1.03999994,0,0,0.0,34.764677499943105,0.016303662,0.96,0.8420000000000001,0.0149112483255896,6.4,1732.0,2.8152,3.6607,94.35,0.010409070999999999,47.2,63.5,46.1,34860.0,14.23987342,33240.0,2131.0,3.64,0.0184511620663925,19.39,2.8879,52.3873,8.9,1.7371,1143.0,82.53,0.85,0.013534000000000001,-0.013674,-0.045882,0.344,7.85
2003-07-07,6.38999987,5.4,5.32,0,27.5289727534999,838.6080488334711,0.011918328,0.0209489469173265,1.1188113259999999,0,0,73.886849749197,0,1004.42,985.7,1005.56,985.7,28.912492800000003,34.74,1.06999987,0,0,0.0,35.4252241586706,0.016001095,1.0,0.862,0.00013062253835419298,6.4,1732.0,2.8452,3.7315,95.51,0.010409070999999999,47.2,63.5,46.1,30660.0,10.62888155,50100.0,2143.0,3.64,0.0214319765852517,20.06,2.9419999999999997,52.966,8.9,1.7393,2120.0,45.63,0.61,0.011974,-0.00839,-0.037437,0.344,7.68
2003-07-08,6.44000006,5.4,5.32,0,27.6237650140915,838.6080488334711,0.011918328,0.0209489469173265,1.146802579,0,0,74.217032994599,0,1007.84,998.73,1008.92,1004.42,29.010938399999997,34.74,1.12000006,0,0,0.0,35.5460598460466,0.016002084,0.93,0.885,-0.00651535412994198,6.4,1732.0,2.8176,3.7143,95.82,0.010409070999999999,53.6,56.5,49.0,32760.0,11.78811066,53400.0,2155.0,3.64,0.0200685589929505,19.48,2.9522,53.1671,8.9,1.726,1761.0,58.12,0.48,0.013207,-0.009746,-0.04742,0.361,7.66
2003-07-09,6.42999983,5.4,5.3,0,27.4705038364245,838.6080488334711,0.011918328,0.0209489469173265,1.095276836,0,0,73.798805530729,0,1002.21,998.17,1010.43,1007.84,28.84887737,34.74,1.12999983,0,0,0.0,35.347755536810396,0.016108868999999998,0.96,0.87,-0.006754296600097321,6.4,1732.0,2.8036,3.6798,95.55,0.010409070999999999,53.6,56.5,49.0,39780.0,12.89506366,33780.0,2168.0,3.64,0.0177146479017433,18.93,2.9355,52.8003,8.9,1.7625,1398.0,34.66,0.63,0.013739,-0.009316,-0.037114999999999995,0.361,7.64
2003-07-10,6.40999985,5.4,5.3,1,27.1012316086229,838.6080488334711,0.011918328,0.0209489469173265,0.9091754040000001,0,0,72.859628801735,0,988.7,983.63,1002.21,1002.21,28.45998849,34.74,1.10999985,0,0,0.0,34.8717170383665,0.016289198,1.0,0.863,-0.008257777882475871,6.4,1732.0,2.7788,3.655,95.39,0.010409070999999999,53.6,56.5,49.0,49680.0,11.51325904,30660.0,2194.0,3.64,0.0184015873747669,19.19,2.8960000000000004,53.3222,8.9,1.7992,870.0,72.87,0.65,0.01293,-0.013151,-0.049122000000000006,0.39299999999999996,7.65
2003-07-11,6.40999985,5.4,5.28,0,27.361036250539698,838.6080488334711,0.011918328,0.0209489469173265,1.029417448,0,0,73.549333582263,0,998.14,988.7,1000.86,988.7,28.73172136,34.74,1.12999985,0,0,0.0,35.2050097732357,0.016142695,0.98,0.866,-0.00747655533081305,6.4,1732.0,2.7503,3.6265,95.8,0.010409070999999999,53.6,56.5,49.0,30660.0,12.16159519,41040.0,2217.0,3.64,0.0155412276696677,18.47,2.9232,53.5276,8.9,1.8254,2084.0,51.33,0.89,0.013409,-0.013132,-0.057545000000000006,0.39299999999999996,7.29
2003-07-14,6.38999987,5.4,5.36,0,27.518883279923,838.6080488334711,0.011918328,0.0209489469173265,1.009335284,0,0,73.90886612337401,0,1003.86,998.14,1015.41,998.14,28.89637306,34.74,1.02999987,0,0,0.0,35.4070250513494,0.016058275,1.07,0.867,-0.0247913756258769,6.4,1732.0,2.8377,3.7239999999999998,96.07,0.010409070999999999,53.6,56.5,49.0,30660.0,12.73319865,36120.0,2231.0,3.64,0.0191420232743483,19.59,2.9398,53.309,8.9,1.8802,1883.0,45.67,0.48,0.012381999999999999,-0.00801,-0.016279,0.36200000000000004,7.76
2003-07-15,6.46000004,5.4,5.51,0,27.4256282266434,838.6080488334711,0.011918328,0.0209489469173265,0.94020401,0,0,73.747444263236,0,1000.42,996.67,1009.61,1003.86,28.79735176,34.74,0.95000004,0,0,0.0,35.285999655739005,0.016114132,1.13,0.888,-0.0135917784201798,6.4,1732.0,3.0839999999999996,3.9807,97.0,0.010409070999999999,53.6,56.5,49.0,50940.0,14.32750644,30900.0,2238.0,3.64,0.0186962596002389,19.55,2.9296,53.2956,8.9,1.9113,1055.0,52.31,0.4,0.013222,-0.015184,-0.06205,0.36200000000000004,8.05
2003-07-16,6.599999900000001,5.4,5.47,0,27.22092482146,839.335057262143,0.011918328,0.022584270258057,0.8892517329999999,0,0,73.314539216581,0,994.0,989.3,1003.47,1000.42,28.61255037,34.74,1.1299999,0,0,0.00130825867258437,35.0215977853825,0.016294668,1.01,0.882,-0.0069988483278650105,6.4,1732.0,3.0213,3.918,96.72,0.010409070999999999,53.6,56.5,49.0,36840.0,10.77369567,30720.0,2240.0,3.64,0.0194636116099797,19.76,2.9108,52.9998,8.9,1.8695,990.0,79.62,0.52,0.011807,-0.013619999999999998,-0.0391,0.36200000000000004,8.08
2003-07-17,6.59000015,5.4,5.47,0,26.885677243701803,839.335057262143,0.011918328,0.022584270258057,0.912627692,0,0,72.272640686334,0,981.73,978.6,994.0,994.0,27.88213576,35.21,1.12000015,0,0,0.000981194004438281,34.5898191854712,0.016438359,1.02,0.871,-0.000272319038137717,6.4,1803.0,3.0336,3.92,96.86,0.010409070999999999,53.6,56.5,49.0,50520.0,13.55508136,32400.0,2236.0,3.64,0.0212158600726186,20.22,2.8748,53.147,8.9,1.8715,729.0,30.26,0.82,0.011689,-0.015887000000000002,-0.052742,0.36200000000000004,8.14
2003-07-18,6.59000015,5.4,5.46,0,27.2038589879594,839.335057262143,0.011918328,0.0214706843968768,0.8913409590000001,0,0,73.013711870481,0,993.32,981.7,994.25,981.73,28.21130361,35.21,1.13000015,0,0,-0.000236739352651939,34.998592097395104,0.016229825,0.99,0.877,0.0070376981908093295,6.4,1803.0,3.1125,3.9989,96.63,0.010409070999999999,53.6,56.5,49.0,33660.0,10.26906437,52920.0,2234.0,3.64,0.0168725933044019,19.11,2.909,53.2975,8.9,1.9538,2055.0,97.04,0.53,0.012491,-0.013316999999999999,-0.048383999999999996,0.36200000000000004,7.75
2003-07-21,6.61000013,5.4,5.62,0,26.8069684467481,839.335057262143,0.011918328,0.0214706843968768,0.75601883,0,0,72.11121882619601,0,978.8,975.63,993.32,993.32,27.79892076,35.21,0.99000013,0,0,-0.00034108684856199904,34.4875737414369,0.016469943,1.02,0.887,0.0157767658448164,6.4,1803.0,3.3139,4.2105,96.11,0.010409070999999999,53.6,56.5,49.0,51540.0,10.83940834,30660.0,2229.0,3.64,0.0196589516998947,19.78,2.8667,53.7109,8.9,1.9848,792.0,63.22,0.68,0.014698,-0.012299,-0.039625,0.36200000000000004,8.92
2003-07-22,6.76000023,5.4,5.59,0,27.0627253409757,839.335057262143,0.011918328,0.0214706843968768,0.835584509,0,0,72.764239922015,1,988.11,976.08,990.29,978.8,28.07130682,35.2,1.17000023,0,0,-0.000445434344472063,34.8160821955854,0.016314763,1.0,0.902,0.0021445749873744103,6.4,1803.0,3.2052,4.1223,96.38,0.010409070999999999,53.6,56.5,49.0,35460.0,12.62658671,40320.0,2219.0,3.64,0.0167108309591791,19.17,2.8942,53.2724,8.9,1.9340000000000002,1789.0,48.46,0.75,0.013452,-0.013326,-0.037445,0.36200000000000004,9.29
