,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC
2002-11-08,7.61000013,5.0,6.17,0,24.1818312289134,852.5092323205,0.012959588999999999,0.0144849329213672,0.90363941,0,1,64.969326703358,0,894.74,891.62,910.11,902.65,29.25899281,30.58,1.44000013,0,0,0.0,31.9846722055438,0.017808537,1.18,1.197,0.0190444578877533,5.7,1843.0,2.6458,3.8558,104.5,-0.049540085,52.1,58.3,49.0,38100.0,21.56561931,32940.0,1446.0,3.93,0.0209906567250674,29.41,2.7059,56.7316,21.4,1.7646,1154.0,287.05
2002-11-11,7.51000023,5.0,6.17,0,23.6837693953505,852.5092323205,0.012959588999999999,0.0144849329213672,0.809685834,0,1,63.96199416456199,0,876.19,874.63,894.74,894.74,28.64302059,30.59,1.34000023,0,0,0.0,31.3221847770105,0.018167475,1.18,1.197,0.0245596884489846,5.7,1843.0,2.6283,3.8388,104.57,-0.049540085,52.1,58.3,49.0,51960.0,13.58811083,30660.0,1445.0,3.93,0.0362965890728992,31.3,2.6497,56.7279,21.4,1.7646,780.0,77.17
2002-11-12,7.51000023,5.0,6.17,0,23.8697960147682,852.5092323205,0.012959588999999999,0.0144849329213672,0.859102568,0,1,64.469281758202,0,882.95,876.19,894.3,876.19,28.85457516,30.6,1.34000023,0,0,0.0,31.564363809401804,0.018068011000000002,1.29,1.19,0.0153357457650527,5.7,1843.0,2.6383,3.8482,104.58,-0.049540085,52.1,58.3,49.0,30660.0,17.92584295,48840.0,1445.0,3.93,0.0327868681958406,30.58,2.6695,56.5854,20.0,1.7646,1843.0,193.94
2002-11-13,7.51999998,5.0,6.17,0,23.861739467451603,852.5092323205,0.012959588999999999,0.0144849329213672,0.7861546909999999,0,1,64.534507627138,0,882.53,872.05,892.51,882.95,28.84084967,30.6,1.34999998,0,0,0.0,31.549750144297498,0.018233442,1.17,1.187,0.0363353224677208,5.7,1843.0,2.6388,3.8388,105.1,-0.049540085,52.1,58.3,49.0,32880.0,22.66755863,39480.0,1443.0,3.93,0.0380768021591186,31.24,2.6683,56.4845,20.0,1.7646,1421.0,117.14
2002-11-14,7.51000023,5.0,6.27,1,24.452941378910698,852.5092323205,0.012959588999999999,0.0144849329213672,0.949209475,0,1,65.752003069711,0,904.27,882.53,904.27,882.53,29.58998691,30.56,1.24000023,0,0,0.0,32.3272349635272,0.017619118,1.29,1.1909999999999998,0.036103411027362996,5.7,1843.0,2.8455,4.0556,105.32,-0.049540085,52.1,58.3,49.0,30720.0,15.1390584,50460.0,1444.0,3.93,0.0229523130467754,28.67,2.7336,56.655,20.0,1.7646,2252.0,147.41
2002-11-15,7.61000013,5.0,6.28,0,24.5524267993088,845.227651894539,0.012959588999999999,0.0178576174000069,1.001759762,0,1,66.237551122704,0,909.83,895.35,910.21,904.27,29.77192408,30.56,1.33000013,0,0,0.0026981475829117602,32.4544272491069,0.017584637,1.35,1.197,0.0216075469831519,5.7,1843.0,2.8187,4.0287,105.04,-0.049540085,52.1,58.3,49.0,39540.0,19.39179776,53700.0,1446.0,3.93,0.0164348651374977,26.65,2.7504,56.4349,20.0,1.7646,1803.0,134.51
2002-11-18,7.59000015,5.0,6.25,0,24.300280119497298,845.227651894539,0.012959588999999999,0.0178576174000069,1.09093215,0,1,65.570828152662,0,900.36,899.48,915.91,909.83,29.46204188,30.56,1.34000015,0,0,0.0020236106871838197,32.1170066063693,0.017713415,1.21,1.202,0.0323745166893254,5.7,1843.0,2.7861,3.9961,105.2,-0.049540085,52.1,58.3,49.0,52620.0,15.57804406,30900.0,1445.0,3.88,0.0233185372829129,27.66,2.7213,56.2711,20.0,1.7646,1283.0,85.4
2002-11-19,7.53999996,5.0,6.23,0,24.2060282896328,845.227651894539,0.012959588999999999,0.0206192872027362,1.026577477,0,1,65.483862743079,1,896.74,893.09,905.45,900.36,29.44958949,30.45,1.30999996,0,0,0.00355840963363931,31.988310777109298,0.017771762,1.2,1.19,0.014484514892163998,5.7,1843.0,2.7668,3.977,105.67,-0.049540085,52.1,58.3,49.0,33060.0,16.35576362,46620.0,1446.0,3.88,0.0229949816691909,27.41,2.6946,56.1973,20.0,1.7646,1298.0,76.99
2002-11-20,7.48999977,5.0,6.29,0,24.679498127690703,845.227651894539,0.012959588999999999,0.0206192872027362,1.111453376,0,1,66.94051052555601,2,914.15,894.93,915.01,896.74,30.02134647,30.45,1.19999977,0,0,0.00233153877736552,32.609568782810605,0.017456851000000002,1.23,1.196,0.0202314396535826,5.7,1603.0,2.8473,4.0575,105.87,-0.049540085,52.1,58.3,49.0,31860.0,17.0387416,49980.0,1447.0,3.88,0.0137007794877773,25.32,2.747,56.1896,20.0,1.7646,2122.0,121.16
2002-11-21,7.55999994,5.0,6.35,0,25.2125023352126,845.227651894539,0.012959588999999999,0.0206192872027362,1.057557653,0,1,68.186988881959,3,933.76,914.15,935.13,914.15,30.66535304,30.45,1.20999994,0,0,0.00110466792109172,33.3090500897681,0.017114997,1.27,1.197,-0.0014048907760501699,5.7,1603.0,2.9421,4.1522,105.81,-0.049540085,52.1,58.3,49.0,30660.0,15.67653592,50220.0,1451.0,3.88,0.007545865199957991,23.81,2.8056,56.2363,20.0,1.7646,2103.0,99.27
2002-11-22,7.599999900000001,5.4,6.36,0,25.1294037257899,845.227651894539,0.012959588999999999,0.0206192872027362,1.038782286,0,1,67.701441553666,4,930.55,928.41,937.28,933.76,30.55993432,30.45,1.2399999,0,0,0.00055233396054586,33.1945391610923,0.017170308000000002,1.25,1.198,0.007336152156820971,5.7,1603.0,2.9676,4.1776,106.12,-0.049540085,52.1,58.3,49.0,39660.0,13.08511625,51660.0,1459.0,3.88,0.0062429807277115,23.16,2.7958,56.2471,20.0,1.7646,1585.0,76.16
2002-11-25,7.61000013,5.4,6.37,0,25.195890665726104,845.227651894539,0.012959588999999999,0.0206192872027362,1.082616303,0,1,67.744927157256,5,932.88,923.31,937.15,930.55,30.60629921,30.48,1.24000013,1,0,0.0,33.2776139598474,0.017136727,1.32,1.202,-0.0067822275991180105,5.7,1603.0,2.9535,4.1737,106.54,-0.049540085,52.1,58.3,49.0,41520.0,15.15976068,35160.0,1469.0,3.88,0.0121316688818752,24.07,2.8024,55.3547,20.0,1.6418,1751.0,109.94
2002-11-26,7.61000013,5.4,6.3,0,24.670824365947798,845.227651894539,0.012959588999999999,0.0206192872027362,1.079425728,0,1,66.454957399665,4,913.31,912.1,932.87,932.87,29.97407286,30.47,1.31000013,1,0,0.0,32.579562971935,0.017677612,1.26,1.202,0.007910194908956,5.7,1603.0,2.8448,4.0652,106.53,-0.049540085,52.1,58.3,49.0,53760.0,14.33163205,30660.0,1489.0,3.88,0.0227048535840192,25.97,2.7439999999999998,55.4703,20.0,1.6068,1017.0,83.72
2002-11-27,7.53000021,5.4,6.43,0,25.3648496466183,845.227651894539,0.012959588999999999,0.0206192872027362,1.0836256990000002,0,1,68.32468399301601,3,938.87,913.31,940.41,913.31,30.80282152,30.48,1.10000021,1,0,0.0,33.4911840397652,0.017070915,1.27,1.207,-0.0309311521496677,5.7,1603.0,3.0377,4.258,106.77,-0.008927882,52.1,58.3,49.0,30660.0,15.75319553,53100.0,1514.0,3.88,0.0320611431075447,27.25,2.8197,56.0219,20.0,1.6849,2445.0,69.1
2002-11-29,7.650000099999999,5.4,6.39,0,25.2992553896738,845.227651894539,0.012959588999999999,0.0206192872027362,0.9930319740000001,0,1,68.107276991355,2,936.31,935.58,941.82,938.87,30.70875697,30.49,1.2600001,1,0,0.0,33.3997924420956,0.017061091,1.23,1.202,-0.021203397762310998,5.7,1603.0,2.9952,4.2052,106.38,-0.008927882,52.1,58.3,49.0,43260.0,9.507837947999999,39660.0,1560.0,3.88,0.0353442607455391,27.5,2.8117,55.8739,20.0,1.6559,1390.0,132.48
2002-12-02,7.599999900000001,5.4,6.38,0,25.2547075635926,845.227651894539,0.012959588999999999,0.0206192872027362,1.012447673,0,1,68.21597759338701,1,934.53,927.72,954.28,936.31,30.63028515,30.51,1.2199999,1,0,0.0,33.3362399615762,0.017101645,1.27,1.205,-0.0506741597711624,5.7,1603.0,3.0085,4.2287,106.35,-0.008927882,52.1,58.3,49.0,48720.0,21.05786701,32340.0,1573.0,3.88,0.0357771282758657,27.46,2.803,55.7433,20.0,1.6795,1697.0,73.92
2002-12-03,7.59000015,5.4,6.39,0,24.8858166274232,845.227651894539,0.012959588999999999,0.0206192872027362,0.9503178259999999,0,1,67.302860359655,0,920.75,918.73,934.53,934.53,30.18852459,30.5,1.20000015,0,0,0.0,32.8447881040634,0.017366614,1.24,1.2,-0.0238793854097858,5.7,1603.0,2.9809,4.2013,106.37,-0.008927882,52.1,58.3,49.0,41160.0,15.46948504,30660.0,1582.0,3.88,0.0417208092558168,28.33,2.762,55.8974,20.0,1.6414,1130.0,55.26
2002-12-04,7.59000015,5.4,6.31,0,24.8033537566077,845.227651894539,0.012959588999999999,0.0206192872027362,1.019421214,0,1,66.998482150814,0,917.57,909.51,925.25,920.75,30.084262300000002,30.5,1.28000015,0,0,0.0,32.7312135177963,0.017753566000000002,1.23,1.197,-0.018465421296702998,5.7,1603.0,2.9404,4.1506,106.14,-0.008165133,52.1,58.3,49.0,33480.0,22.04201323,51240.0,1592.0,3.88,0.0446648733423168,28.92,2.7524,55.8223,20.0,1.5908,1400.0,186.66
2002-12-05,7.55999994,5.4,6.27,0,24.5089023824474,845.227651894539,0.012959588999999999,0.0206192872027362,0.879666112,1,1,66.259290663351,0,906.55,905.9,921.49,917.58,29.71320878,30.51,1.28999994,0,0,0.0,32.3384356169475,0.0175771,1.24,1.187,-0.00748176394014352,5.7,1603.0,2.9371,4.137,106.1,-0.008165133,52.1,58.3,49.0,37380.0,14.78982693,30780.0,1602.0,3.88,0.0519844221931281,30.1,2.7189,55.5657,20.0,1.6349,1233.0,168.52
2002-12-06,7.51000023,5.4,6.28,0,24.6659194208253,845.227651894539,0.012959588999999999,0.0206192872027362,0.931909969,0,1,66.69410973957,0,912.23,895.96,915.48,906.55,29.89937725,30.51,1.23000023,0,0,0.0,32.541320688695,0.017454217,1.21,1.183,-0.0299024381462717,6.0,1603.0,2.8829,4.0827,105.36,-0.008165133,52.1,58.3,49.0,31260.0,20.41360902,46980.0,1612.0,3.88,0.0471883157300347,28.88,2.7359,55.5885,20.0,1.581,1861.0,96.58
2002-12-09,7.51000023,5.4,6.24,0,24.1223005421356,845.227651894539,0.012959588999999999,0.0206192872027362,0.8515916509999999,0,1,64.860620303729,0,892.0,891.97,912.23,912.23,29.24590164,30.5,1.27000023,0,1,0.0,31.820152092081102,0.017873003999999998,1.22,1.197,0.0235009870344291,6.0,1603.0,2.8244,4.0344,105.24,-0.008165133,52.1,58.3,49.0,54000.0,15.00371199,30660.0,1625.0,3.88,0.0589671868663386,30.78,2.6762,55.9142,20.0,1.5704,839.0,59.69
2002-12-10,7.48000002,5.4,6.22,0,24.462413582031196,845.227651894539,0.012959588999999999,0.0206192872027362,0.9464834459999999,0,1,65.730257731467,0,904.45,892.0,904.95,892.0,29.65409836,30.5,1.26000002,0,0,0.0,32.264616910441,0.017628271,1.22,1.192,0.00141514341346017,6.0,1603.0,2.8357,4.0459,105.37,-0.008165133,52.1,58.3,49.0,34560.0,13.43050617,53760.0,1637.0,3.88,0.047850166409062006,28.76,2.7135,56.0094,20.0,1.5822,2087.0,168.74
2002-12-11,7.46000004,5.4,6.15,0,24.4796360270954,845.227651894539,0.012959588999999999,0.0206192872027362,0.9671530970000001,0,1,65.78823515432201,0,904.96,896.48,909.94,904.45,29.67081967,30.5,1.31000004,0,0,0.0,32.282962166812304,0.017834423999999998,1.29,1.182,-0.0110910866054022,6.0,1603.0,2.8228,4.0228,105.35,-0.008165133,52.1,58.3,49.0,32580.0,13.05884247,38820.0,1651.0,3.88,0.0422307892181765,27.76,2.7145,56.1121,20.0,1.5878,1677.0,237.64
2002-12-12,7.40999985,5.4,6.16,1,24.3919004116292,845.227651894539,0.012959588999999999,0.0206192872027362,0.9926500109999999,0,1,65.780986708241,0,901.59,897.0,908.37,904.96,29.57972441,30.48,1.24999985,0,0,0.0,32.163050891809995,0.017760178999999997,1.29,1.185,-0.0181325731524211,6.0,1603.0,2.8229,4.0228,104.51,-0.008165133,52.1,58.3,49.0,39780.0,15.79368465,35700.0,1663.0,3.88,0.0399981472498569,27.29,2.7029,55.6552,20.0,1.5879,1627.0,90.13
2002-12-13,7.42999983,5.4,6.22,0,24.067654732759102,845.227651894539,0.012959588999999999,0.0206192872027362,0.909266343,0,1,64.74466545801799,0,889.48,888.48,901.58,901.58,29.19199212,30.47,1.20999983,0,0,0.0,31.7315166982862,0.017966452,1.25,1.187,0.0118469634347249,6.0,1603.0,2.8674,4.0672,103.98,-0.008165133,52.1,58.3,49.0,33300.0,17.5970357,30660.0,1689.0,3.88,0.0472858797492934,28.18,2.6674,55.8922,20.0,1.6328,1009.0,57.52
2002-12-16,7.48999977,5.4,6.27,0,24.596474613128,845.227651894539,0.012959588999999999,0.0206192872027362,1.056624218,0,1,66.418726039754,0,910.4,889.48,910.42,889.48,29.87856908,30.47,1.21999977,0,0,0.0,32.4243925324412,0.017580547,1.36,1.202,-0.0133471441114036,6.0,1603.0,2.9385,4.1587,104.06,-0.008165133,52.1,58.3,49.0,30660.0,12.08032772,54000.0,1704.0,3.88,0.0375733622040957,26.24,2.7299,56.1722,20.0,1.6831,2199.0,99.27
2002-12-17,7.51999998,5.4,6.28,0,24.399727845383,847.8907985595689,0.012959588999999999,0.0217218231468355,0.9746394540000001,0,1,65.838963406397,0,902.99,901.74,911.22,910.4,29.63537906,30.47,1.23999998,0,0,0.000882028755279408,32.1608310148235,0.017711879,1.26,1.192,-0.0120502224403542,6.0,1697.0,2.9134,4.1236,103.51,-0.008165133,52.1,58.3,49.0,53220.0,11.21235505,33720.0,1714.0,3.88,0.0408183984980018,26.66,2.7077,56.1996,20.0,1.6751,1183.0,89.2
2002-12-18,7.5,5.4,6.25,0,24.082391803215398,847.8907985595689,0.012959588999999999,0.0217218231468355,0.9220179709999999,0,1,65.078032378287,0,891.12,887.82,902.99,902.99,29.24581556,30.47,1.25,0,0,0.000661521566459555,31.7385053254083,0.018007979,1.25,1.182,2.27186040527888e-05,6.0,1697.0,2.8343,4.0343,103.54,-0.008165133,52.1,58.3,49.0,36120.0,12.55380854,30660.0,1728.0,3.88,0.0503840831118258,28.29,2.6724,56.1188,20.0,1.5859999999999999,1118.0,159.88
2002-12-19,7.46000004,5.4,6.18,0,23.900106726234604,847.8907985595689,0.012959588999999999,0.0217218231468355,0.88870675,0,1,64.61422531534001,1,884.25,880.32,899.19,890.02,29.02034788,30.47,1.28000004,0,0,0.000441014377639704,31.494218629129897,0.018290947,1.28,1.177,-0.0155671663485543,6.0,1697.0,2.7485,3.9382,103.48,-0.008165133,52.1,58.3,49.0,52200.0,15.89817098,32520.0,1735.0,3.88,0.0612634300623924,30.21,2.6517,56.3648,20.0,1.6156,1391.0,87.22
2002-12-20,7.400000099999999,5.7,6.17,0,24.214354331654302,847.8907985595689,0.012959588999999999,0.0217218231468355,1.0012428759999998,0,1,65.531690747081,2,895.75,884.25,897.79,884.25,29.397768300000003,30.47,1.2300001,0,0,0.00022050718881985,31.904221493456802,0.017882545,1.26,1.177,-0.0213469283494256,6.0,1697.0,2.7677,3.9573,103.47,-0.008165133,52.1,58.3,49.0,30660.0,11.244995,42000.0,1737.0,3.88,0.0413104132673011,26.71,2.6865,55.942,20.0,1.6352,2055.0,173.39
2002-12-23,7.38999987,5.7,6.18,0,24.261902542024302,847.8907985595689,0.012959588999999999,0.0217218231468355,0.940417987,0,1,65.55353634364,3,897.38,892.26,902.43,895.74,29.56771005,30.35,1.20999987,0,0,0.0,31.9626817837887,0.017832914,1.28,1.162,-0.0203193981200894,6.0,1697.0,2.8015,3.9707,103.64,-0.008165133,52.1,58.3,49.0,32520.0,11.91950137,36420.0,1739.0,3.88,0.0394717732546966,26.2,2.6877,55.8697,20.0,1.6469999999999998,1606.0,84.06
2002-12-24,7.42000008,5.7,6.16,0,24.1326183404909,847.8907985595689,0.012959588999999999,0.0217218231468355,0.9822829959999999,0,1,65.065635818641,4,892.47,892.29,897.38,897.38,29.40593081,30.35,1.26000008,0,0,0.0,31.788253324208398,0.017936379,1.15,1.165,0.0188325835408857,6.0,1697.0,2.7546,3.9342,103.29,-0.022452554,52.1,58.3,49.0,43200.0,6.36189039,33000.0,1738.0,3.88,0.0417872377363618,26.49,2.6731,55.1326,20.0,1.6126,1340.0,160.94
2002-12-26,7.38999987,5.7,6.15,0,24.060086939319802,847.8907985595689,0.012959588999999999,0.0217218231468355,1.0733288159999999,0,1,65.09476497988001,5,889.66,887.48,903.89,892.47,29.31334432,30.35,1.23999987,1,0,0.0,31.688655498313302,0.017988511999999998,1.28,1.155,0.0214548142000811,6.0,1697.0,2.7324,3.9016,102.82,-0.022452554,52.1,58.3,49.0,53280.0,12.46285327,35760.0,1738.0,3.88,0.0465089025731238,27.37,2.6644,54.9858,20.0,1.6126,1888.0,117.97
2002-12-27,7.38000011,5.7,6.08,0,23.6778014562533,847.8907985595689,0.012959588999999999,0.0217218231468355,1.037068809,0,1,63.631059763829,4,875.4,873.62,890.46,889.66,28.78658336,30.41,1.30000011,1,0,0.0,31.1813523629116,0.018312463,1.2,1.135,0.0616685680933831,6.0,1697.0,2.6595,3.8083,102.41,-0.022452554,52.1,58.3,49.0,50700.0,13.60558029,31140.0,1738.0,3.88,0.058974910398900994,29.55,2.6219,55.3115,20.0,1.5405,914.0,226.97
2002-12-30,7.32000017,5.7,6.07,0,23.7889716875189,847.8907985595689,0.012959588999999999,0.0217218231468355,0.984937238,0,1,64.162656579423,3,879.39,870.23,882.1,875.4,28.68199609,30.66,1.25000017,1,0,0.0,31.324062081395503,0.018216605,1.23,1.165,0.0508720990633349,6.0,1697.0,2.6053,3.7949,102.01,-0.022452554,52.1,58.3,49.0,36960.0,12.80977794,52200.0,1738.0,3.88,0.0596273270151809,29.62,2.6345,55.0613,20.0,1.5379,1849.0,176.25
2002-12-31,7.30000019,5.7,6.09,0,23.805583831687798,847.8907985595689,0.012959588999999999,0.0217218231468355,1.037938577,0,1,64.250043334927,2,879.82,869.45,881.93,879.39,32.22783883,27.3,1.21000019,1,0,0.0,31.3398706746255,0.018323112,1.16,1.182,0.0349566129921153,6.0,1697.0,2.6262,3.8160000000000003,101.85,-0.022452554,52.1,58.3,49.0,35340.0,16.5702888,50820.0,1738.0,3.88,0.052976051981677,28.62,2.7772,55.0329,20.0,1.5572,1882.0,208.16
2003-01-02,7.30999994,5.7,6.23,0,24.601071857979104,847.8907985595689,0.012959588999999999,0.0217218231468355,1.145646867,0,1,66.318159895243,1,909.03,879.82,909.03,879.82,33.2978022,27.3,1.07999994,1,0,0.0,32.3805825484813,0.017650298000000002,1.3,1.19,0.0186946243132235,6.0,1697.0,2.8307,4.0305,102.98,-0.022452554,52.1,58.3,49.0,30660.0,15.62744517,54000.0,1738.0,3.88,0.0360229707379329,25.39,2.8688,56.1185,20.0,1.6299,2427.0,324.67
2003-01-03,7.44000006,5.7,6.23,0,24.594287001928897,847.8907985595689,0.012959588999999999,0.0217218231468355,1.112819019,0,1,66.522057470014,0,908.59,903.07,911.25,909.03,33.24515185,27.33,1.21000006,0,0,0.0,32.3651580171909,0.017641268,1.12,1.192,0.0183159178833635,6.0,1697.0,2.8069,4.0169,102.47,-0.022452554,52.1,58.3,49.0,50880.0,16.79052411,33300.0,1739.0,3.88,0.032855296698012994,24.68,2.8675,55.7523,20.0,1.6167,1609.0,357.74
2003-01-06,7.44000006,5.7,6.23,0,25.152264420763302,847.8907985595689,0.012959588999999999,0.0217218231468355,1.252739957,0,1,67.69447762758,0,929.01,908.59,931.77,908.59,33.99231614,27.33,1.21000006,0,0,0.0,33.092548440647604,0.017254755,1.22,1.182,0.000524130193739679,6.0,1697.0,2.8622,4.0518,101.97,-0.022452554,52.1,58.3,49.0,30660.0,11.86457178,52320.0,1742.0,3.88,0.0356560648155304,24.91,2.9324,55.6256,20.0,1.6213,2354.0,166.02
2003-01-07,7.46999979,5.7,6.22,0,24.992852598659702,847.8907985595689,0.012959588999999999,0.0217218231468355,1.179862545,0,1,67.526992050515,0,922.93,919.93,930.81,929.01,33.76984998,27.33,1.24999979,0,0,0.0,32.8760150746317,0.017406683,1.2,1.172,0.0062214160304769105,6.0,1697.0,2.8155,4.0053,102.57,-0.022498009,52.1,58.3,49.0,35880.0,16.17063002,47160.0,1746.0,3.88,0.0364974189897726,25.13,2.9136,54.8428,20.0,1.5676,1209.0,180.02
2003-01-08,7.42999983,5.7,6.18,0,24.645938399825603,847.8907985595689,0.012959588999999999,0.0217218231468355,1.0995645040000002,0,1,66.55118663125201,0,909.93,908.32,922.93,922.93,33.29418222,27.33,1.24999983,0,0,0.0,32.4131453267839,0.017645006,1.29,1.167,0.0107620356813192,6.0,1697.0,2.8373,4.0169,101.87,-0.022498009,58.7,56.9,51.6,53400.0,14.48630627,30660.0,1749.0,3.88,0.0398940918069476,25.53,2.8726,55.1393,20.0,1.703,1238.0,204.91
2003-01-09,7.349999900000001,5.7,6.3,0,25.1292199450072,847.8907985595689,0.012959588999999999,0.0217218231468355,1.065256679,1,1,67.585245275516,0,927.58,909.93,928.31,909.93,33.93999268,27.33,1.0499999,0,0,0.0,33.0418785161401,0.017290983,1.29,1.177,-0.00877835171943875,6.0,1697.0,2.9893,4.178999999999999,101.94,-0.022498009,58.7,56.9,51.6,30660.0,11.64829038,53280.0,1758.0,3.88,0.0342954727017896,24.25,2.9284,54.3561,20.0,1.7866,2244.0,115.78
2003-01-10,7.48000002,5.7,6.28,0,25.134168868334303,847.8907985595689,0.012959588999999999,0.0217218231468355,1.0390195759999998,0,1,67.76729798193699,0,927.57,917.66,932.89,927.58,33.93962678,27.33,1.20000002,0,0,0.0,33.041554411758106,0.017268593999999998,1.25,1.172,-0.0263594793025238,6.0,1697.0,2.9424,4.132,101.23,-0.022498009,58.7,56.9,51.6,31320.0,15.77231921,36120.0,1761.0,3.88,0.0338185846854602,24.32,2.9277,54.2441,20.0,1.7526,1568.0,148.58
2003-01-13,7.46999979,5.7,6.26,0,25.1038825307068,847.8907985595689,0.012959588999999999,0.0217218231468355,0.956968787,0,1,67.745452385378,0,926.26,922.05,935.05,927.57,33.89169411,27.33,1.20999979,0,0,0.0,32.994934687167,0.017296914,1.26,1.172,-0.0417137781025397,6.0,1697.0,2.9408,4.1202,101.47,-0.022498009,58.7,56.9,51.6,35460.0,12.12275735,31020.0,1760.0,3.88,0.0367321674444843,24.9,2.9236,54.2572,20.0,1.7804,1559.0,106.07
2003-01-14,7.44000006,5.7,6.23,1,25.255474383407602,847.8907985595689,0.012959588999999999,0.0217218231468355,1.0322430679999999,0,1,67.963917817716,0,931.66,921.72,931.66,926.26,34.08927918,27.33,1.21000006,0,0,0.0,33.187270391585805,0.01719666,1.24,1.172,-0.0571083368919686,6.0,1697.0,2.8874,4.0772,101.21,-0.022498009,58.7,56.9,51.6,31560.0,10.78490243,54000.0,1753.0,3.88,0.0356816442334135,24.57,2.9411,54.4264,20.0,1.7643,1869.0,142.0
2003-01-15,7.40999985,5.7,6.22,0,24.8552502938999,847.8907985595689,0.012959588999999999,0.0234124406247425,1.038209173,0,1,67.28668174982799,0,918.22,916.7,932.59,931.66,33.60980966,27.32,1.18999985,0,0,0.0013524939823256,32.654589805658,0.017606706,1.3,1.167,-0.0409872630051366,6.0,1697.0,2.8801,4.0597,101.34,-0.022498009,58.7,56.9,51.6,39960.0,11.30310684,30840.0,1748.0,3.88,0.0409440250501407,25.51,2.8992,54.6409,20.0,1.7487,1182.0,153.47
2003-01-16,7.38999987,5.7,6.21,0,24.7624153545656,847.8907985595689,0.012959588999999999,0.0239632530870306,0.9478655770000001,0,1,67.009957995013,0,914.6,911.98,926.03,918.22,33.46505671,27.33,1.17999987,0,0,0.00145502045657473,32.526017360908,0.017589821000000002,1.24,1.165,-0.0634821434566254,6.0,1697.0,2.908,4.0773,100.79,-0.022498009,58.7,56.9,51.6,52020.0,14.96457149,32520.0,1733.0,3.88,0.0380747810778992,25.01,2.8874,54.7407,20.0,1.7665,1649.0,110.03
2003-01-17,7.38999987,5.7,6.18,0,24.4203996271669,846.4061708210181,0.012959588999999999,0.0239632530870306,0.909178881,0,1,66.019596369555,0,901.78,899.02,914.6,914.6,32.99597512,27.33,1.20999987,0,0,0.0010067344685357,32.0704247882366,0.017825345,1.2,1.1520000000000001,-0.0623464707633615,6.0,1697.0,2.8399,4.0091,100.55,-0.022498009,58.7,56.9,51.6,47700.0,11.03546941,30660.0,1722.0,3.88,0.0417424052928321,25.7,2.8464,54.9382,20.0,1.7968,1001.0,33.84
2003-01-21,7.34000015,5.7,6.13,0,24.0419476947813,846.4061708210181,0.012959588999999999,0.0239632530870306,0.836431397,0,1,64.992816192494,0,887.62,887.62,906.0,901.78,32.4897511,27.32,1.21000015,0,0,0.000558448480496666,31.5673319712154,0.018109698,1.31,1.1520000000000001,-0.0393039891724237,6.0,1835.0,2.8114,3.9703,100.23,-0.022498009,58.7,56.9,51.6,53280.0,12.01579122,31140.0,1715.0,3.88,0.0517054117122979,27.59,2.8026,55.1437,20.0,1.7777,930.0,113.03
2003-01-22,7.32000017,5.7,6.1,0,23.796082525669302,846.4061708210181,0.012959588999999999,0.0239632530870306,0.73771094,0,1,64.206347044332,1,878.36,877.64,889.74,887.62,32.15080527,27.32,1.22000017,0,0,0.000110162492457634,31.238518444948,0.018400348,1.26,1.1420000000000001,-0.0195847259391171,6.0,1835.0,2.7552,3.9144,100.23,-0.022498009,58.7,56.9,51.6,53880.0,15.44178442,34800.0,1704.0,3.88,0.0599780818786611,29.01,2.7739,55.193000000000005,20.0,1.7166,1080.0,81.67
2003-01-23,7.28000021,5.7,6.12,0,24.0443574507376,846.4061708210181,0.012959588999999999,0.0239632530870306,0.818983549,0,1,64.599581618413,2,887.34,876.89,890.25,878.36,32.467618,27.33,1.16000021,0,0,0.0,31.5583056373519,0.018204668,1.27,1.1420000000000001,-0.0496810101230801,6.0,1835.0,2.7764,3.9355,99.86,-0.022498009,58.7,56.9,51.6,34380.0,16.14881799,53280.0,1680.0,3.88,0.0515482722326333,27.53,2.8013,55.0487,20.0,1.7715,1925.0,95.18
2003-01-24,7.30999994,6.1,6.09,0,23.3462986179605,846.4061708210181,0.012959588999999999,0.0239632530870306,0.7353343309999999,0,1,62.902848938142995,3,861.4,859.71,887.34,887.34,31.50694952,27.34,1.21999994,0,0,0.0,30.6364434611676,0.018755561,1.21,1.127,-0.00394214549729816,6.0,1835.0,2.7892,3.9278,99.22,-0.022498009,58.7,56.9,51.6,51660.0,18.93095474,30660.0,1653.0,3.88,0.0738893365454462,31.51,2.7189,55.9797,20.0,1.8172,760.0,58.02
2003-01-27,7.26999998,6.1,6.12,0,22.973768948106,846.4061708210181,0.012959588999999999,0.0239632530870306,0.712049719,0,1,62.043560163833,4,847.48,844.25,863.95,861.4,30.95252009,27.38,1.14999998,0,0,0.0,30.142205096328503,0.019063623999999998,1.3,1.1420000000000001,0.0117868487995623,6.0,1835.0,2.8035,3.9625,99.26,-0.022498009,58.7,56.9,51.6,39780.0,20.36018975,32580.0,1626.0,3.88,0.0925872009524147,34.69,2.6747,56.1474,20.0,1.8557,669.0,174.73
