,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL
1988-08-12,11.23,2.43,10.15,0,15.072364400722899,579.609647575214,0.021384848999999997,0.0362421027734348,0.0,0,0,13.881832170955699,0,262.55,261.37,262.94,262.7,14.12318451,18.59,1.08,0,0,-0.00211174781661825,23.8077574372259,0.038335525,8.14,7.01,-0.00940746454444097,5.4,1454.0,2.135,9.369,97.8,-0.018651629,63.6,80.7,59.3,33300.0,5.978842106,38700.0,1195.0,5.64
1988-08-15,11.22,2.43,10.16,0,14.849972658879997,584.27707519112,0.021384848999999997,0.0362421027734348,0.0,0,0,13.679812863388698,0,258.69,258.68,262.55,262.49,13.91554599,18.59,1.06,0,1,-0.00158381086246369,23.4498247040201,0.039224217,8.41,6.99,-0.007198616722230371,5.4,1454.0,2.193,9.373,97.85,-0.018651629,63.6,80.7,59.3,54000.0,5.927170136,30660.0,1209.0,5.64
1988-08-16,11.24,2.43,10.15,0,14.9565156302537,584.27707519112,0.021384848999999997,0.0362421027734348,0.0,0,0,13.7807716986097,0,260.56,257.5,262.61,258.68,14.01613771,18.59,1.09,0,0,-0.00105587390830912,23.6113062415106,0.03895392,8.22,7.06,-0.0139771383670943,5.4,1454.0,2.079,9.373,98.24,-0.018651629,63.6,80.7,59.3,31320.0,10.57973186,49560.0,1211.0,5.64
1988-08-17,11.23,2.43,10.16,0,14.9046651002985,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.793949899426998,0,260.77,259.33,261.84,260.57,14.027434099999999,18.59,1.07,0,0,0.00285473193346224,23.5227828821045,0.038834045,8.11,7.03,0.0008059830666876839,5.4,1489.0,2.134,9.363999999999999,99.03,-0.018651629,63.6,80.7,59.3,44040.0,8.092480637000001,36000.0,1215.0,5.64
1988-08-18,11.25,2.43,10.14,0,14.9187793766889,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.8097749135012,0,261.03,260.75,262.76,260.76,14.04142012,18.59,1.11,0,0,0.0025370016657126,23.5384073799025,0.038741427,8.14,7.02,-0.007691218673300159,5.4,1489.0,2.131,9.349,98.56,-0.018651629,63.6,80.7,59.3,30720.0,6.476189446,41460.0,1240.0,5.64
1988-08-19,11.23,2.43,10.14,0,14.872884658078402,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.770054214143698,0,260.24,260.23,262.27,261.05,13.99892415,18.59,1.09,0,0,0.0016913344438084,23.4594362007806,0.038785718,8.09,7.06,-0.0027355621390900103,5.4,1489.0,2.074,9.329,98.57,-0.018651629,63.6,80.7,59.3,30660.0,6.1291595039999995,34380.0,1246.0,5.19
1988-08-22,11.22,2.43,10.15,0,14.6858400692819,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.599632685417099,1,256.98,256.94,260.71,260.24,13.82356105,18.59,1.07,0,0,0.0008456672219041981,23.1579904662021,0.039425309,8.05,7.06,0.0200152310278711,5.4,1489.0,2.114,9.378,98.95,-0.018651629,63.6,80.7,59.3,54000.0,6.996866441,31080.0,1244.0,5.19
1988-08-23,11.23,2.43,10.18,0,14.691393196844599,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.6075288312358,2,257.09,256.53,257.86,256.99,13.82947821,18.59,1.05,0,0,0.0,23.1603838285362,0.03929533,7.89,7.16,0.0202703515035202,5.4,1489.0,1.9340000000000002,9.314,99.34,-0.018651629,63.6,80.7,59.3,32760.0,6.2980058670000005,35580.0,1248.0,5.19
1988-08-24,11.25,2.43,10.15,0,14.9215147829653,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.8234373269719,3,261.13,257.09,261.13,257.16,14.04679935,18.59,1.1,0,0,0.0,23.516615487310702,0.038564535,7.82,7.18,0.000898384347693291,5.4,1489.0,1.8869999999999998,9.339,98.25,-0.018651629,63.6,80.7,59.3,30660.0,7.060410517999999,53520.0,1252.0,5.19
1988-08-25,11.24,2.43,10.17,0,14.8093499408476,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.722285657502198,4,259.18,257.56,261.13,261.1,13.94190425,18.59,1.07,0,0,0.0,23.3334665999848,0.03875792,8.21,7.25,-0.00380113414007028,5.4,1489.0,1.8840000000000001,9.397,97.53,-0.018651629,63.6,80.7,59.3,39360.0,9.669141755,30660.0,1253.0,5.19
1988-08-26,11.27,2.43,10.17,0,14.837181045316902,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.7508381458271,5,259.68,258.87,260.15,259.18,13.96880043,18.59,1.1,1,0,0.0,23.3708576166684,0.038829475,8.16,7.33,0.0177171925189284,5.4,1489.0,1.811,9.383,97.57,0.031267312,63.6,80.7,59.3,31260.0,4.556275736,32820.0,1261.0,5.19
1988-08-29,11.27,2.43,10.18,0,14.987847128078101,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.893243918914198,4,262.33,259.68,262.56,259.68,14.11135019,18.59,1.09,1,0,0.0,23.6014561887943,0.038688669,8.16,7.32,0.0117475929986965,5.4,1489.0,1.71,9.28,98.08,0.031267312,63.6,80.7,59.3,30660.0,5.518687461,50100.0,1261.0,5.19
1988-08-30,11.24,2.43,10.18,0,14.9973859441519,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.9048575011022,3,262.51,261.53,263.18,262.33,14.12103281,18.59,1.06,1,0,0.0,23.6097557077143,0.03865437,8.08,7.3,0.0121096259646304,5.4,1489.0,1.734,9.26,97.91,0.031267312,63.6,80.7,59.3,35280.0,5.23412095,47460.0,1267.0,5.19
1988-08-31,11.22,2.43,10.13,0,14.940084782067899,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.854499233429198,2,261.52,261.21,263.8,262.51,14.06777838,18.59,1.09,1,0,0.0,23.5129564564708,0.038670538,8.14,7.3,0.0159174821148794,5.4,1489.0,1.733,9.236,98.44,0.031267312,63.6,80.7,59.3,46440.0,5.368096263,31320.0,1272.0,5.19
1988-09-01,11.22,2.43,10.12,0,14.758257286050698,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,13.6886439388599,1,258.35,256.98,261.52,261.52,13.89725659,18.59,1.1,1,0,0.0,23.220412184658798,0.039125525,8.27,7.28,0.0317036336247341,5.4,1489.0,1.733,9.245,98.38,0.031267312,63.6,80.7,59.3,38340.0,9.119698805,30660.0,1272.0,5.19
1988-09-02,11.19,2.43,10.08,0,15.1055520666995,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,14.015520695883698,0,264.48,258.35,264.9,258.35,12.19926199,21.68,1.11,0,0,0.0,23.763417509022002,0.03829008,8.27,7.22,0.00685459024784502,5.6,1489.0,1.5719999999999998,9.004,97.57,0.031267312,63.6,80.7,59.3,30660.0,10.19305454,44880.0,1271.0,5.19
1988-09-06,11.17,2.43,10.01,0,15.1660583126071,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,14.0764223963258,0,265.59,264.4,265.94,264.42,12.25046125,21.68,1.16,0,0,0.0,23.8551107906598,0.038174785,7.98,7.26,0.00625199845469759,5.6,1489.0,1.49,8.994,97.04,0.031267312,63.6,80.7,59.3,30720.0,7.023980849,49620.0,1279.0,5.19
1988-09-07,11.14,2.43,9.94,0,15.1791571301774,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,14.093342626033401,0,265.87,264.93,266.98,265.62,12.26337638,21.68,1.2,0,0,0.0,23.8722737737603,0.038002491,7.74,7.33,0.0121965136710526,5.6,1489.0,1.4380000000000002,9.004,96.89,0.031267312,63.6,80.7,59.3,42420.0,6.023477917999999,31680.0,1277.0,5.19
1988-09-08,11.15,2.43,9.93,0,15.1768412576073,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,14.0959530724793,0,265.88,264.88,266.54,265.87,12.26383764,21.68,1.22,0,0,0.0,23.865234204310397,0.03791787,8.13,7.32,0.0077620288012162095,5.6,1489.0,1.4069999999999998,8.961,97.1,0.031267312,59.2,78.2,56.0,31800.0,5.76246016,41340.0,1283.0,5.19
1988-09-09,11.12,2.43,9.93,0,15.228745739455901,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,14.1489293364053,0,266.84,263.66,268.26,265.88,12.30811808,21.68,1.19,0,0,0.0,23.943295113540803,0.03803959,8.13,7.28,0.0135090882571628,5.6,1489.0,1.406,8.913,97.27,0.031267312,59.2,78.2,56.0,34740.0,11.21338333,50700.0,1282.0,5.19
1988-09-12,11.1,2.43,9.91,0,15.2047431995185,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,14.1313914238783,0,266.47,266.22,267.64,266.85,12.29105166,21.68,1.19,0,0,0.0,23.902058512132697,0.038016906,8.17,7.23,0.008114821230854271,5.6,1489.0,1.5290000000000001,8.951,97.03,0.031267312,59.2,78.2,56.0,53580.0,5.449475613,44460.0,1278.0,5.19
1988-09-13,11.1,2.43,9.87,0,15.2566273095598,584.27707519112,0.021384848999999997,0.0404704388829558,0.0,0,0,14.184383261111801,0,267.43,265.22,267.43,266.45,12.3353321,21.68,1.23,0,0,0.0,23.980109616068802,0.037816422999999995,8.11,7.17,0.007898907804918729,5.6,1489.0,1.518,8.917,97.23,0.031267312,59.2,78.2,56.0,31680.0,4.584509142,52860.0,1283.0,5.19
1988-09-14,11.05,2.43,9.83,0,15.360969253141901,586.39863319835,0.021384848999999997,0.0360863897744208,0.0,0,0,14.2861793326613,0,269.31,267.41,269.47,267.5,12.42204797,21.68,1.22,0,0,-0.00350723928682797,24.1405458024545,0.037481441000000004,8.09,7.16,0.0024848277408367897,5.6,1489.0,1.5090000000000001,8.875,98.11,0.031267312,59.2,78.2,56.0,38100.0,7.223006646,52200.0,1284.0,5.19
1988-09-15,11.0,2.43,9.8,0,15.226586368537,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.2256653696594,0,268.13,268.03,269.78,269.3,12.36761993,21.68,1.2,0,0,0.0007379965639538331,23.9259250524612,0.037556439,8.24,7.17,0.00324048874543752,5.6,1489.0,1.501,8.908,98.03,0.031267312,59.2,78.2,56.0,54000.0,6.223872172999999,32760.0,1283.0,5.19
1988-09-16,10.97,2.43,9.79,0,15.366850487890801,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.3614443321099,0,270.65,267.33,270.81,268.13,12.48385609,21.68,1.18,0,0,0.000772699878392125,24.1428202476722,0.037109809,8.08,7.15,-0.0039610482496973,5.6,1489.0,1.5659999999999998,8.926,97.96,0.031267312,59.2,78.2,56.0,30840.0,8.202408365,53700.0,1289.0,5.19
1988-09-19,10.98,2.43,9.78,0,15.2601282144118,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.266419822824302,0,268.82,267.41,270.65,270.64,12.39944649,21.68,1.2,0,1,0.0008074031928304169,23.9717781228572,0.03727971,8.05,7.13,-0.00044433214037475,5.6,1489.0,1.6,8.969,97.75,0.031267312,59.2,78.2,56.0,38040.0,5.859103985,30660.0,1289.0,5.19
1988-09-20,10.93,2.43,9.78,0,15.3089607135859,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.316794707843899,0,269.73,268.5,270.07,268.83,12.44142066,21.68,1.15,0,0,0.000842106507268701,24.044958041268,0.037412574,8.06,7.2,-0.006128028576664671,5.6,1489.0,1.53,8.94,97.72,0.031267312,59.2,78.2,56.0,30960.0,5.639808433,33120.0,1288.0,5.19
1988-09-21,10.85,2.43,9.72,0,15.330539309375801,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.341699361108901,1,270.16,269.48,270.64,269.76,12.46125461,21.68,1.13,0,0,0.0,24.0752812528758,0.037403966000000004,8.63,7.19,-0.0046618517875787295,5.6,1436.0,1.518,8.916,98.02,0.031267312,59.2,78.2,56.0,37440.0,3.530976297,49860.0,1285.0,5.19
1988-09-22,10.74,2.43,9.69,0,15.272114881656499,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.291756429769302,2,269.18,268.26,270.58,270.19,12.41605166,21.68,1.05,0,0,0.0,23.98007648297,0.037409233,8.28,7.2,0.0119362001733308,5.6,1436.0,1.537,8.954,98.25,0.031267312,59.2,78.2,56.0,50400.0,5.2666834080000005,32220.0,1285.0,5.19
1988-09-23,10.69,2.48,9.68,0,15.302205613877598,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.324634476621599,3,269.76,268.28,270.31,269.16,12.44280443,21.68,1.01,0,0,0.0,24.0239077328269,0.03719788,8.21,7.23,0.00729036521907447,5.6,1436.0,1.504,8.959,98.19,0.031267312,59.2,78.2,56.0,31380.0,4.902306822,50340.0,1286.0,5.19
1988-09-26,10.68,2.48,9.68,0,15.249483877816,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.2799892604776,4,268.88,268.61,269.8,269.77,12.40221402,21.68,1.0,0,0,0.0,23.937482612477,0.037943255,8.27,7.3,0.008609722114740091,5.6,1436.0,1.412,9.002,98.34,0.072403446,59.2,78.2,56.0,45600.0,3.844378282,32880.0,1286.0,5.19
1988-09-27,10.67,2.48,9.68,0,15.2115269023134,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.2491459119138,5,268.26,268.01,269.36,268.89,12.37361624,21.68,0.99,1,0,0.0,23.8743199563359,0.037951484,8.26,7.33,0.00811201646249989,5.6,1436.0,1.462,9.04,98.25,0.072403446,59.2,78.2,56.0,42120.0,4.061755423999999,31080.0,1281.0,5.19
1988-09-28,10.64,2.48,9.67,0,15.2552254739928,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.294786427268699,4,269.08,267.77,269.08,268.22,12.41143911,21.68,0.9700000000000011,1,0,0.0,23.939333637245102,0.037738024,8.25,7.34,0.00962952973476629,5.6,1436.0,1.4569999999999999,9.002,98.09,0.072403446,59.2,78.2,56.0,31020.0,4.138941399999999,34620.0,1269.0,5.19
1988-09-29,10.61,2.48,9.67,0,15.451389210618,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.483338959015802,3,272.59,269.08,273.02,269.09,12.57333948,21.68,0.94,1,0,0.0,24.2434431871645,0.037210573,8.39,7.29,-0.00138336001064422,5.6,1436.0,1.413,8.935,98.26,0.072403446,59.2,78.2,56.0,30660.0,6.617853232000001,52440.0,1266.0,5.19
1988-09-30,10.56,2.48,9.65,0,15.4100224505474,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.4493026394544,2,271.91,271.66,274.87,272.55,12.54197417,21.68,0.91,1,0,0.0,24.1749075663586,0.037196102,8.54,7.25,0.0217464773109496,5.6,1436.0,,,97.7,0.072403446,59.2,78.2,56.0,53880.0,9.474964892000001,39360.0,1270.0,5.19
1988-10-03,10.49,2.48,9.63,0,15.377172517871001,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.4232323860709,1,271.38,268.84,271.91,271.89,12.51752768,21.68,0.859999999999999,1,0,0.0,24.1195989579007,0.037647409,8.18,7.24,0.0242991382697459,5.6,1436.0,1.382,8.835,97.32,0.072403446,59.2,78.2,56.0,39300.0,9.027603001000001,30660.0,1275.0,5.19
1988-10-04,10.46,2.48,9.59,0,15.331306763715501,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.384934386504199,0,270.62,270.34,271.79,271.37,12.48247232,21.68,0.870000000000001,0,0,0.0,24.0439157073797,0.037778123999999996,8.1,7.23,0.0259804474529217,5.6,1436.0,1.3969999999999998,8.849,97.41,0.072403446,59.2,78.2,56.0,53220.0,4.302276461,35160.0,1277.0,5.19
1988-10-05,10.44,2.48,9.58,0,15.3987443721197,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.4529417646855,0,271.86,270.08,272.45,270.63,12.5396679,21.68,0.859999999999999,0,0,0.0,24.145940086682,0.037476193,8.39,7.22,0.007088288930108991,5.6,1436.0,1.399,8.849,97.45,0.072403446,59.2,78.2,56.0,32880.0,6.820212796,42720.0,1283.0,5.19
1988-10-06,10.45,2.48,9.56,0,15.4259510049403,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.483213125643802,0,272.39,271.3,272.39,271.87,12.56411439,21.68,0.8899999999999989,0,0,0.0,24.1849006189225,0.03728125,8.31,7.3,0.009651791559935109,5.6,1436.0,1.311,8.844,97.55,0.072403446,59.2,78.2,56.0,31680.0,4.131303385,39120.0,1291.0,5.19
1988-10-07,10.48,2.48,9.54,0,15.7447508877087,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.787323063315801,0,278.07,272.37,278.07,272.38,12.82610701,21.68,0.9400000000000011,0,0,0.0,24.6807503157354,0.036483191,8.27,7.27,-0.009968502561768929,5.4,1436.0,1.182,8.687999999999999,97.35,0.072403446,58.6,72.8,54.5,30660.0,8.85496652,52380.0,1291.0,5.19
1988-10-10,10.43,2.48,9.56,0,15.7515090822252,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.7984630954444,0,278.24,277.1,278.69,278.06,12.83394834,21.68,0.869999999999999,0,0,0.0,24.6874368658988,0.036334539,8.27,7.27,-0.00727858443911482,5.4,1436.0,,,96.87,0.072403446,58.6,72.8,54.5,42960.0,5.31155908,49620.0,1292.0,5.19
1988-10-11,10.36,2.48,9.53,0,15.7310986610075,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.7840754456448,0,277.93,276.33,278.24,278.15,12.81964945,21.68,0.83,0,0,0.0,24.6516083904704,0.036280947,8.29,7.29,0.00452702070113514,5.4,1436.0,1.229,8.744,96.74,0.072403446,58.6,72.8,54.5,42840.0,5.925260677000001,30660.0,1294.0,5.19
1988-10-12,10.42,2.48,9.53,0,15.5047079577366,586.39863319835,0.021384848999999997,0.0402969223107643,0.0,0,0,14.576061346029501,0,273.98,273.05,277.93,277.91,12.63745387,21.68,0.890000000000001,0,0,0.0,24.2932645310317,0.036682987,8.22,7.28,0.0101806967530991,5.4,1436.0,1.3090000000000002,8.801,95.75,0.072403446,58.6,72.8,54.5,49920.0,9.003655917,30660.0,1305.0,5.19
1988-10-13,10.42,2.48,9.55,0,15.5720539136518,586.39863319835,0.021384848999999997,0.0368034689762045,0.0,0,0,14.644131413715199,0,275.22,273.39,275.83,273.95,12.69464945,21.68,0.869999999999999,0,0,-0.0027947626676478898,24.3952133737869,0.036389964,8.15,7.34,0.0267746396527721,5.4,1436.0,1.245,8.81,94.82,0.072403446,58.6,72.8,54.5,30960.0,7.565070781,35220.0,1308.0,5.19
1988-10-14,10.44,2.48,9.52,0,15.585070377575601,586.822944799796,0.021384848999999997,0.0368034689762045,0.0,0,0,14.661135010350401,0,275.5,274.08,277.01,275.27,12.70756458,21.68,0.92,0,0,-0.00209607200073592,24.412033464847802,0.036337165,8.14,7.32,0.0285064761897199,5.4,1436.0,1.245,8.805,94.36,0.072403446,58.6,72.8,54.5,45360.0,6.485455977000001,31620.0,1321.0,5.19
1988-10-17,10.42,2.48,9.51,0,15.633717110506302,586.822944799796,0.021384848999999997,0.0368034689762045,0.0,0,0,14.711667416707302,0,276.41,275.01,276.65,275.48,12.74953875,21.68,0.91,0,0,-0.0013973813338239401,24.4846495419489,0.036158358,8.37,7.33,0.0203278971289516,5.4,1436.0,1.2229999999999999,8.781,94.54,0.072403446,58.6,72.8,54.5,31020.0,5.395261255,33000.0,1314.0,5.19
1988-10-18,10.41,2.48,9.5,0,15.732801399751999,586.822944799796,0.021384848999999997,0.0409963472362405,0.0,0,0,14.8718486654571,0,279.38,276.41,279.39,276.43,12.88653137,21.68,0.91,0,0,0.00265561194111683,24.636172991524898,0.035693946000000004,8.33,7.36,0.009990776840135959,5.4,1436.0,1.133,8.753,94.6,0.072403446,58.6,72.8,54.5,30660.0,7.733204485,53940.0,1315.0,5.19
1988-10-19,10.39,2.48,9.48,0,15.594330941763001,586.822944799796,0.021384848999999997,0.0409963472362405,0.0,0,0,14.745666499587701,0,276.97,274.41,280.53,279.4,12.775369,21.68,0.91,0,0,0.00251572695602161,24.415869062817396,0.035880483,8.64,7.43,0.0151023707181941,5.4,1453.0,1.148,8.809,94.66,0.072403446,58.6,72.8,54.5,52740.0,15.42542274,33720.0,1317.0,5.19
1988-10-20,10.41,2.48,9.47,0,15.9242725423868,586.822944799796,0.021384848999999997,0.0409963472362405,0.0,0,0,15.0624166199171,1,282.88,276.93,282.88,276.97,13.04797048,21.68,0.94,0,0,0.0016771513040144,24.928755131085,0.035005869,8.38,7.45,-0.020688110147724,5.4,1453.0,1.1059999999999999,8.786,94.1,0.072403446,58.6,72.8,54.5,30660.0,9.108981371,54000.0,1316.0,5.19
1988-10-21,10.4,2.61,9.48,0,15.9653658506264,586.822944799796,0.021384848999999997,0.0409963472362405,0.0,0,0,15.1060556327234,2,283.66,281.16,283.66,282.88,13.08394834,21.68,0.92,0,0,0.000838575652007199,24.9894087659062,0.034795121,8.29,7.44,-0.0189427158655361,5.4,1453.0,1.139,8.814,93.35,0.072403446,58.6,72.8,54.5,36720.0,10.42523156,44940.0,1328.0,5.19
1988-10-24,10.42,2.61,9.49,0,15.884896072000801,586.822944799796,0.021384848999999997,0.0409963472362405,0.0,0,0,15.034671913109698,3,282.28,282.28,283.95,283.63,13.0202952,21.68,0.93,0,0,0.0,24.859845041399602,0.034984795,8.31,7.51,-0.0124876605689097,5.4,1453.0,1.077,8.814,93.96,0.072403446,58.6,72.8,54.5,53940.0,6.424858402999999,50940.0,1361.0,5.19
1988-10-25,10.41,2.61,9.43,0,15.887727053777699,586.822944799796,0.021384848999999997,0.0409963472362405,0.0,0,0,15.042105287445901,4,282.38,281.87,282.84,282.28,13.02490775,21.68,0.98,0,0,0.0,24.8606791140306,0.03494593,8.26,7.44,-0.0125199311547335,5.4,1453.0,1.109,8.814,93.85,0.072403446,58.6,72.8,54.5,44220.0,3.586528941,52440.0,1363.0,5.19
1988-10-26,10.4,2.61,9.42,0,15.8286801511553,586.822944799796,0.021384848999999997,0.0409963472362405,0.0,0,0,14.990943772025302,5,281.38,280.54,282.52,282.37,12.97878229,21.68,0.98,1,0,0.0,24.764688578447,0.035182158,8.24,7.41,-0.008976408507838509,5.4,1453.0,1.14,8.78,93.18,0.035831104,58.6,72.8,54.5,32280.0,7.269694521,30840.0,1364.0,5.19
1988-10-27,10.38,2.61,9.43,0,15.595300227487302,586.822944799796,0.021384848999999997,0.0409963472362405,0.0,0,0,14.7746178904408,4,277.28,276.0,281.38,281.35,12.7896679,21.68,0.9500000000000011,1,0,0.0,24.396229125535196,0.035574435,8.27,7.38,0.0061986316015917396,5.4,1453.0,1.103,8.71,93.26,0.035831104,58.6,72.8,54.5,43680.0,13.14112909,30660.0,1369.0,5.19
1988-10-28,10.4,2.61,9.42,0,15.6628563325075,586.822944799796,0.021384848999999997,0.0409963472362405,0.0,0,0,14.8433353665783,3,278.53,277.28,279.48,277.29,12.84732472,21.68,0.98,1,0,0.0,24.4985630418096,0.035340982,8.3,7.37,-0.00870841650005696,5.4,1453.0,1.084,8.686,92.99,0.035831104,58.6,72.8,54.5,30660.0,5.780184867000001,33540.0,1371.0,5.19
1988-10-31,10.38,2.61,9.37,0,15.684849385752301,586.822944799796,0.022420756,0.0409963472362405,0.0,0,0,14.8688963507589,2,278.97,277.14,279.39,278.54,12.86761993,21.68,1.01,1,1,0.0,24.529042281479896,0.035408712,8.39,7.36,-0.0189426209722995,5.4,1453.0,1.065,8.644,93.67,0.035831104,58.6,72.8,54.5,34080.0,5.165029117,48240.0,1373.0,5.19
1988-11-01,10.23,2.61,9.37,0,15.687161927973001,586.822944799796,0.022420756,0.0409963472362405,0.0,0,1,14.8758062070128,1,279.06,278.01,279.57,278.97,12.87177122,21.68,0.8600000000000011,1,0,0.0,24.5285615728574,0.035767981000000004,8.35,7.34,-0.0148231823895224,5.4,1453.0,1.1079999999999999,8.686,93.42,0.035831104,58.6,72.8,54.5,40140.0,5.753533999999999,33060.0,1378.0,5.19
1988-11-02,10.33,2.61,9.38,0,15.684417456372001,586.822944799796,0.022420756,0.0409963472362405,0.0,0,1,14.8779194582653,0,279.06,277.08,279.45,279.07,12.87177122,21.68,0.949999999999999,0,0,0.0,24.5202394296629,0.035644152000000005,8.63,7.37,-0.0214568852014223,5.4,1453.0,1.064,8.714,92.99,0.035831104,58.6,72.8,54.5,48780.0,8.568602917,39420.0,1390.0,5.19
1988-11-03,10.34,2.61,9.39,0,15.689543388870401,586.822944799796,0.022420756,0.0409963472362405,0.0,0,1,14.887497008071302,0,279.2,279.04,280.37,279.04,12.87822878,21.68,0.949999999999999,0,0,0.0,24.5241775726055,0.035717412999999996,8.37,7.4,-0.0206376462087257,5.4,1453.0,1.041,8.648,93.17,0.035831104,58.6,72.8,54.5,30660.0,4.4042827,50880.0,1396.0,5.19
1988-11-04,10.32,2.61,9.41,0,15.524429696533401,586.822944799796,0.022420756,0.0409963472362405,0.0,0,1,14.735497618749001,0,276.31,276.31,279.2,279.11,12.744926199999998,21.68,0.91,0,0,0.0,24.2618558300001,0.036766043,8.27,7.45,-0.031531373093253,5.3,1453.0,1.1340000000000001,8.841000000000001,93.73,0.035831104,58.6,72.8,54.5,54000.0,7.671858231,30660.0,1398.0,5.19
1988-11-07,10.4,2.61,9.38,0,15.388025063668803,586.822944799796,0.022420756,0.0409963472362405,0.0,0,1,14.610674650994401,0,273.93,273.62,276.31,276.3,12.6351476,21.68,1.02,0,0,0.0,24.0444116944638,0.037448798,8.35,7.48,-0.023616514345921002,5.3,1453.0,1.177,8.902999999999999,93.26,0.035831104,57.2,71.5,55.4,46800.0,4.155157691,30660.0,1410.0,5.19
1988-11-08,10.38,2.61,9.39,0,15.453864992780302,586.822944799796,0.022420756,0.0409963472362405,0.0,0,1,14.6778478377825,0,275.15,273.93,275.8,273.95,12.69142066,21.68,0.99,0,0,0.0,24.1429158829003,0.037382784,8.33,7.59,-0.0257378933052129,5.3,1453.0,1.048,8.869,93.76,0.035831104,57.2,71.5,55.4,30660.0,4.674599422,33840.0,1415.0,5.19
1988-11-09,10.4,2.61,9.39,0,15.3489715467677,586.822944799796,0.022420756,0.0409963472362405,0.0,0,1,14.582862169897401,0,273.33,272.15,275.15,275.14,12.60747232,21.68,1.01,0,0,0.0,23.9747540883782,0.03768118,8.29,7.57,-0.0360804975055529,5.3,1453.0,1.0979999999999999,8.927,92.59,0.035831104,57.2,71.5,55.4,48720.0,9.124812282,30660.0,1420.0,5.19
1988-11-10,10.39,2.61,9.35,0,15.3665143488341,586.822944799796,0.022420756,0.0409963472362405,0.0,0,1,14.604171450143001,0,273.69,272.98,274.37,273.32,12.62407749,21.68,1.04,0,0,0.0,23.997799239649,0.037746796,8.27,7.64,-0.0344383658975474,5.3,1453.0,1.005,8.891,92.18,0.035831104,57.2,71.5,55.4,44400.0,5.696686874,51540.0,1424.0,5.19
1988-11-11,10.43,2.61,9.4,0,15.039230740973899,586.822944799796,0.022420756,0.0383842430083154,0.0,0,1,14.298412879149001,0,267.92,267.92,273.69,273.65,11.78706555,22.73,1.03,0,0,-0.00208968338234002,23.483803977572798,0.03842716,8.27,7.64,-0.00609014493728171,5.3,1453.0,,,91.52,0.035831104,57.2,71.5,55.4,53940.0,9.263608099999999,30660.0,1434.0,5.19
