,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS,NAPMNEWO,NAPMPRIC,NAPMPMI,LTIME,RV,HTIME,BDIY,DEL,VRP,VIX,PTB,IC,LOAN,BER,NYSEADV,PUC,PCR
1997-06-04,8.14000034,6.81,7.52,0,29.3962533282101,722.053651005713,0.009959819,0.024036577828241,1.028032103,0,0,57.07258609184301,0,840.11,838.82,845.55,845.48,21.48618926,39.1,0.6200003400000009,0,0,0.0,43.76541532514089,0.01769548,5.4,4.96,0.0325254184889233,4.9,1473.0,1.558,6.625,95.73,0.008039301,56.6,50.3,53.7,53340.0,9.302442577,30660.0,1257.0,1.77,0.0234851095624654,20.1,3.5997,40.6244,-7.0,2.539150609,1178.0,61.05,0.57
1997-06-05,8.13000011,6.81,7.52,0,29.503733951519898,722.053651005713,0.009959819,0.024036577828241,1.050752688,1,0,57.283887913126,0,843.43,840.11,848.89,840.11,21.57109974,39.1,0.61000011,0,0,0.0,43.9309383310738,0.017612131,5.51,4.98,0.0479828564604979,4.9,1473.0,1.504,6.612,95.58,0.008039301,56.6,50.3,53.7,30660.0,7.26890269,45660.0,1252.0,1.77,0.0251424731044495,20.36,3.6142,40.5501,-7.0,2.527709831,1511.0,33.61,0.43
1997-06-06,8.14000034,6.81,7.43,0,30.0049246076696,722.053651005713,0.009959819,0.024036577828241,1.057552526,0,0,58.403823402717,0,858.01,843.36,859.24,843.43,21.94398977,39.1,0.710000340000001,0,0,0.0,44.68246736696771,0.017352583,5.42,4.92,0.0370230576394576,4.8,1473.0,1.443,6.486000000000001,95.52,0.008039301,56.6,50.3,53.7,30720.0,8.80909216,51000.0,1247.0,1.77,0.0197937955040375,18.94,3.6764,40.5449,-7.0,2.472957534,1766.0,41.6,0.36
1997-06-09,8.06000042,6.81,7.47,0,30.167414015187603,722.053651005713,0.009959819,0.024036577828241,1.025577444,0,0,58.699645952514,0,862.91,858.01,865.14,858.01,22.06930946,39.1,0.59000042,0,0,0.0,44.929631404219705,0.017253897,5.51,4.9,0.032329016779225,4.8,1473.0,1.51,6.542000000000001,94.7,0.008039301,56.6,50.3,53.7,30660.0,8.019205693,49980.0,1245.0,1.77,0.0229213639999922,19.46,3.7115,40.5586,-7.0,2.507279869,1457.0,18.45,0.32
1997-06-10,8.10000038,6.81,7.5,0,30.2410425252208,722.053651005713,0.009959819,0.0208406658718516,1.015086139,0,0,58.87923694879001,0,865.27,862.18,870.05,862.91,22.12966752,39.1,0.600000380000001,0,0,-0.00255672956511148,45.044414437507896,0.01722356,5.59,4.91,0.0278816029309134,4.8,1473.0,1.5419999999999998,6.568,94.98,0.008039301,56.6,50.3,53.7,50220.0,7.8170166839999995,36780.0,1250.0,1.77,0.0222338291759091,19.04,3.7205,40.5839,-7.0,2.51218306,1413.0,101.64,0.35
1997-06-11,8.11999989,6.81,7.47,0,30.3824177492138,722.053651005713,0.009959819,0.0208406658718516,1.063211978,0,0,59.01656284765,0,869.57,865.15,870.66,865.27,22.23964194,39.1,0.649999890000001,0,0,-0.0019175471738336102,45.260324670257305,0.016974942,5.5,4.85,0.0220606558713093,4.8,1473.0,1.6159999999999999,6.579,94.78,0.008039301,56.6,50.3,53.7,30660.0,7.487805278,51540.0,1257.0,1.77,0.0217985517905964,18.85,3.7389,40.4942,-7.0,2.507279869,1519.0,72.29,0.44
1997-06-12,8.10000038,6.81,7.41,1,30.8593883883498,722.053651005713,0.009959819,0.0208406658718516,1.11647358,0,0,60.15759268258,0,883.48,869.01,884.34,869.57,22.59539642,39.1,0.6900003800000011,0,0,-0.00127836478255574,45.9757174448611,0.016877405,5.58,4.83,0.013176251949261001,4.8,1473.0,1.534,6.486000000000001,95.48,0.008039301,56.6,50.3,53.7,30660.0,7.3166828420000005,50880.0,1262.0,1.77,0.0207516930454994,18.51,3.7993,40.7963,-7.0,2.456613565,1927.0,38.82,0.32
1997-06-13,8.01000023,6.81,7.37,0,31.1922202533633,722.053651005713,0.009959819,0.0208406658718516,1.095390115,0,0,60.66471705366,0,893.27,883.48,894.69,883.48,22.84578005,39.1,0.6400002299999991,0,0,-0.00063918239127787,46.476298598654296,0.016692523,5.56,4.84,0.00137874477238464,4.8,1473.0,1.466,6.426,95.79,0.008039301,56.6,50.3,53.7,30660.0,9.265583276000001,42180.0,1266.0,1.77,0.0242681753237268,19.27,3.8534,41.0625,-7.0,2.4582479619999997,1763.0,73.87,0.39
1997-06-16,7.96999979,6.81,7.34,0,31.2050989754417,722.053651005713,0.009959819,0.0208406658718516,1.075585907,0,0,60.685883072577,0,893.9,891.21,895.17,893.27,22.86189258,39.1,0.62999979,0,0,0.0,46.5001739921954,0.016687247,6.22,4.83,-0.023519346830387,4.8,1473.0,1.4280000000000002,6.398,95.43,0.008039301,56.6,50.3,53.7,32160.0,6.480364023,34560.0,1265.0,1.77,0.0263974353316919,19.77,3.8637,41.0706,-7.0,2.450893176,1253.0,83.53,0.37
1997-06-17,7.94999981,6.81,7.36,0,31.214138606455997,726.56216288612,0.009959819,0.0214654706406936,1.057312413,0,0,60.601362344064,0,894.42,886.19,897.6,893.9,22.87519182,39.1,0.589999809999999,0,0,0.000499843815073574,46.518335463255795,0.016666477,5.46,4.91,0.00294400922419751,4.8,1397.0,1.3940000000000001,6.43,95.41,0.008039301,56.6,50.3,53.7,32940.0,11.09596284,50400.0,1274.0,1.77,0.0280395353419596,20.17,3.8663,41.1314,-7.0,2.468054343,1272.0,36.38,0.31
1997-06-18,7.96999979,6.81,7.33,0,31.0180354365152,726.56216288612,0.009959819,0.0214654706406936,1.009422145,0,0,60.39006052278001,0,889.06,887.03,894.42,894.42,22.73810742,39.1,0.63999979,0,0,0.00037488286130518,46.2307787314103,0.01680413,5.43,4.93,-0.000556915750212974,4.8,1397.0,1.325,6.392,95.51,0.008039301,56.6,50.3,53.7,31500.0,9.839913941,30660.0,1282.0,1.77,0.0289248832102947,20.45,3.8425,41.1881,-7.0,2.487667106,1221.0,50.31,0.38
1997-06-19,7.94000006,6.81,7.33,0,31.3204662919251,726.56216288612,0.009959819,0.0214654706406936,0.9743145040000001,0,0,61.013349506962996,1,897.99,888.99,900.09,889.06,22.96649616,39.1,0.61000006,0,0,0.000249921907536789,46.6860960867127,0.016638693,5.5,4.94,-0.0157472480513699,4.8,1397.0,1.3259999999999998,6.392,95.07,0.008039301,56.6,50.3,53.7,30660.0,8.279174902000001,51660.0,1286.0,1.77,0.0285668718333369,20.1,3.9021,41.4138,-7.0,2.496656289,1743.0,103.73,0.39
1997-06-20,7.94000006,7.34,7.28,0,31.3361112582898,726.56216288612,0.009959819,0.0214654706406936,0.8994025990000001,0,0,60.806309558894995,2,898.7,897.77,901.77,897.99,22.98465473,39.1,0.66000006,0,0,0.00012496095376839398,46.7139847876824,0.016610949,5.39,4.94,-0.00847176560495558,4.8,1397.0,1.31,6.374,95.3,0.008039301,56.6,50.3,53.7,52800.0,5.886571011,49860.0,1283.0,1.77,0.0297079962093834,20.2,3.9056,40.9739,-7.0,2.495839091,1149.0,44.2,0.36
1997-06-23,7.88999987,7.34,7.33,0,30.6270538104534,726.56216288612,0.009959819,0.0214654706406936,0.858725275,0,0,59.332003620123,3,878.62,878.43,898.7,898.7,22.47109974,39.1,0.55999987,0,0,0.0,45.6617764609143,0.017007158999999997,5.45,5.03,0.009375404872789359,4.8,1397.0,1.274,6.421,94.89,0.008039301,56.6,50.3,53.7,54000.0,12.45212732,30660.0,1280.0,1.77,0.0334891539664229,21.19,3.8182,41.4993,-7.0,2.5219894419999997,831.0,66.26,0.44
1997-06-24,7.94000006,7.34,7.33,0,31.2356702819587,726.56216288612,0.009959819,0.0214654706406936,0.914971393,0,0,60.838144284592,4,896.34,878.62,896.75,878.62,22.92429668,39.1,0.61000006,0,0,0.0,46.5737304421548,0.016665361,5.39,5.0,-0.00408367414565676,4.8,1397.0,1.224,6.406000000000001,95.18,0.008039301,56.6,50.3,53.7,30660.0,10.36416096,53760.0,1281.0,1.77,0.0310616273325896,20.74,3.8957,42.1449,-7.0,2.505645472,1780.0,73.45,0.34
1997-06-25,7.92999983,7.34,7.37,0,30.970554484278,726.56216288612,0.009959819,0.0214654706406936,0.940955502,0,0,60.413889442998,5,888.99,882.24,902.09,896.34,22.73631714,39.1,0.55999983,1,0,0.0,46.1834275645693,0.016609624,5.46,4.97,0.0192174734620269,4.8,1397.0,1.347,6.445,95.02,0.003460122,56.6,50.3,53.7,50880.0,17.68035923,37920.0,1289.0,1.77,0.0336393138250648,21.5,3.8852,42.0295,-7.0,2.4786779230000002,1283.0,43.52,0.37
1997-06-26,7.96000004,7.34,7.41,0,30.7766482631063,726.56216288612,0.009959819,0.0214654706406936,0.882239467,0,0,60.116911053882,4,883.68,879.32,893.21,888.99,22.60051151,39.1,0.55000004,1,0,0.0,45.8989841108215,0.016916893,5.5,4.99,0.0378119168586546,4.8,1397.0,1.3719999999999999,6.49,94.94,0.003460122,56.6,50.3,53.7,51180.0,16.1332469,34800.0,1300.0,1.77,0.0342553466193099,21.82,3.8629,42.317,-7.0,2.477860725,1339.0,72.99,0.52
1997-06-27,8.0,7.34,7.37,0,30.893783872322697,726.56216288612,0.009959819,0.0214654706406936,0.9602499459999999,0,0,60.350215239948994,3,887.3,883.68,894.7,883.68,22.69309463,39.1,0.63,1,0,0.0,46.0783017875859,0.016863833999999998,5.52,5.0,0.0236992995353672,4.8,1397.0,1.314,6.4510000000000005,95.55,0.003460122,56.6,50.3,53.7,30660.0,11.11713709,44220.0,1311.0,1.77,0.0312717034853551,21.22,3.8791,42.3157,-7.0,2.438635199,1822.0,162.8,0.48
1997-06-30,7.96999979,7.34,7.43,0,30.809275857695898,726.56216288612,0.009959819,0.0214654706406936,1.053213161,0,0,59.947209117244995,2,885.14,879.82,892.62,887.3,22.37462083,39.56,0.53999979,1,0,0.0,45.9576972248622,0.01678574,6.87,5.05,0.0407968844553998,4.8,1397.0,1.3330000000000002,6.5,95.67,0.003460122,56.6,50.3,53.7,33840.0,16.8476599,51960.0,1320.0,1.77,0.0334215888876781,21.53,3.695,42.2915,-7.0,2.481129519,1531.0,138.46,0.46
1997-07-01,8.01000023,7.34,7.37,0,31.0049400207438,726.56216288612,0.009959819,0.0214654706406936,1.039618462,0,0,60.647193629064,1,891.03,884.54,893.88,885.14,22.52350859,39.56,0.6400002299999991,1,1,0.0,46.254939084275506,0.016664512,6.24,5.1,0.018093378038156003,4.8,1397.0,1.206,6.44,95.85,0.003460122,56.6,50.3,53.7,31380.0,10.13703337,36420.0,1325.0,1.77,0.0311269851076797,21.0,3.7261,42.1083,-7.0,2.44353839,1704.0,178.41,0.36
1997-07-02,7.96000004,7.34,7.35,0,31.447824081416897,726.56216288612,0.009959819,0.0214654706406936,1.10703882,1,0,61.644228483621,0,904.03,891.03,904.05,891.03,22.85212336,39.56,0.61000004,0,0,0.0,46.9206356888956,0.016546398,5.54,5.09,0.00623634108331606,4.8,1397.0,1.183,6.406000000000001,95.86,0.003210442,56.6,50.3,53.7,30660.0,10.30843088,54000.0,1334.0,1.77,0.0259366363599466,19.7,3.7797,42.2967,-7.0,2.472957534,1861.0,52.8,0.39
1997-07-03,7.94000006,7.34,7.26,0,31.8866238107722,726.56216288612,0.009959819,0.0214654706406936,1.174831056,0,0,62.492738166809,0,916.92,904.03,917.82,904.03,23.17795753,39.56,0.68000006,0,0,0.0,47.5801154548698,0.016315393,5.46,5.0,-0.00402565560429493,5.0,1397.0,1.168,6.305,95.57,0.003210442,56.6,50.3,53.7,30660.0,10.10638692,38880.0,1337.0,1.77,0.0185789427579494,17.82,3.8338,42.4258,-7.0,2.492570297,1972.0,101.59,0.36
1997-07-07,7.86000013,7.34,7.22,0,31.7129496300922,726.56216288612,0.009959819,0.0214654706406936,1.1187972609999999,0,0,61.856355904418,0,912.2,909.69,923.26,916.92,23.0586451,39.56,0.640000130000001,0,0,0.0,47.3261796363565,0.016193116,5.62,4.94,0.00926782335202585,5.0,1397.0,1.185,6.257999999999999,95.49,0.003210442,56.6,50.3,53.7,51900.0,11.85613374,35700.0,1349.0,1.77,0.0230129446886219,19.13,3.8185,41.3269,-7.0,2.4656027480000002,1473.0,47.17,0.37
1997-07-08,7.82000017,7.34,7.21,0,31.9310752299873,726.56216288612,0.009959819,0.0214654706406936,1.1344543790000001,0,0,62.503328925271,0,918.75,911.56,918.76,912.2,23.22421638,39.56,0.61000017,0,0,0.0,47.656536031465706,0.01622868,5.46,4.96,0.00394026471983926,5.0,1397.0,1.156,6.265,95.84,0.003210442,59.4,48.9,54.9,31020.0,9.381118572,54000.0,1354.0,1.77,0.0218122695857337,18.76,3.8468,41.4429,-7.0,2.461516756,1699.0,260.5,0.34
1997-07-09,7.80999994,7.34,7.18,0,31.532015477701997,726.56216288612,0.009959819,0.0214654706406936,1.081521247,0,0,61.813930420259,0,907.54,902.48,922.03,918.75,22.94084934,39.56,0.62999994,0,0,0.0,47.065908718887606,0.016446581000000002,5.44,4.97,0.0281133672920493,5.0,1397.0,1.1540000000000001,6.252000000000001,95.85,0.003210442,59.4,48.9,54.9,52980.0,16.24393453,32460.0,1361.0,1.77,0.0272397338597318,20.4,3.8,41.6927,-7.0,2.4909359,1145.0,53.1,0.33
1997-07-10,7.78000021,7.34,7.19,1,31.7393122057793,726.56216288612,0.009959819,0.0214654706406936,1.061239847,0,0,62.089660090483996,0,913.78,904.31,916.54,907.54,23.09858443,39.56,0.590000209999999,0,0,0.0,47.38026412921371,0.01629541,5.45,4.99,0.0186450029379508,5.0,1397.0,1.105,6.254,95.58,0.003210442,59.4,48.9,54.9,38100.0,12.16261086,49860.0,1367.0,1.77,0.0248898696232065,19.92,3.8265,41.6801,-7.0,2.479495122,1788.0,18.15,0.32
1997-07-11,7.78999996,7.34,7.16,0,31.8305153147222,726.56216288612,0.009959819,0.0214654706406936,1.021089361,0,0,62.301787511281006,0,916.68,913.11,919.74,913.78,23.1718908,39.56,0.62999996,0,0,0.0,47.5210464387102,0.016383798,5.33,4.99,-0.00626884959587423,5.0,1397.0,1.094,6.22,96.32,0.003210442,59.4,48.9,54.9,30660.0,7.013458448,42960.0,1371.0,1.77,0.0214947081284762,19.06,3.8389,41.1307,-7.0,2.415753642,1743.0,19.55,0.36
1997-07-14,7.76999998,7.34,7.18,0,31.880015526792196,726.56216288612,0.009959819,0.0208275120863615,1.02347996,0,0,62.492738166809,0,918.38,912.02,921.78,916.7,23.2148635,39.56,0.58999998,0,0,-0.000510366843465705,47.5995524283953,0.016352305,5.5,5.0,-0.00915486189259533,5.0,1397.0,1.1179999999999999,6.254,97.15,0.003210442,59.4,48.9,54.9,52020.0,8.183238589,36480.0,1372.0,1.77,0.0232779944324701,19.58,3.877,41.2052,-7.0,2.463968351,1483.0,37.06,0.37
1997-07-15,7.78000021,7.34,7.19,0,32.1266065710921,726.56216288612,0.009959819,0.0208275120863615,1.013072914,0,0,62.810893321194,0,925.76,914.52,926.15,918.38,23.40141557,39.56,0.590000209999999,0,0,-0.000382775132599277,47.972220197355604,0.016223287,5.47,5.06,0.0119468649871941,5.0,1397.0,1.0590000000000002,6.251,97.28,0.003210442,59.4,48.9,54.9,33780.0,10.31958554,52620.0,1369.0,1.77,0.020751573994055,19.0,3.9092,40.9849,-7.0,2.46968874,1527.0,37.89,0.39
1997-07-16,7.78000021,7.34,7.13,0,32.4319664954204,727.466292455677,0.009959819,0.0220759516992004,1.117148637,0,0,63.638226239112996,0,936.59,925.76,939.32,925.76,23.67517695,39.56,0.65000021,0,0,0.000743568268538296,48.4324820747586,0.016039964,5.64,5.04,-0.00196761077501552,5.0,1397.0,1.005,6.186,97.23,0.003210442,59.4,48.9,54.9,30660.0,8.711259046,53040.0,1369.0,1.77,0.0218773702298538,19.36,3.9578,40.7886,-7.0,2.4394523969999997,1993.0,32.21,0.33
1997-07-17,7.73000002,7.34,7.12,0,32.249977805880604,727.466292455677,0.009959819,0.0220759516992004,1.052293251,0,0,63.319999131107,0,931.61,927.9,936.96,936.59,23.54929221,39.56,0.61000002,0,0,0.0006214720568369361,48.1651542133173,0.016079668999999998,5.49,5.07,0.007709740869763741,5.0,1452.0,0.9840000000000001,6.196000000000001,97.47,0.003210442,59.4,48.9,54.9,51480.0,10.4430886,47580.0,1372.0,1.77,0.0266390108576981,20.54,3.9389999999999996,40.7989,-7.0,2.463968351,1305.0,28.98,0.34
1997-07-18,7.73000002,7.34,7.14,0,31.676004340246,727.466292455677,0.009959819,0.0220759516992004,0.949112995,0,0,61.972974396468,0,915.3,912.9,931.61,931.61,23.13700708,39.56,0.590000020000001,0,0,0.0004993758451355759,47.312590348462706,0.016375888,5.37,5.11,0.0285484946979093,5.0,1452.0,1.002,6.242999999999999,97.35,0.003210442,59.4,48.9,54.9,34620.0,17.71934369,30660.0,1368.0,1.77,0.033153923263138,22.28,3.8696,41.5587,-7.0,2.4786779230000002,866.0,38.99,0.39
1997-07-21,7.76000023,7.34,7.18,0,31.585005791974602,727.466292455677,0.009959819,0.0220759516992004,0.886348206,0,0,61.983632356896,0,912.94,907.12,915.38,915.3,23.07735086,39.56,0.58000023,0,0,0.00024968792256778796,47.181355548402,0.016420848999999998,5.5,5.13,0.0277093696941171,5.0,1452.0,0.986,6.257000000000001,97.45,0.003210442,59.4,48.9,54.9,34320.0,13.16756376,30660.0,1362.0,1.77,0.0382871253586484,23.51,3.8593,41.5231,-7.0,2.505645472,955.0,8.99,0.45
1997-07-22,7.78999996,7.34,7.08,0,32.3034000160235,727.466292455677,0.009959819,0.0220759516992004,0.951839966,0,0,63.627568278685,1,933.98,912.94,934.38,912.94,23.60920121,39.56,0.70999996,0,0,0.0,48.25887081985121,0.016041168,5.44,5.09,0.00484916482384811,5.0,1452.0,0.895,6.124,98.19,0.003210442,59.4,48.9,54.9,30660.0,11.86223106,53580.0,1353.0,1.77,0.0296286672845348,21.77,3.9507,42.1351,-7.0,2.455796366,2094.0,30.29,0.36
1997-07-23,7.69000006,7.34,7.04,0,32.383093836148,727.466292455677,0.009959819,0.0220759516992004,0.90173608,0,0,63.574552036064,2,936.56,933.98,941.8,933.98,23.674418600000003,39.56,0.65000006,0,0,0.0,48.3822508149886,0.016005606000000002,5.48,5.05,0.017541854525304,5.0,1452.0,0.96,6.152,98.4,0.003210442,59.4,48.9,54.9,30660.0,11.28251596,32160.0,1341.0,1.77,0.0278124660186547,21.3,3.9619,41.2711,-7.0,2.392872085,1733.0,25.85,0.36
1997-07-24,7.65999985,7.34,7.05,0,32.502845471606,727.466292455677,0.009959819,0.0220759516992004,0.8986750929999999,0,0,63.871530425179,3,940.3,926.91,941.51,936.56,23.76895854,39.56,0.60999985,0,0,0.0,48.56541766943379,0.015946453,5.57,5.07,0.0118958005467836,5.0,1452.0,0.9440000000000001,6.156000000000001,98.87,0.003210442,59.4,48.9,54.9,36060.0,14.03128902,53640.0,1326.0,1.77,0.0262976246531196,20.96,3.9771,41.1576,-7.0,2.414936443,1397.0,127.67,0.43
1997-07-25,7.67000008,6.41,7.08,0,32.441113740619805,727.466292455677,0.009959819,0.0220759516992004,0.977462477,0,0,63.82910494101999,4,938.79,936.09,945.65,940.3,23.73078868,39.56,0.59000008,0,0,0.0,48.477446503789,0.015972102,5.51,5.08,0.00861353333778838,5.0,1452.0,0.9590000000000011,6.178999999999999,99.13,-0.012120435,59.4,48.9,54.9,48840.0,12.61852043,32760.0,1310.0,1.77,0.0263326407969258,20.82,3.9713,41.1311,-7.0,2.40104407,1399.0,38.4,0.35
1997-07-28,7.69000006,6.41,7.05,0,32.3507525779467,727.466292455677,0.009959819,0.0220759516992004,1.0357472140000001,0,0,63.786679456861,5,936.45,935.19,942.97,938.79,23.67163802,39.56,0.64000006,1,0,0.0,48.3468257674634,0.015952854,5.59,5.1,0.0119033676161575,5.0,1452.0,0.8999999999999989,6.13,99.65,-0.012120435,59.4,48.9,54.9,53160.0,9.000800522,32940.0,1294.0,1.77,0.0314015740187961,21.84,3.9772,40.8407,-7.0,2.4263772219999997,1445.0,18.16,0.4
1997-07-29,7.65999985,6.41,7.01,0,32.5429567594473,727.466292455677,0.009959819,0.0220759516992004,0.97539261,0,0,63.998806877658005,4,942.29,932.56,942.96,936.45,23.81926188,39.56,0.64999985,1,0,0.0,48.6383111464202,0.015889652,5.52,5.09,0.0092385599499988,5.0,1452.0,0.871,6.105,99.62,-0.012120435,59.4,48.9,54.9,31380.0,10.95016504,44400.0,1287.0,1.77,0.0323393667573821,22.02,4.0111,40.4331,-7.0,2.414936443,1705.0,21.23,0.45
1997-07-30,7.63000011,6.41,6.96,0,32.8786837374958,727.466292455677,0.012674498999999999,0.0220759516992004,1.012223145,0,0,64.762465592527,3,952.29,941.98,953.98,942.29,24.07204247,39.56,0.67000011,1,0,0.0,49.1389152858084,0.015725766000000002,5.78,5.09,0.00554451539858463,5.0,1452.0,0.809,6.042000000000001,99.56,-0.012120435,59.4,48.9,54.9,30720.0,7.6764539439999995,52140.0,1283.0,1.77,0.0303013958092896,21.39,4.0519,40.2138,-7.0,2.383065704,2083.0,65.02,0.32
1997-07-31,7.57999992,6.41,6.94,0,32.9382045137717,727.466292455677,0.012674498999999999,0.0220759516992004,1.0498505,1,0,64.698863343099,2,954.29,948.89,957.73,952.29,24.19599391,39.44,0.6399999199999991,1,0,0.0,49.2264848111315,0.015694349,5.96,5.1,-0.000985057612506839,5.0,1452.0,0.778,6.011,99.55,-0.012120435,59.4,48.9,54.9,35220.0,8.551047622999999,49080.0,1280.0,1.77,0.0310478751063685,21.48,3.9782,39.8185,-7.0,2.421474031,1747.0,40.88,0.44
1997-08-01,7.55999994,6.41,7.08,0,32.6819690214216,727.466292455677,0.012674498999999999,0.0220759516992004,1.026487992,0,0,64.444310438142,1,947.14,939.05,955.33,954.29,24.01470588,39.44,0.47999994,1,0,0.0,48.8423506654393,0.015810493000000002,5.65,5.13,-0.0175790617535378,4.8,1452.0,0.9079999999999989,6.18,100.43,-0.012492514,59.4,48.9,54.9,40020.0,18.86050357,31560.0,1279.0,1.77,0.0335819412795009,22.29,3.9572,39.839,-7.0,2.450075977,1063.0,19.02,0.43
1997-08-04,7.69000006,6.41,7.13,0,32.781542759665605,727.466292455677,0.012674498999999999,0.0220759516992004,1.044050306,0,0,64.61401237478,0,950.3,943.6,953.18,947.14,24.09482759,39.44,0.56000006,0,0,0.0,48.9899723548137,0.015715343,5.53,5.14,-0.0128719680162783,4.8,1452.0,0.9570000000000001,6.218,100.61,-0.012492514,59.4,48.9,54.9,33120.0,10.10828435,51660.0,1283.0,1.77,0.0324096456148603,21.94,3.9714,39.8782,-7.0,2.4582479619999997,1496.0,9.08,0.41
1997-08-05,7.73000002,6.41,7.12,0,32.843476830026106,727.466292455677,0.012674498999999999,0.0220759516992004,1.043758516,0,0,64.656437858939,0,952.37,948.92,954.21,950.3,24.14731237,39.44,0.61000002,0,0,0.0,49.0813022596393,0.015673088999999998,5.48,5.14,-0.0296037142828664,4.8,1452.0,0.945,6.231,101.17,-0.012492514,59.4,48.9,54.9,32280.0,7.260504441,44400.0,1280.0,1.77,0.0274080913160937,20.64,3.9802,39.7433,-7.0,2.494204694,1619.0,38.29,0.32
1997-08-06,7.73000002,6.41,7.1,0,33.108102336876605,727.466292455677,0.012674498999999999,0.0220759516992004,1.004286216,0,0,65.186720434121,0,960.32,949.45,962.43,952.37,24.34888438,39.44,0.630000020000001,0,0,0.0,49.4753389613685,0.015532843000000001,5.45,5.14,-0.0408170058268376,4.8,1452.0,0.929,6.2139999999999995,101.39,-0.012492514,59.4,48.9,54.9,31560.0,8.809262642,51960.0,1279.0,1.77,0.0250128314122264,20.05,4.0116,38.4521,-7.0,2.462333954,1871.0,26.17,0.32
1997-08-07,7.71000004,6.41,7.13,0,32.783900520166895,727.466292455677,0.012674498999999999,0.0220759516992004,0.951968901,0,0,64.698863343099,0,951.19,950.87,964.17,960.32,24.11739351,39.44,0.58000004,0,0,0.0,48.98961106640321,0.015725817,5.48,5.15,-0.0295873190680164,4.8,1452.0,0.9490000000000001,6.244,101.03,-0.012492514,61.3,52.0,57.7,53880.0,11.19976883,32700.0,1284.0,1.77,0.0244429174147468,19.77,3.9744,38.5912,-7.0,2.421474031,1242.0,69.25,0.32
1997-08-08,7.73999977,6.41,7.29,0,32.1663250776357,727.466292455677,0.012674498999999999,0.0220759516992004,0.9002598340000001,0,0,63.383673334157,0,933.54,925.74,951.19,951.19,23.6698783,39.44,0.44999977,0,0,0.0,48.06629159774779,0.015849155,5.34,5.14,-0.0402354012368585,4.8,1452.0,1.085,6.367000000000001,99.75,-0.012492514,61.3,52.0,57.7,44040.0,19.87257825,30660.0,1280.0,1.77,0.034384322199699995,22.46,3.9004,39.1012,-7.0,2.472957534,544.0,19.4,0.48
1997-08-11,7.88999987,6.41,7.26,0,32.276275229201495,727.466292455677,0.012674498999999999,0.0195281796204014,0.8955609259999999,0,0,63.85035365991,0,937.0,925.39,938.5,933.54,23.75760649,39.44,0.62999987,0,0,-0.00203821766303918,48.22960909047401,0.016021089,5.56,5.16,-0.0255408376341303,4.8,1452.0,1.07,6.362,100.41,-0.012492514,61.3,52.0,57.7,47160.0,15.02611264,50940.0,1281.0,1.77,0.0350450451675348,22.77,3.9163,38.6498,-7.0,2.477860725,1377.0,54.35,0.38
1997-08-12,7.86000013,6.41,7.29,1,31.9064689800677,727.466292455677,0.012674498999999999,0.0195281796204014,0.860602297,0,0,62.832142040085,0,926.53,925.66,942.99,937.0,23.49213996,39.44,0.57000013,0,0,-0.0015286632472793801,47.6765645400393,0.016061401,5.52,5.17,0.00204258857601852,4.8,1452.0,1.084,6.401,100.76,-0.012492514,61.3,52.0,57.7,54000.0,11.41457792,35280.0,1281.0,1.77,0.0395559888904879,23.75,3.8722,38.6681,-7.0,2.488484305,1266.0,82.51,0.48
1997-08-13,7.86999989,6.41,7.3,0,31.742064868727798,727.466292455677,0.012674498999999999,0.0195281796204014,0.79528972,0,0,62.641191384557,0,922.02,916.54,935.77,926.53,23.37778905,39.44,0.56999989,0,0,-0.00101910883151959,47.4303681775383,0.016248769,5.56,5.17,0.0201178129307387,4.8,1452.0,1.037,6.343,99.67,-0.012492514,61.3,52.0,57.7,34380.0,23.84014535,31440.0,1283.0,1.77,0.0409077664569009,24.52,3.8522,38.6071,-7.0,2.5162690519999997,1373.0,77.01,0.6
1997-08-14,7.88000011,6.41,7.23,0,31.827628154551896,727.011193679055,0.012674498999999999,0.021397921517555003,0.8377952759999999,0,0,62.874567524244,0,924.77,916.92,930.07,922.02,23.44751521,39.44,0.65000011,0,0,0.0009862391019630939,47.5576396582059,0.016188371,5.63,5.18,-0.00133250741783764,4.8,1452.0,0.929,6.255,100.05,-0.012492514,61.3,52.0,57.7,46560.0,15.84507623,31500.0,1287.0,1.77,0.033500809366293995,23.11,3.8641,38.6432,-7.0,2.48031232,1558.0,34.51,0.42
1997-08-15,7.849999900000001,6.41,7.22,0,30.955535551423697,727.011193679055,0.012674498999999999,0.021397921517555003,0.898700962,0,0,60.944172018180005,0,900.81,900.81,924.77,924.77,22.84001014,39.44,0.629999900000001,0,0,0.0011218451382921698,46.254611036522704,0.016583618999999997,5.59,5.13,0.0295136525462586,4.8,1452.0,0.995,6.236000000000001,99.05,-0.012492514,61.3,52.0,57.7,54000.0,16.3414282,30660.0,1293.0,1.77,0.0388675555366625,24.45,3.7633,39.8806,-7.0,2.499107885,731.0,25.93,0.61
