,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5
1998-11-12,7.349999900000001,5.16,6.41,1,34.698547151589196,780.694645369455,0.012764899,0.0141584390374838,0.759951362,0,1,77.432098435905,0,1117.69,1115.55,1126.57,1120.97,27.94225,40.0,0.9399999,0,0,0.0,51.5180542029481,0.01429246,5.13,4.39,0.0309727690525337
1998-11-13,7.32999992,5.16,6.42,0,34.941364959081504,780.694645369455,0.012764899,0.0141584390374838,0.7397121440000001,0,1,78.18739166901999,0,1125.72,1116.76,1126.34,1117.69,28.37711117,39.67,0.90999992,0,0,0.0,51.8716651918282,0.014178818999999999,4.98,4.35,0.0287838097376461
1998-11-16,7.34000015,5.16,6.45,0,35.163936841598805,778.455559388472,0.012764899,0.0141584390374838,0.8195168820000001,0,1,78.770111285132,0,1135.87,1125.72,1138.72,1125.72,28.62575605,39.68,0.89000015,0,1,0.0,52.194974843775206,0.014026781,5.45,4.41,0.0446567438286415
1998-11-17,7.36999989,5.16,6.43,0,35.2642973998628,778.455559388472,0.012764899,0.0147422817372034,0.859337676,0,1,78.770111285132,0,1139.32,1129.67,1151.71,1135.87,28.71270161,39.68,0.93999989,0,0,0.00046707415977564903,52.3367707284122,0.013971438999999999,4.61,4.3,0.0383519215704781
1998-11-18,7.36000013,5.16,6.4,0,35.4174834419661,778.455559388472,0.012764899,0.0147422817372034,0.9073887559999999,0,1,79.244890038083,1,1144.48,1133.07,1144.52,1139.32,28.79194969,39.75,0.96000013,0,0,0.000350305619831737,52.556830026114994,0.013935201999999999,4.07,4.32,0.0323429963438291
1998-11-19,7.349999900000001,5.16,6.36,0,35.6625120447745,778.455559388472,0.012764899,0.0147422817372034,0.962829295,0,1,79.935477315103,2,1152.61,1144.42,1155.1,1144.48,28.99647799,39.75,0.9899998999999999,0,0,0.00023353707988782403,52.9130441636714,0.013774165,4.38,4.32,0.0310167870178395
1998-11-20,7.30999994,5.4,6.31,0,35.994383012985104,778.455559388472,0.012764899,0.0147422817372034,0.990869023,0,1,80.539741182496,3,1163.55,1152.61,1163.55,1152.61,29.27169811,39.75,0.99999994,0,0,0.00011676853994391201,53.3977375695687,0.013639233,4.4,4.35,-0.00515575503854774
1998-11-23,7.28000021,5.4,6.32,0,36.7504961974686,778.455559388472,0.012764899,0.0147422817372034,1.0167539559999998,0,1,82.43885619430199,4,1188.21,1163.55,1188.21,1163.55,29.89959738,39.74,0.96000021,0,0,0.0,54.510918856922295,0.013360988,4.58,4.47,-0.0156236950737954
1998-11-24,7.30000019,5.4,6.29,0,36.5823395906264,801.222634186978,0.012764899,0.0147422817372034,1.0079236329999999,0,1,81.920915736537,5,1182.99,1181.81,1191.3,1188.21,29.76824358,39.74,1.01000019,1,0,0.0,54.2530666145431,0.01346265,4.64,4.49,-0.0122429837347379
1998-11-25,7.28999996,5.4,6.26,0,36.695603415166396,801.222634186978,0.012764899,0.0147422817372034,1.021986681,0,1,81.920915736537,4,1186.87,1179.37,1187.16,1182.99,29.86587821,39.74,1.02999996,1,0,0.0,54.4124942624698,0.013420375,4.98,4.45,-0.0288965253447712
1998-11-27,7.26999998,5.4,6.25,0,36.857654380258104,801.222634186978,0.012764899,0.0147422817372034,0.994122865,0,1,82.52517960393,3,1192.33,1186.83,1192.97,1186.87,29.98817907,39.76,1.01999998,1,0,0.0,54.64409367546221,0.013361477,4.84,4.43,-0.0103017671599601
1998-11-30,7.25,5.4,6.17,0,35.963872000646795,801.222634186978,0.012764899,0.0147422817372034,0.9235024070000001,0,1,80.194447543986,2,1163.63,1163.63,1192.72,1192.33,29.25898919,39.77,1.08,1,0,0.0,53.311298824187794,0.013673599,5.11,4.42,0.0230880006277334
1998-12-01,7.19000006,5.4,6.16,0,36.3172672962351,801.222634186978,0.012764899,0.0147422817372034,0.887671233,0,1,81.230328459516,1,1175.28,1150.31,1175.89,1163.63,29.54449472,39.78,1.03000006,1,0,0.0,53.8270814206801,0.013551937,4.82,4.38,0.00577423567476337
1998-12-02,7.17999983,5.4,6.15,0,36.186091294032,801.222634186978,0.012764899,0.0147422817372034,0.8968518790000001,0,1,80.992902481915,0,1171.25,1157.76,1175.28,1175.28,29.43578789,39.79,1.02999983,0,0,0.0,53.624257421391704,0.013808673999999998,4.58,4.37,0.0105403632070494
1998-12-03,7.15999985,5.4,6.18,0,35.527383014634,801.222634186978,0.012764899,0.0147422817372034,0.8730011999999999,1,1,79.654889632688,0,1150.14,1149.6,1177.03,1171.25,28.91251885,39.78,0.97999985,0,0,0.0,52.640792551919795,0.01387785,4.66,4.33,0.0124647396973713
1998-12-04,7.17999983,5.4,6.22,0,36.342403990952604,801.222634186978,0.012764899,0.0147422817372034,0.926075077,0,1,81.748268917282,0,1176.74,1150.14,1176.74,1150.14,29.58863465,39.77,0.95999983,0,0,0.0,53.8402982845909,0.013540315,4.67,4.36,-0.0114773843761243
1998-12-07,7.21999979,5.4,6.22,0,36.6741954425131,801.222634186978,0.012764899,0.0147422817372034,1.016775664,0,1,82.136724260606,0,1187.7,1176.71,1189.01,1176.74,29.86421926,39.77,0.99999979,0,0,0.0,54.3233695767587,0.013424215,4.71,4.38,-0.0454593217428938
1998-12-08,7.21999979,5.4,6.18,0,36.4723818966434,801.222634186978,0.012764899,0.0147422817372034,1.005491823,0,1,81.769813168563,0,1181.38,1172.78,1193.53,1187.7,29.69783811,39.78,1.03999979,0,0,0.0,54.01619276927071,0.013498155,4.66,4.31,-0.0154824537330928
1998-12-09,7.19000006,5.4,6.14,0,36.530847647589205,801.222634186978,0.012764899,0.0147422817372034,1.027470295,0,1,81.920915736537,0,1183.49,1175.89,1185.22,1181.38,29.74340287,39.79,1.05000006,0,0,0.0,54.0943248228979,0.01354826,4.7,4.31,-0.0186644888908475
1998-12-10,7.15999985,5.4,6.15,1,35.954178276209504,801.222634186978,0.012764899,0.0147422817372034,1.002054328,0,1,80.723162544447,0,1165.02,1163.75,1183.77,1183.49,29.28657617,39.78,1.00999985,0,0,0.0,53.2326039031365,0.013733232,4.97,4.36,0.0118991796747501
1998-12-11,7.15999985,5.4,6.2,0,35.99206335036521,801.222634186978,0.012764899,0.0147422817372034,0.901053675,0,1,80.885034821006,0,1166.46,1153.19,1167.89,1165.02,29.32277526,39.78,0.95999985,0,0,0.0,53.280901865074995,0.013700058000000001,4.91,4.39,0.0141247454000579
1998-12-14,7.21000004,5.4,6.18,0,35.20623973609629,801.222634186978,0.012764899,0.0147422817372034,0.788558166,0,1,78.554302761063,0,1141.2,1136.89,1166.46,1166.46,28.68778281,39.78,1.03000004,0,0,0.0,52.1106120851524,0.014001586000000002,5.09,4.39,0.0572445260038237
1998-12-15,7.19000006,5.4,6.22,0,35.8670184708759,801.222634186978,0.012764899,0.0153330204188311,0.827327028,0,1,80.58290288731,0,1162.83,1141.2,1162.83,1141.2,29.23887352,39.77,0.97000006,0,0,0.000472590945302187,53.0810106072272,0.013737081000000002,5.1,4.38,0.0361628467833232
1998-12-16,7.21999979,5.4,6.19,0,35.789438962558705,799.826997938669,0.012764899,0.0153330204188311,0.837274649,0,1,80.47496202415,0,1161.94,1154.69,1166.29,1162.83,29.21649485,39.77,1.02999979,0,0,0.000354443208976641,52.9585213573436,0.013783354,4.91,4.34,0.0582617681968588
1998-12-17,7.19999981,5.4,6.19,0,36.338556977074596,799.826997938669,0.012764899,0.0153330204188311,0.9438214779999999,0,1,81.759043459978,0,1179.98,1161.94,1180.03,1161.94,29.67010309,39.77,1.00999981,0,0,0.00023629547265109301,53.7628316616013,0.013572289,4.8,4.34,0.0381099766469761
1998-12-18,7.19999981,5.4,6.18,0,36.57988688587071,799.826997938669,0.012764899,0.0153330204188311,0.994499151,0,1,82.105302539501,0,1188.03,1178.27,1188.89,1179.98,29.87251697,39.77,1.01999981,0,0,0.00011814773632554599,54.1114566759701,0.013456318,4.67,4.38,0.031332291182868996
1998-12-21,7.23000002,5.4,6.21,0,37.0293594314477,799.826997938669,0.012764899,0.0153330204188311,1.110856372,1,1,83.252834655535,1,1202.84,1188.03,1210.75,1188.03,30.34409687,39.64,1.02000002,0,1,0.0,54.7672451637773,0.013305751000000001,4.72,4.43,0.0331607893184063
1998-12-22,7.23000002,5.4,6.26,0,37.045376102708396,799.826997938669,0.012764899,0.0153330204188311,1.081519207,0,1,83.620959495663,2,1203.57,1192.81,1209.22,1202.84,30.42391304,39.56,0.9700000200000011,0,0,0.0,54.7817120854556,0.013299051999999999,4.63,4.41,0.0206693322366737
1998-12-23,7.26999998,5.4,6.33,0,37.80735943553721,799.826997938669,0.012764899,0.0153330204188311,1.1309935740000001,0,1,85.374754394161,3,1228.54,1203.57,1229.89,1203.57,31.05510617,39.56,0.93999998,0,0,0.0,55.8984880252353,0.013020064,4.66,4.46,-8.804964569597421e-05
1998-12-24,7.32000017,6.0,6.37,0,37.7309389440055,799.826997938669,0.012764899,0.0153330204188311,1.108014635,0,1,85.006702998439,4,1226.27,1224.85,1229.72,1228.54,30.99772497,39.56,0.95000017,0,0,0.0,55.775574021698105,0.013042226,4.27,4.45,0.0019492134084753302
1998-12-28,7.36000013,6.0,6.31,0,37.700053895215895,799.826997938669,0.012764899,0.0153330204188311,1.081750454,0,1,84.79018057613001,5,1225.49,1221.17,1231.52,1226.27,30.69864729,39.92,1.05000013,1,0,0.0,55.72054259732511,0.013045272,4.88,4.45,0.0158655892154224
1998-12-29,7.30999994,6.0,6.26,0,38.1951412183184,799.826997938669,0.012764899,0.0153330204188311,1.080291153,0,1,86.132619594445,4,1241.81,1220.78,1241.86,1225.49,31.10746493,39.92,1.04999994,1,0,0.0,56.442305665624396,0.012898165,4.6,4.48,0.0239780797039337
1998-12-30,7.28000021,6.0,6.24,0,37.884350360744,799.826997938669,0.012764899,0.0153330204188311,1.1211649879999999,0,1,85.439747843057,3,1231.93,1231.2,1244.93,1241.81,30.85996994,39.92,1.04000021,1,0,0.0,55.9735241384187,0.012959113000000001,4.8,4.43,0.0271372814291682
1998-12-31,7.26000023,6.0,6.23,0,37.795478846210706,799.826997938669,0.012764899,0.0153330204188311,1.132126859,0,1,85.439747843057,2,1229.23,1224.96,1237.18,1231.93,31.68118557,38.8,1.03000023,1,0,0.0,55.831298227795294,0.012976798000000001,4.07,4.35,0.0344983317149833
1999-01-04,7.23000002,6.0,6.24,0,37.7551280820803,799.826997938669,0.012764899,0.0153330204188311,1.1586292759999999,0,1,85.244840940776,1,1228.1,1219.1,1248.81,1229.23,31.84906639,38.56,0.99000002,1,0,0.0,55.7604971986335,0.012990146999999999,5.04,4.37,0.0271916421072982
1999-01-05,7.30000019,6.0,6.28,0,38.2622403136049,799.826997938669,0.012764899,0.0153330204188311,1.186648693,0,1,86.219228563369,0,1244.78,1228.1,1246.11,1228.1,32.281639,38.56,1.02000019,0,0,0.0,56.4976145975284,0.012843772,4.54,4.37,-0.00236987206937669
1999-01-06,7.349999900000001,6.0,6.27,0,39.1035979076047,799.826997938669,0.012764899,0.0153330204188311,1.186420706,0,1,88.29784381753299,0,1272.34,1244.78,1272.5,1244.78,33.00492866,38.55,1.0799999,0,0,0.0,57.7266312235252,0.012750774,4.23,4.37,-0.0332614053068266
1999-01-07,7.32000017,6.0,6.29,0,39.017605843260704,799.826997938669,0.012764899,0.0153330204188311,1.153553225,1,1,87.86479897291599,0,1269.73,1257.68,1272.34,1272.34,32.92868257,38.56,1.03000017,0,0,0.0,57.586816394683396,0.012656336,4.49,4.31,-0.0459779049540957
1999-01-08,7.34000015,6.0,6.34,0,39.176527838801704,799.826997938669,0.012764899,0.0153330204188311,1.057773326,0,1,88.51436623984199,0,1275.09,1261.85,1278.05,1269.73,33.07626459,38.55,1.00000015,0,0,0.0,57.8084079388896,0.012567631000000001,4.74,4.36,-0.0276344674765133
1999-01-11,7.36999989,6.0,6.36,0,38.826377366519395,799.826997938669,0.012764899,0.0153330204188311,0.981598579,0,1,87.669892070635,0,1263.88,1253.43,1276.22,1275.09,32.78547341,38.55,1.00999989,0,0,0.0,57.279198610659996,0.012679099,5.17,4.39,-0.0115336742923611
1999-01-12,7.38000011,6.0,6.31,1,38.0721192814843,799.826997938669,0.012764899,0.0147151643596333,0.887570689,0,1,86.089315109983,0,1239.51,1238.25,1264.45,1263.88,32.15330739,38.55,1.07000011,0,0,-0.0004942848473582731,56.154831821747294,0.012928383,4.78,4.36,0.0146188782579635
1999-01-13,7.349999900000001,6.0,6.25,0,37.9096084791055,799.826997938669,0.012764899,0.0147151643596333,0.75557956,0,1,85.48305232751899,0,1234.4,1206.59,1247.66,1239.51,32.04569055,38.52,1.0999999,0,0,-0.000370713635518705,55.903592647378,0.013007583,4.62,4.34,-0.005165879302441679
1999-01-14,7.28999996,6.0,6.16,0,37.2220600247778,799.826997938669,0.012764899,0.015931709521837,0.730889925,0,1,83.989010891385,0,1212.19,1209.48,1236.81,1234.4,31.46093953,38.53,1.12999996,0,0,0.000726093706083831,54.878982201933496,0.013235425,4.82,4.31,0.0101791663370899
1999-01-15,7.23000002,6.0,6.22,0,38.100929387942706,805.6704662305029,0.012764899,0.015931709521837,0.785846888,0,1,86.17592407890699,0,1243.26,1212.19,1243.27,1212.19,32.26732416,38.53,1.01000002,0,0,0.0006063558854826571,56.16305903589561,0.012890328999999999,4.68,4.32,-0.005378861490274171
1999-01-19,7.26999998,6.0,6.22,0,38.3632267653291,805.6704662305029,0.012764899,0.015931709521837,0.842962488,0,1,86.73888237691,0,1252.0,1234.91,1253.27,1243.26,32.49416039,38.53,1.04999998,0,0,0.000486618064881483,56.5376910278152,0.012808219,4.55,4.28,0.0061184514705284795
1999-01-20,7.26999998,6.0,6.25,0,38.4992277920341,805.6704662305029,0.012764899,0.015931709521837,0.917239165,0,1,87.431754128298,1,1256.62,1251.1,1274.08,1252.0,32.61406696,38.53,1.01999998,0,0,0.000243309032440742,56.725842081454104,0.012809608,4.41,4.29,-0.0135572474634448
1999-01-21,7.28999996,6.0,6.23,0,37.836293021946396,805.6704662305029,0.012764899,0.015931709521837,0.947414715,0,1,85.114927487391,2,1235.16,1232.19,1256.94,1256.62,32.05709836,38.53,1.05999996,0,0,0.0,55.737666912413204,0.012987678,4.36,4.21,0.0299654032377199
1999-01-22,7.26999998,4.9,6.17,0,37.5254637308554,805.6704662305029,0.012764899,0.015931709521837,1.0028128379999999,0,1,84.920094029516,3,1225.19,1218.0,1236.53,1235.16,31.79008822,38.54,1.09999998,0,0,0.0,55.2687531991347,0.013098287,4.62,4.25,0.0398743555654115
1999-01-25,7.23000002,4.9,6.2,0,37.789259932038,805.6704662305029,0.012764899,0.015931709521837,0.915155189,0,1,85.786183718751,4,1233.98,1219.46,1233.98,1225.19,32.04310569,38.51,1.03000002,0,0,0.0,55.6459430118605,0.013000227,4.97,4.29,0.0238361742798828
1999-01-26,7.25,4.9,6.2,0,38.3450947085614,805.6704662305029,0.012764899,0.015931709521837,0.9114568940000001,0,1,87.34514515937401,5,1252.31,1233.98,1253.27,1233.98,32.51908595,38.51,1.05,1,0,0.0,56.4524538164089,0.01281404,4.84,4.35,-0.000343861841662208
1999-01-27,7.26000023,4.9,6.2,0,38.0597683114946,805.6704662305029,0.012764899,0.015931709521837,0.8806239790000001,0,1,86.32745305232001,4,1243.17,1242.82,1262.62,1252.31,32.27336449,38.52,1.06000023,1,0,0.0,56.02042345240721,0.013047194,4.61,4.36,0.0214855026468296
1999-01-28,7.26000023,4.9,6.18,0,38.733877133721705,805.6704662305029,0.012764899,0.015931709521837,0.936740153,0,1,87.77819000399201,3,1265.37,1243.17,1266.32,1243.17,32.85821864,38.51,1.08000023,1,0,0.0,57.0000092745601,0.01277326,4.8,4.37,-0.0102495805853295
1999-01-29,7.23000002,4.9,6.16,0,39.165098834016106,805.6704662305029,0.012764899,0.015931709521837,0.990771106,0,1,88.449372790947,2,1279.64,1255.2,1280.4,1265.37,33.2374026,38.5,1.07000002,1,0,0.0,57.621564275911396,0.01258171,4.79,4.36,-0.0293848501500682
1999-02-01,7.21000004,4.9,6.24,0,38.9560571213134,805.6704662305029,0.012764899,0.015931709521837,0.9927557690000001,0,1,87.92971897740499,1,1273.0,1271.29,1283.64,1279.64,32.83466598,38.77,0.97000004,1,0,0.0,57.3016413218956,0.012644108000000001,4.86,4.41,-0.0214781410144746
1999-02-02,7.28000021,4.9,6.29,0,38.6133726240168,805.6704662305029,0.017093861000000002,0.015931709521837,0.9444621990000001,0,1,87.388449643836,0,1261.99,1247.62,1273.34,1273.0,32.55068352,38.77,0.99000021,0,1,0.0,56.774361953107004,0.012790593000000001,4.56,4.41,-0.0379336366678124
1999-02-03,7.32000017,4.9,6.29,0,38.915993895454505,805.6704662305029,0.017093861000000002,0.015931709521837,1.045251736,0,1,88.2761548531,0,1272.07,1255.27,1276.08,1261.99,32.81067836,38.77,1.03000017,0,0,0.0,57.1953790210849,0.012777017,4.65,4.36,-0.0416349547387252
1999-02-04,7.32000017,4.9,6.36,0,38.1889343100112,805.6704662305029,0.017093861000000002,0.015931709521837,1.00133965,1,1,86.955404799219,0,1248.49,1248.37,1272.16,1272.07,32.20247614,38.77,0.96000017,0,0,0.0,56.104247196563705,0.012991326000000001,4.88,4.36,-0.00383242483524983
1999-02-05,7.36999989,4.9,6.4,0,37.9052512145975,805.6704662305029,0.017093861000000002,0.015931709521837,0.9432859659999999,0,1,85.95940165659799,0,1239.4,1232.33,1251.84,1248.49,31.96801651,38.77,0.96999989,0,0,0.0,55.665627515655096,0.013011166999999999,4.76,4.39,-0.00437676975642589
1999-02-08,7.38999987,4.9,6.4,0,38.0332596735467,805.6704662305029,0.017093861000000002,0.015931709521837,0.965241314,0,1,86.132619594445,0,1243.77,1231.94,1246.71,1239.4,32.08900929,38.76,0.989999869999999,0,0,0.0,55.8315297965402,0.012979015,4.85,4.4,-0.0124796303621471
1999-02-09,7.38999987,4.9,6.38,0,37.1828512519831,805.6704662305029,0.017093861000000002,0.015931709521837,0.952795497,0,1,84.205533313694,0,1216.14,1215.58,1244.06,1243.77,31.37616099,38.76,1.00999987,0,0,0.0,54.562639254735004,0.013229916000000001,4.73,4.41,0.00912783816246192
1999-02-10,7.36000013,4.9,6.37,0,37.4038703919239,805.6704662305029,0.017093861000000002,0.015931709521837,0.89327763,0,1,84.746876091669,0,1223.55,1211.89,1226.78,1216.14,31.56733746,38.76,0.99000013,0,0,0.0,54.8656902205945,0.013325242,4.66,4.37,0.0105802375009464
1999-02-11,7.36000013,4.9,6.38,0,38.330288186427104,805.6704662305029,0.017093861000000002,0.015931709521837,0.9745275379999999,0,1,86.695577892448,0,1254.04,1223.36,1254.05,1223.55,32.36232258,38.75,0.9800001300000011,0,0,0.0,56.202026362991,0.012902172,4.73,4.39,-0.00786812568828895
1999-02-12,7.36999989,4.9,6.38,0,37.5939130684028,805.6704662305029,0.017093861000000002,0.015931709521837,0.924693781,0,1,85.656270265366,0,1230.13,1225.53,1254.04,1254.04,31.7371001,38.76,0.98999989,0,0,0.0,55.101147549087294,0.013105566,4.68,4.42,0.0305019570215489
1999-02-16,7.36999989,4.9,6.36,0,37.8780410770067,805.6704662305029,0.017093861000000002,0.015931709521837,0.929049852,0,1,85.136616451825,0,1241.87,1230.13,1252.27,1230.13,32.03998968,38.76,1.00999989,0,0,0.0,55.4959957765046,0.012962371,5.09,4.4,0.0360974726082595
1999-02-17,7.36999989,4.9,6.34,1,37.3284652867194,804.044246602038,0.017093861000000002,0.015931709521837,0.9357341090000001,0,1,85.050007482901,1,1224.03,1220.94,1249.29,1241.87,31.57972136,38.76,1.02999989,0,0,0.0,54.6699683671476,0.013228115,4.73,4.41,0.0193106597674642
1999-02-18,7.349999900000001,4.9,6.39,0,37.7270478808779,804.044246602038,0.017093861000000002,0.015931709521837,1.035623597,0,1,85.72119026985601,2,1237.28,1220.53,1239.07,1224.03,31.92156863,38.76,0.959999900000001,0,0,0.0,55.232556703095206,0.012963711000000001,4.71,4.41,0.0019233612148857602
1999-02-19,7.38999987,4.4,6.4,0,37.7807053634784,804.044246602038,0.017093861000000002,0.0165394275593798,0.986380459,0,1,86.089315109983,3,1239.22,1232.03,1247.94,1237.28,31.97162023,38.76,0.989999869999999,0,0,0.00048617443003422597,55.2899467906504,0.012921596,4.72,4.45,-0.00640139837320959
1999-02-22,7.40999985,4.4,6.37,0,38.778716760593795,804.044246602038,0.017093861000000002,0.0165394275593798,1.1354697740000002,0,1,88.384452786457,4,1272.14,1239.22,1272.22,1239.22,32.82094943,38.76,1.03999985,0,0,0.00036463082252567004,56.727625291931496,0.012600028000000001,4.78,4.49,-0.0299356116192574
1999-02-23,7.36999989,4.4,6.43,0,38.7438266993151,804.044246602038,0.017093861000000002,0.0165394275593798,1.091228995,0,1,88.34114830199499,5,1271.18,1263.35,1280.43,1272.14,32.79618163,38.76,0.93999989,1,0,0.00024308721501711098,56.653833265147895,0.012607443000000001,4.73,4.54,-0.0383115371104727
1999-02-24,7.40999985,4.4,6.52,0,38.1966797909233,804.044246602038,0.017093861000000002,0.0165394275593798,1.110838688,0,1,86.782186861372,4,1253.41,1251.97,1283.91,1271.18,32.3377193,38.76,0.889999850000001,1,0,0.000121543607508556,55.8317323711952,0.012882816000000002,4.88,4.54,-0.0151780561874037
1999-02-25,7.46999979,4.4,6.62,0,37.9355026322173,804.044246602038,0.017093861000000002,0.0165394275593798,1.02219996,0,1,85.95940165659799,3,1245.02,1225.01,1253.41,1253.41,32.12125903,38.76,0.84999979,1,0,0.0,55.4283753030269,0.012988265,4.89,4.5,0.00692231615683031
1999-02-26,7.55999994,4.4,6.59,0,37.726187486059295,804.044246602038,0.017093861000000002,0.0165394275593798,1.032656072,0,1,85.61296578090399,2,1238.33,1226.25,1246.54,1245.02,31.94041785,38.77,0.96999994,1,0,0.0,55.1015354280214,0.012978228999999999,4.84,4.55,0.0308784720072665
1999-03-01,7.53000021,4.4,6.68,0,37.6545200034368,804.044246602038,0.017093861000000002,0.0165394275593798,0.940971324,0,1,85.851103723241,1,1236.16,1222.02,1238.6,1238.33,31.79423868,38.88,0.85000021,1,0,0.0,54.9761610225375,0.012998115,5.1,4.58,0.0345704301224984
1999-03-02,7.61000013,4.4,6.65,0,37.3243033731418,804.044246602038,0.017093861000000002,0.0165394275593798,0.96841895,0,1,85.09331196736301,0,1225.5,1221.87,1248.31,1236.16,31.52006173,38.88,0.96000013,0,0,0.0,54.4739217690867,0.013107393,4.73,4.54,0.040993871487137
1999-03-03,7.57999992,4.4,6.72,0,37.385799919117495,804.044246602038,0.017093861000000002,0.0165394275593798,0.993687192,0,1,85.547972332008,0,1227.7,1216.03,1231.69,1225.5,31.57664609,38.88,0.85999992,0,0,0.0,54.5429690103777,0.013301678,4.74,4.48,0.0444064888746369
1999-03-04,7.63000011,4.4,6.73,0,37.956963341187205,804.044246602038,0.017093861000000002,0.0165394275593798,1.079718601,1,1,86.630584443553,0,1246.64,1227.7,1247.91,1227.7,32.05554127,38.89,0.90000011,0,0,0.0,55.354778400818205,0.013045538,4.8,4.48,0.0428932312339208
1999-03-05,7.63999987,4.4,6.66,0,38.82904352865221,804.044246602038,0.017093861000000002,0.0165394275593798,1.133447507,0,1,88.373574007088,0,1275.47,1246.64,1275.68,1246.64,32.79686295,38.89,0.979999869999999,0,0,0.0,56.603912135276396,0.012654573999999998,4.8,4.49,0.0133539090932324
1999-03-08,7.57999992,4.4,6.64,0,39.0443142010645,804.044246602038,0.017093861000000002,0.0165394275593798,1.137654039,0,1,88.94741108445999,0,1282.73,1271.61,1282.73,1275.47,32.98354333,38.89,0.93999992,0,0,0.0,56.8947650891365,0.012567391,4.83,4.5,0.0210284358908268
1999-03-09,7.55999994,4.4,6.57,0,38.9506212941454,804.044246602038,0.017093861000000002,0.0165394275593798,1.118595856,0,1,88.73088866215099,0,1279.84,1274.76,1293.74,1282.73,32.90923116,38.89,0.98999994,0,0,0.0,56.7354884330284,0.012589597,4.74,4.47,0.0196479675575451
1999-03-10,7.5,4.4,6.59,0,39.157765343209896,804.044246602038,0.017093861000000002,0.0165394275593798,1.150260914,0,1,89.510369382463,0,1286.84,1275.17,1287.03,1279.84,32.96209016,39.04,0.91,0,0,0.0,57.0142244339247,0.012571097,4.82,4.47,0.00659141595798041
1999-03-11,7.51000023,4.4,6.6,1,39.481683110201296,804.044246602038,0.017093861000000002,0.0165394275593798,1.140956158,0,1,90.50637252508301,0,1297.68,1286.84,1306.41,1286.84,33.239754100000006,39.04,0.9100002300000011,0,0,0.0,57.46212306167911,0.012548094,4.8,4.48,0.0114851625866566
1999-03-12,7.51999998,4.4,6.58,0,39.3817541661297,804.044246602038,0.017093861000000002,0.0165394275593798,1.035092955,0,1,89.64028283584801,0,1294.59,1289.2,1304.58,1297.68,33.16060451,39.04,0.93999998,0,0,0.0,57.293484805157206,0.012457434,4.74,4.47,0.00400096963423882
1999-03-15,7.48999977,4.4,6.55,0,39.7612111863871,804.044246602038,0.017093861000000002,0.0165394275593798,1.046987952,0,1,90.917733255369,0,1307.26,1291.03,1307.54,1294.59,33.48514344,39.04,0.93999977,0,0,0.0,57.821690283727996,0.012342273,5.01,4.46,-0.00822040174212363
1999-03-16,7.46999979,4.4,6.52,0,39.728488383244,804.5721611829201,0.017093861000000002,0.0165394275593798,1.055577385,0,1,90.571297379675,0,1306.38,1302.29,1311.11,1307.26,33.46260246,39.04,0.949999790000001,0,0,0.0,57.750379487831005,0.012344326000000001,4.77,4.43,-0.0336847026709363
1999-03-17,7.44999981,4.4,6.55,0,39.4622576751608,804.5721611829201,0.017093861000000002,0.0165394275593798,0.997313543,0,1,90.181557019519,0,1297.82,1292.61,1306.77,1306.38,33.24334016,39.04,0.89999981,0,0,0.0,57.3400086614135,0.012481662,4.73,4.4,-0.0236925932984637
1999-03-18,7.48000002,4.4,6.54,0,40.0258215330054,804.5721611829201,0.017093861000000002,0.0165293019512109,0.972640093,0,1,91.632289121089,0,1316.55,1294.74,1317.41,1297.82,33.75769231,39.0,0.94000002,0,0,-8.10048653505577e-06,58.1345306878396,0.012297497,4.72,4.37,-0.0194186917728669
1999-03-19,7.46999979,4.3,6.58,0,39.495215337721206,804.5721611829201,0.017093861000000002,0.0165293019512109,0.9403214959999999,0,1,90.078524218601,0,1299.29,1298.98,1323.88,1316.55,33.31512821,39.0,0.88999979,0,0,-6.07536490129096e-06,57.340545950218804,0.01243416,4.75,4.38,-0.00958171624018009
1999-03-22,7.5,4.3,6.61,0,39.42009723272871,804.5721611829201,0.017093861000000002,0.0165293019512109,0.913728413,0,1,90.252169566492,1,1297.01,1294.22,1303.89,1299.29,33.29081109,38.96,0.89,0,0,-4.05024326752962e-06,57.208256110944006,0.012465124,4.81,4.39,0.00846779020019469
1999-03-23,7.53000021,4.3,6.66,0,38.354642094435704,804.5721611829201,0.017093861000000002,0.0165293019512109,0.845863275,0,1,87.647489348123,2,1262.14,1257.5,1297.01,1297.01,32.39579055,38.96,0.87000021,0,0,-2.02512163376481e-06,55.6406508374873,0.01280049,4.79,4.38,0.0324983515246157
1999-03-24,7.53000021,4.3,6.58,0,38.54498586165371,804.5721611829201,0.017093861000000002,0.0165293019512109,0.8797446309999999,0,1,88.14668291049699,3,1268.59,1256.52,1269.02,1262.14,32.56970475,38.95,0.95000021,0,0,0.0,55.8950886062646,0.012746238,4.93,4.38,0.010643986495803
1999-03-25,7.5,4.3,6.64,0,39.1894350982439,804.5721611829201,0.017093861000000002,0.0165293019512109,0.908805965,0,1,89.94829020768199,4,1289.99,1268.59,1290.01,1268.59,33.10212984,38.97,0.86,0,0,0.0,56.8069111559188,0.01253181,4.97,4.39,-0.00206694221976312
