,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR,DXY,NOS
1971-12-17,8.42,1.11,7.24,0,17.1934601555596,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.5695916714100697,0,100.26,100.26,100.26,100.26,18.49815498,5.42,1.18,0,0,-0.000560118589287395,31.092173732004103,0.030789788,4.13,4.0,0.00666174641353445,6.0,2316.0,1.932,5.932,112.38,0.028558623999999998
1971-12-20,8.42,1.11,7.24,0,17.4156632947787,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.6029656724024104,0,101.55,101.55,101.55,101.55,18.73616236,5.42,1.18,0,0,-3.5858929088486404e-05,31.493299157241395,0.030397099,3.75,4.12,0.00373929297293123,6.0,2316.0,1.8519999999999999,5.972,,0.028558623999999998
1971-12-21,8.42,1.11,7.24,0,17.459522315265698,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.60968602842097,1,101.8,101.8,101.8,101.8,18.78228782,5.42,1.18,0,0,0.000488400731110429,31.571910281711503,0.030320891000000003,3.5,4.08,0.0038296886865995,6.0,2316.0,1.922,6.002000000000001,111.16,0.028558623999999998
1971-12-22,8.39,1.11,7.23,0,17.3541650576361,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.5941043705623503,2,101.18,101.18,101.18,101.18,18.66789668,5.42,1.16,0,0,0.0,31.3806990536397,0.030505119,3.5,4.04,0.00572131293640756,6.0,2316.0,1.972,6.0120000000000005,111.18,0.028558623999999998
1971-12-23,8.39,1.16,7.23,0,17.27967008092,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.5831357675364,3,100.74,100.74,100.74,100.74,18.58671587,5.42,1.16,0,0,0.0,31.2453035333353,0.03063678,3.75,3.83,0.0131209451096947,6.0,2316.0,2.142,5.972,111.27,0.028558623999999998
1971-12-27,8.39,1.16,7.23,0,17.3166650216354,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.58883288628953,4,100.95,100.95,100.95,100.95,18.62546125,5.42,1.16,0,0,0.0,31.311508634585298,0.030571476,3.75,3.78,0.00691861504692938,6.0,2316.0,2.1319999999999997,5.912000000000001,111.39,0.009282841
1971-12-28,8.39,1.16,7.23,0,17.4891852307153,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.6147900094284102,5,101.95,101.95,101.95,101.95,18.8099631,5.42,1.16,1,0,0.0,31.6227601413935,0.030270052000000002,3.88,3.75,0.00117769907300035,6.0,2316.0,2.112,5.862,111.45,0.009282841
1971-12-29,8.39,1.16,7.23,0,17.5347723608994,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.62177088416684,4,102.21,102.21,102.21,102.21,18.85793358,5.42,1.16,1,0,0.0,31.7044929477047,0.030191497999999997,5.0,3.76,0.00818251058949653,6.0,2316.0,2.142,5.902,111.47,0.009282841
1971-12-30,8.36,1.16,7.22,0,17.4619833113709,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.61105352154112,3,101.78,101.78,101.78,101.78,18.77859779,5.42,1.14,1,0,0.0,31.5721934812005,0.030317492,4.38,3.7,0.0166593172428066,6.0,2316.0,2.202,5.902,111.21,0.009282841
1971-12-31,8.36,1.16,7.22,0,17.516151239625,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.61931875853783,2,102.09,102.09,102.09,102.09,18.83579336,5.42,1.14,1,0,0.0,31.669441464899002,0.030223877000000003,3.0,3.68,0.0132388397126379,6.0,2316.0,2.2119999999999997,5.892,,0.009282841
1972-01-03,8.36,1.16,7.22,0,17.4450672607819,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.60885540212771,1,101.67,101.67,101.67,101.67,18.75830258,5.42,1.14,1,0,0.0,31.540234696599498,0.030347171000000003,4.25,3.69,0.0159170858512987,6.0,2316.0,2.252,5.942,111.19,0.009282841
1972-01-04,8.36,1.16,7.22,0,17.5181141742402,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.61994522079528,0,102.09,102.09,102.09,102.09,18.83579336,5.42,1.14,0,0,0.0,31.671614563912396,0.030220767000000003,3.75,3.72,0.014995783489441,6.0,2316.0,2.2119999999999997,5.932,111.27,0.009282841
1972-01-05,8.36,1.16,7.22,0,17.6872669544233,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.6454076940131803,0,103.07,103.07,103.07,103.07,19.01660517,5.42,1.14,0,0,0.0,31.9767398745268,0.029931885,3.63,3.69,0.00487477936161988,6.0,2316.0,2.222,5.912000000000001,111.22,0.009282841
1972-01-06,8.36,1.16,7.22,0,17.763766304333,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.65701346924053,0,103.51,103.51,103.51,103.51,19.09778598,5.42,1.14,0,0,0.0,32.1143492621104,0.029803501,3.75,3.55,-0.00518039871005044,6.0,2316.0,2.352,5.902,111.02,0.009282841
1972-01-07,8.36,1.16,7.22,0,17.7578940842557,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.6562994185015802,0,103.47,103.47,103.47,103.47,19.090405899999997,5.42,1.14,0,0,0.0,32.1030413287613,0.029813872,3.88,3.33,-0.000911710291356502,6.1,2316.0,2.552,5.882000000000001,111.04,0.009282841
1972-01-10,8.36,1.16,7.22,0,17.7331407636628,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.65276134579596,0,103.32,103.32,103.32,103.32,19.06273063,5.42,1.14,0,1,0.0,32.0576024473678,0.029856003,3.75,3.02,0.0035359172843040295,6.1,2316.0,2.842,5.862,110.94,0.009282841
1972-01-11,8.36,1.16,7.22,0,17.790772413521303,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.66154694835308,0,103.65,103.65,103.65,103.65,19.12361624,5.42,1.14,0,0,0.0,32.1610975774934,0.029759799,3.63,3.22,0.00371718026710067,6.1,2316.0,2.662,5.882000000000001,110.97,0.009282841
1972-01-12,8.27,1.16,7.19,0,17.781465288501398,342.226686799646,0.0,0.0347429484438733,0.0,0,1,2.66031908224257,0,103.59,103.59,103.59,103.59,19.11254613,5.42,1.08,0,0,0.0,32.143584361310396,0.029775887,3.25,3.23,0.00266340291518773,6.1,2316.0,2.6519999999999997,5.882000000000001,110.68,0.009282841
1972-01-13,8.27,1.16,7.19,0,17.679458907575,342.226686799646,0.0,0.0297051544139162,0.0,0,1,2.64522320407242,0,102.99,102.99,102.99,102.99,19.00184502,5.42,1.08,0,0,-0.00403023522396566,31.958504300046503,0.0299482,3.63,3.2,0.008477037288634841,6.1,2316.0,2.662,5.862,110.44,0.009282841
1972-01-14,8.27,1.16,7.19,0,17.749087455018,342.226686799646,0.0,0.0297051544139162,0.0,0,1,2.6558098127522403,0,103.39,103.39,103.39,103.39,19.04051565,5.43,1.08,0,0,-0.00302267641797425,32.083729116771394,0.029831184,3.5,3.19,0.00239726280271575,6.1,2316.0,2.662,5.852,110.03,0.009282841
1972-01-17,8.27,1.16,7.19,0,17.7599868066992,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.6640858117288597,0,103.7,103.7,103.7,103.7,19.09760589,5.43,1.08,0,0,-6.62737736778496e-05,32.1027935230289,0.029740858,3.5,3.24,-0.0110439341977731,6.1,2316.0,2.6519999999999997,5.892,109.86,0.009282841
1972-01-18,8.27,1.16,7.19,0,17.8209274621665,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.67339039479091,0,104.05,104.05,104.05,104.05,19.16206262,5.43,1.08,0,0,0.000454074072737322,32.212310978984696,0.029639673,3.63,3.26,-0.0123474598305395,6.1,2517.0,2.662,5.922000000000001,110.02,0.009282841
1972-01-19,8.21,1.16,7.17,0,17.792807340008302,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.66933554085756,0,103.88,103.88,103.88,103.88,19.13075506,5.43,1.04,0,0,0.0009744219191524901,32.1608463956173,0.029687032000000002,3.5,3.3,-0.0134210550644669,6.1,2517.0,2.662,5.962000000000001,109.94,0.009282841
1972-01-20,8.21,1.16,7.17,0,17.7938028962428,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.66964858634569,1,103.88,103.88,103.88,103.88,19.13075506,5.43,1.04,0,0,0.000487210959576247,32.1620113494731,0.029685886,3.5,3.35,-0.0036983743013588397,6.1,2517.0,2.6319999999999997,5.982,109.97,0.009282841
1972-01-21,8.21,1.08,7.17,0,17.755398426857898,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.66405081864845,2,103.65,103.65,103.65,103.65,19.08839779,5.43,1.04,0,0,0.0,32.0919641340894,0.029750611,3.5,3.43,0.00487954434843961,6.1,2517.0,2.562,5.992000000000001,110.04,0.009282841
1972-01-24,8.21,1.08,7.17,0,17.571374477104,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.63660537931202,3,102.57,102.57,102.57,102.57,18.88950276,5.43,1.04,0,0,0.0,31.7587265470472,0.030062706,3.38,3.52,0.013229490524873998,6.1,2517.0,2.502,6.022,109.86,0.009282841
1972-01-25,8.21,1.08,7.17,0,17.608332779340998,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.6423166754804903,4,102.78,102.78,102.78,102.78,18.928176800000003,5.43,1.04,0,0,0.0,31.824901717509302,0.030000124,3.38,3.52,0.0118545010264497,6.1,2517.0,2.502,6.022,109.69,0.009282841
1972-01-26,8.18,1.08,7.16,0,17.5613426359854,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.63543149775852,5,102.5,102.5,102.5,102.5,18.87661142,5.43,1.02,1,0,0.0,31.7393521135115,0.030080914,3.25,3.46,0.0209983490300493,6.1,2517.0,2.552,6.0120000000000005,109.71,-0.056975838
1972-01-27,8.18,1.08,7.16,0,17.733661313050302,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.66145625684737,4,103.5,103.5,103.5,103.5,19.06077348,5.43,1.02,1,0,0.0,32.0501652084167,0.02978951,3.38,3.44,0.0109002983396844,6.1,2517.0,2.612,6.0520000000000005,109.65,-0.056975838
1972-01-28,8.18,1.08,7.16,0,17.847739653573,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.6787411308524702,3,104.16,104.16,104.16,104.16,19.18232044,5.43,1.02,1,0,0.0,32.2557111391968,0.02959999,3.25,3.36,0.00663397315512067,6.1,2517.0,2.722,6.082000000000001,109.65,-0.056975838
1972-01-31,8.18,1.08,7.16,0,17.811034155330397,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.67339657194127,2,103.94,103.94,103.94,103.94,19.14180479,5.43,1.02,1,0,0.0,32.1887481003334,0.029661878,3.13,3.35,0.00568056738397975,6.1,2517.0,2.742,6.0920000000000005,109.6,-0.056975838
1972-02-01,8.18,1.08,7.16,0,17.8240205964942,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.6755103538045497,1,104.01,104.01,104.01,104.01,19.15469613,5.43,1.02,1,0,0.0,32.211592063449395,0.029641152,3.25,3.43,0.00690784857538602,6.1,2517.0,2.662,6.0920000000000005,109.43,-0.056975838
1972-02-02,8.23,1.08,7.21,0,17.93983440475,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.6930585374354,0,104.68,104.68,104.68,104.68,19.27808471,5.43,1.02,0,0,0.0,32.420262346377,0.029450677,3.13,3.4,0.00818340391937872,6.1,2517.0,2.682,6.082000000000001,109.01,-0.056975838
1972-02-03,8.23,1.08,7.21,0,17.9339752460416,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.6923428877369098,0,104.64,104.64,104.64,104.64,19.27071823,5.43,1.02,0,0,0.0,32.4090465984864,0.029461176000000002,3.25,3.37,0.00893998848794004,6.1,2517.0,2.7119999999999997,6.082000000000001,109.14,-0.056975838
1972-02-04,8.23,1.08,7.21,0,17.972677831162102,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.69831684781625,0,104.86,104.86,104.86,104.86,19.31123389,5.43,1.02,0,0,0.0,32.478359716186105,0.029398609,3.25,3.24,0.00200048665308433,5.9,2517.0,2.842,6.082000000000001,109.35,-0.056975838
1972-02-07,8.23,1.08,7.21,0,17.9188244596062,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.6903959131454402,0,104.54,104.54,104.54,104.54,19.25230203,5.43,1.02,0,0,0.0,32.3804169274442,0.02948784,3.25,3.1,0.00038928746775747597,5.9,2517.0,2.992,6.0920000000000005,109.2,-0.056975838
1972-02-08,8.23,1.08,7.21,0,17.954100586367396,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.69585654980323,0,104.74,104.74,104.74,104.74,19.28913444,5.43,1.02,0,0,0.0,32.4435383606879,0.029430775,3.25,3.19,0.00267918118130372,5.9,2517.0,2.9219999999999997,6.112,109.17,-0.056975838
1972-02-09,8.26,1.08,7.25,0,18.0939493097808,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.7170183438474704,0,105.55,105.55,105.55,105.55,19.43830571,5.43,1.01,0,0,0.0,32.6956202713451,0.029204169,3.25,3.16,0.000579444390091045,5.9,2517.0,2.9619999999999997,6.122000000000001,108.93,-0.056975838
1972-02-10,8.26,1.08,7.25,0,18.101807864343602,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.71836160225489,0,105.59,105.59,105.59,105.59,19.44567219,5.43,1.01,0,0,0.0,32.7091929835611,0.029192354,3.25,3.06,-8.08423597975836e-05,5.9,2517.0,3.052,6.112,108.89,-0.056975838
1972-02-11,8.26,1.08,7.25,0,18.0153720954929,344.785391000017,0.0,0.0321412092117974,0.0,0,1,2.7055455409784197,0,105.08,105.08,105.08,105.08,19.35174954,5.43,1.01,0,1,0.0,32.5523837038321,0.029333282000000002,3.38,2.99,0.00182505055057562,5.9,2517.0,3.1319999999999997,6.122000000000001,108.9,-0.056975838
1972-02-14,8.26,1.08,7.25,0,17.932355051376604,344.785391000017,0.0,0.0296317976063714,0.0,0,1,2.69324294419668,0,104.59,104.59,104.59,104.59,19.26151013,5.43,1.01,0,1,-0.00200752928434085,32.4017587488488,0.029469949,3.38,3.0,0.00660288681447399,5.9,2517.0,3.102,6.102,108.94,-0.056975838
1972-02-15,8.26,1.08,7.25,0,18.0087889003318,345.105229025063,0.0,0.0296317976063714,0.0,0,1,2.7048868619998103,0,105.03,105.03,105.03,105.03,19.34254144,5.43,1.01,0,0,-0.00150564696325563,32.539245034146106,0.029345735,3.5,3.06,0.0032680588823053,5.9,2517.0,3.042,6.102,108.93,-0.056975838
1972-02-16,8.25,1.08,7.29,0,18.0670253468456,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.72039515126065,0,105.62,105.62,105.62,105.62,19.45119705,5.43,0.96,0,0,0.0009403432404628369,32.643849236423605,0.029181057000000003,3.75,3.06,-0.00166021526722188,5.9,2549.0,3.022,6.082000000000001,108.56,-0.056975838
1972-02-17,8.25,1.08,7.29,0,18.0629219453438,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.71993623678717,1,105.59,105.59,105.59,105.59,19.44567219,5.43,0.96,0,0,0.0009561985908897349,32.6358158317399,0.029188596,3.5,3.04,0.0055339998374239205,5.9,2549.0,3.022,6.062,108.66,-0.056975838
1972-02-18,8.25,1.08,7.29,0,18.010915882007,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.71226463553914,2,105.28,105.28,105.28,105.28,19.38858195,5.43,0.96,0,0,0.0009720539413166289,32.5412356271777,0.029273788999999998,3.38,3.1,0.00857700673309801,5.9,2549.0,2.9619999999999997,6.062,108.6,-0.056975838
1972-02-22,8.25,1.08,7.29,0,18.013650620964302,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.7128361098138796,3,105.29,105.29,105.29,105.29,19.39042357,5.43,0.96,0,0,0.00048602697065831796,32.5455611792367,0.029270255,3.25,3.17,0.0120565918512421,5.9,2549.0,2.892,6.062,108.67,-0.056975838
1972-02-23,8.25,1.08,7.29,0,18.0300725132738,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.71546888184729,4,105.38,105.38,105.38,105.38,19.40699816,5.43,0.96,0,0,0.0,32.5746159695556,0.029244502999999998,3.13,3.18,0.0184975337637167,5.9,2549.0,2.892,6.072,108.62,-0.056975838
1972-02-24,8.23,1.08,7.28,0,18.0430733415462,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.71758659042642,5,105.45,105.45,105.45,105.45,19.4198895,5.43,0.95,1,0,0.0,32.5974900647893,0.029224338,3.25,3.2,0.0175558284253134,5.9,2549.0,2.872,6.072,108.57,-0.056975838
1972-02-25,8.23,1.12,7.28,0,18.169010851113,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.73671362038063,4,106.18,106.18,106.18,106.18,19.55432781,5.43,0.95,1,0,0.0,32.8243974004026,0.029022668999999997,3.13,3.36,0.0164163595444734,5.9,2549.0,2.702,6.062,108.77,-0.056975838
1972-02-28,8.23,1.12,7.28,0,18.171751898235897,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.7372853605953904,3,106.19,106.19,106.19,106.19,19.55616943,5.43,0.95,1,0,0.0,32.8287329459166,0.029019189,3.13,3.37,0.0239752707800319,5.9,2549.0,2.6719999999999997,6.042000000000001,108.8,-0.030942961
1972-02-29,8.23,1.12,7.28,0,18.2378122266865,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.7473947448697,2,106.57,106.57,106.57,106.57,19.62615101,5.43,0.95,1,0,0.0,32.9474586328121,0.028914969,3.25,3.46,0.0213131565645673,5.9,2549.0,2.582,6.042000000000001,108.68,-0.030942961
1972-03-01,8.21,1.12,7.26,0,18.3723369153058,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.7678173601614904,1,107.35,107.35,107.35,107.35,19.76979742,5.43,0.9500000000000011,1,0,0.0,33.1898626897579,0.028704135,3.25,3.47,0.0148407166243672,5.9,2549.0,2.572,6.042000000000001,108.65,-0.030942961
1972-03-02,8.21,1.12,7.26,0,18.3682412987102,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.76735797004198,0,107.32,107.32,107.32,107.32,19.76427256,5.43,0.9500000000000011,0,0,0.0,33.1818440757986,0.02871142,3.38,3.48,0.0149295706770708,5.9,2549.0,2.552,6.032,108.64,-0.030942961
1972-03-03,8.21,1.12,7.26,0,18.475400738541502,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.7836594555130802,0,107.94,107.94,107.94,107.94,19.87845304,5.43,0.9500000000000011,0,0,0.0,33.3748030256396,0.028545768,3.38,3.49,0.00391035239649334,5.7,2549.0,2.532,6.022,108.58,-0.030942961
1972-03-06,8.21,1.12,7.26,0,18.6185178393158,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.80537846040603,0,108.77,108.77,108.77,108.77,20.03130755,5.43,0.9500000000000011,0,0,0.0,33.6327102113084,0.028327212,3.5,3.5,-0.0134016651860122,5.7,2549.0,2.512,6.0120000000000005,108.37,-0.030942961
1972-03-07,8.21,1.12,7.26,0,18.6366867101837,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.80827185366923,0,108.87,108.87,108.87,108.87,20.04972376,5.43,0.9500000000000011,0,0,0.0,33.664905132238005,0.028300463999999997,3.5,3.56,-0.0117250622625793,5.7,2549.0,2.4619999999999997,6.022,108.2,-0.030942961
1972-03-08,8.21,1.12,7.25,0,18.653144863504,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.81090762436198,0,108.96,108.96,108.96,108.96,20.06629834,5.43,0.9600000000000011,0,0,0.0,33.6940098036765,0.028276358999999997,3.5,3.56,-0.0112611282361653,5.7,2549.0,2.4619999999999997,6.022,108.01,-0.030942961
1972-03-09,8.21,1.12,7.25,0,18.6507717845531,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.81070595356278,0,108.94,108.94,108.94,108.94,20.062615100000002,5.43,0.9600000000000011,0,0,0.0,33.6890994199875,0.028280822,3.63,3.59,-0.0134096938599839,5.7,2549.0,2.432,6.022,107.76,-0.030942961
1972-03-10,8.21,1.12,7.25,0,18.554231065449102,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.7963139866309703,0,108.37,108.37,108.37,108.37,19.95764273,5.43,0.9600000000000011,0,0,0.0,33.5140973816349,0.02842884,3.88,3.64,-0.00426887484050107,5.7,2549.0,2.392,6.032,107.9,-0.030942961
1972-03-13,8.21,1.12,7.25,0,18.3772045346179,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.76979280546862,0,107.33,107.33,107.33,107.33,19.76611418,5.43,0.9600000000000011,0,0,0.0,33.193725830177804,0.028703568999999998,3.88,3.75,0.00230645568646036,5.7,2549.0,2.322,6.072,108.12,-0.030942961
1972-03-14,8.21,1.12,7.25,0,18.4261823621722,345.105229025063,0.0,0.0320619324596629,0.0,0,1,2.77733296370879,0,107.61,107.61,107.61,107.61,19.81767956,5.43,0.9600000000000011,0,0,0.0,33.2815787888643,0.028628145,4.13,3.89,-0.00870205508155726,5.7,2549.0,2.1719999999999997,6.062,108.13,-0.030942961
1972-03-15,8.22,1.12,7.24,0,18.4511911604096,348.623447300574,0.0,0.0320619324596629,0.0,0,1,2.78126068024632,0,107.75,107.75,107.75,107.75,19.84346225,5.43,0.98,0,0,0.0,33.326137254506,0.028590211,3.88,3.94,-0.00859973555789005,5.7,2549.0,2.1719999999999997,6.112,108.2,-0.030942961
1972-03-16,8.22,1.12,7.24,0,18.4094142956191,348.623447300574,0.0,0.0320619324596629,0.0,0,1,2.7751220966494303,0,107.5,107.5,107.5,107.5,19.79742173,5.43,0.98,0,0,0.0,33.2500705710236,0.028655962000000004,3.88,3.9,0.00220000748217921,5.7,2549.0,2.182,6.082000000000001,108.22,-0.030942961
1972-03-17,8.22,1.12,7.24,0,18.393155359812397,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.78627892693271,0,107.92,107.92,107.92,107.92,19.8747698,5.43,0.98,0,0,0.0038740995806303795,33.2200989218145,0.028543704,3.88,3.88,-0.0038415366338712897,5.7,2678.0,2.202,6.082000000000001,109.19,-0.030942961
1972-03-20,8.22,1.12,7.24,0,18.33800603234,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.7780735142392796,0,107.59,107.59,107.59,107.59,19.81399632,5.43,0.98,0,1,0.00290557468547279,33.1198903002523,0.028630516,3.88,3.87,-0.00283652607569955,5.7,2678.0,2.222,6.0920000000000005,108.51,-0.030942961
1972-03-21,8.22,1.12,7.24,0,18.1856907223368,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.75514924520955,1,106.69,106.69,106.69,106.69,19.64825046,5.43,0.98,0,0,0.0019370497903151897,32.844200113941305,0.028871288999999998,4.0,3.87,0.00433831979963885,5.7,2678.0,2.2119999999999997,6.082000000000001,108.28,-0.030942961
1972-03-22,8.24,1.12,7.22,0,18.212343296830102,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.7593374282357095,2,106.84,106.84,106.84,106.84,19.67587477,5.43,1.02,0,0,0.000968524895157599,32.891739414229896,0.028830012000000002,4.0,3.77,-0.0034460694231948103,5.7,2678.0,2.312,6.082000000000001,108.34,-0.030942961
1972-03-23,8.24,1.12,7.22,0,18.3685583098613,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.78315446976057,3,107.75,107.75,107.75,107.75,19.84346225,5.43,1.02,0,0,0.0,33.1732653296423,0.028585792000000002,4.0,3.78,-0.00529352338464211,5.7,2678.0,2.322,6.102,108.5,-0.030942961
1972-03-24,8.24,1.18,7.22,0,18.3297392950407,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.77752830085915,4,107.52,107.52,107.52,107.52,18.83012259,5.71,1.02,0,0,0.0,33.1038248904377,0.028646203,4.0,3.8,-0.000557271822972639,5.7,2678.0,2.322,6.122000000000001,108.65,-0.030942961
1972-03-27,8.24,1.18,7.22,0,18.292623128140303,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.7721598213060896,5,107.3,107.3,107.3,107.3,18.7915937,5.71,1.02,1,0,0.0,33.0374572344897,0.028704197,4.0,3.77,0.007422444701242709,5.7,2678.0,2.332,6.102,108.46,0.050176458
1972-03-28,8.24,1.18,7.22,0,18.270848698448102,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.7691159364457594,4,107.17,107.17,107.17,107.17,18.76882662,5.71,1.02,1,0,0.0,32.9987956058529,0.028738276,4.13,3.84,0.0167397520179556,5.7,2678.0,2.272,6.112,108.38,0.050176458
1972-03-29,8.26,1.18,7.24,0,18.15530444075,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.75186051246782,3,106.49,106.49,106.49,106.49,18.6497373,5.71,1.02,1,0,0.0,32.7907724125277,0.028921041,4.5,3.87,0.0269542650203794,5.7,2678.0,2.252,6.122000000000001,108.38,0.050176458
1972-03-30,8.26,1.18,7.24,0,18.2767388048628,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.7705227853710497,2,107.2,107.2,107.2,107.2,18.77408056,5.71,1.02,1,0,0.0,33.0107629185485,0.028728752000000003,4.25,3.83,0.0221373295009133,5.7,2678.0,2.292,6.122000000000001,108.37,0.050176458
1972-04-03,8.26,1.18,7.24,0,18.3248649087857,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.7780740778486095,1,107.48,107.48,107.48,107.48,18.82311734,5.71,1.02,1,0,0.0,33.098353118552396,0.028653172,4.25,3.79,0.0179777956292657,5.7,2678.0,2.352,6.142,108.4,0.050176458
1972-04-04,8.26,1.18,7.24,0,18.434372449616397,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.7949312728373505,0,108.12,108.12,108.12,108.12,18.9352014,5.71,1.02,0,0,0.0,33.2968163142578,0.02848283,4.25,3.84,0.014871336914783002,5.7,2678.0,2.342,6.182,108.48,0.050176458
1972-04-05,8.26,1.18,7.24,0,18.584804985913102,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.81799443246497,0,109.0,109.0,109.0,109.0,19.08931699,5.71,1.02,0,0,0.0,33.5692093165095,0.028252147999999998,4.38,3.82,0.0105843535070379,5.7,2678.0,2.362,6.182,108.5,0.050176458
1972-04-06,8.25,1.18,7.24,0,18.656810626113103,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.8291677165672797,0,109.42,109.42,109.42,109.42,19.16287215,5.71,1.01,0,0,0.0,33.699950295176,0.028142979,4.25,3.8,0.00428068565966621,5.7,2678.0,2.3819999999999997,6.182,108.53,0.050176458
1972-04-07,8.25,1.18,7.24,0,18.6913067933097,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.8346539171498195,0,109.62,109.62,109.62,109.62,19.19789842,5.71,1.01,0,0,0.0,33.7629416535528,0.028090909,4.31,3.8,0.0018153133014169602,5.9,2678.0,2.3819999999999997,6.182,108.46,0.050176458
1972-04-10,8.25,1.18,7.24,0,18.662714067794198,348.623447300574,0.0,0.0369045569354509,0.0,0,1,2.8305729298247004,0,109.45,109.45,109.45,109.45,19.16812609,5.71,1.01,0,0,0.0,33.7119731162243,0.028133815,4.31,3.75,0.00035875770105941497,5.9,2678.0,2.4219999999999997,6.172000000000001,108.27,0.050176458
1972-04-11,8.25,1.18,7.24,0,18.7159680772128,348.623447300574,0.0,0.0344014267173325,0.0,0,1,2.83890514641497,0,109.76,109.76,109.76,109.76,19.22241681,5.71,1.01,0,0,-0.00200250417449475,33.8088520399677,0.028053632999999998,4.25,3.82,-0.00010086958186321801,5.9,2678.0,2.362,6.182,108.4,0.050176458
1972-04-12,8.22,1.18,7.25,0,18.7879813042059,348.623447300574,0.0,0.0344014267173325,0.0,0,1,2.850083400296,0,110.18,110.18,110.18,110.18,19.29597198,5.71,0.9700000000000011,0,0,-0.00150187813087106,33.9396226796757,0.027945973,3.5,3.82,-0.009124545444292791,5.9,2678.0,2.392,6.212000000000001,108.39,0.050176458
