,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS,US3M,ASPFWR5,UR,HS,TERM,US10YR
1964-06-05,4.84,1.34,4.41,0,22.454875785518603,260.884200155773,0.0,0.0153022683121593,0.0,0,0,1.59023607345622,0,79.02,79.02,79.02,79.02,18.46261682,4.28,0.43,0,0,0.0,39.4207627632682,0.029124132,3.5,3.47,0.00724757396086466,5.1,1558.0,0.7120000000000001,4.1819999999999995
1964-06-08,4.84,1.34,4.41,0,22.3430272574125,260.884200155773,0.0,0.0153022683121593,0.0,0,0,1.5827836273928702,0,78.64,78.64,78.64,78.64,18.37383178,4.28,0.43,0,0,0.0,39.2265301906818,0.02927647,3.5,3.46,0.0167040047862269,5.1,1558.0,0.722,4.1819999999999995
1964-06-09,4.84,1.34,4.41,0,22.4812009895746,260.884200155773,0.0,0.0153022683121593,0.0,0,0,1.59304198455536,0,79.14,79.14,79.14,79.14,18.49065421,4.28,0.43,0,0,0.0,39.4712350483937,0.029103036000000002,3.5,3.46,0.0157268490582186,5.1,1558.0,0.7120000000000001,4.172
1964-06-10,4.85,1.34,4.41,0,22.5625261631675,260.884200155773,0.0,0.0153022683121593,0.0,0,0,1.5992757131772,0,79.44,79.44,79.44,79.44,18.56074766,4.28,0.44,0,0,0.0,39.6161324548643,0.029004619,3.5,3.47,0.0170274665980777,5.1,1558.0,0.7020000000000001,4.172
1964-06-11,4.85,1.34,4.41,0,22.6409866838061,260.884200155773,0.0,0.0153022683121593,0.0,0,0,1.60530888171924,0,79.73,79.73,79.73,79.73,18.62850467,4.28,0.44,0,0,0.0,39.7559982725339,0.028910569,3.5,3.48,0.013135317534345,5.1,1558.0,0.7020000000000001,4.1819999999999995
1964-06-12,4.85,1.34,4.41,0,22.6001761209498,260.884200155773,0.0,0.0153022683121593,0.0,0,0,1.6028871718584699,0,79.6,79.6,79.6,79.6,18.59813084,4.28,0.44,0,0,0.0,39.686418601656,0.028969749,3.5,3.48,0.0160022146412249,5.1,1558.0,0.7020000000000001,4.1819999999999995
1964-06-15,4.85,1.34,4.41,0,22.7013191978193,260.884200155773,0.0,0.0153022683121593,0.0,0,0,1.6105335533222198,0,79.97,79.97,79.97,79.97,18.68457944,4.28,0.44,0,0,0.0,39.8661009616245,0.028847623,3.5,3.49,0.0140794680109781,5.1,1558.0,0.6920000000000001,4.1819999999999995
1964-06-16,4.85,1.34,4.41,0,22.8194600504983,263.105350466697,0.0,0.0143185004020268,0.0,0,0,1.6193892165307,0,80.4,80.4,80.4,80.4,18.78504673,4.28,0.44,0,1,-0.00078701432810604,40.075635987107,0.028705183999999998,3.5,3.49,0.00451603803496246,5.1,1558.0,0.6920000000000001,4.1819999999999995
1964-06-17,4.8,1.34,4.41,0,22.909703008113897,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.62784311650071,0,80.81,80.81,80.81,80.81,18.88084112,4.28,0.39,0,0,0.000184807940414622,40.2361760479861,0.02857133,3.5,3.5,0.00301351891758382,5.1,1558.0,0.682,4.1819999999999995
1964-06-18,4.8,1.34,4.41,0,22.9001237825638,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.62763608052735,0,80.79,80.79,80.79,80.79,18.87616822,4.28,0.39,0,0,0.000187794350817594,40.221388841606895,0.028590192,3.5,3.49,0.00510880806409745,5.1,1501.0,0.6819999999999989,4.172
1964-06-19,4.8,1.34,4.41,0,22.9245594460355,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.6298465996387401,1,80.89,80.89,80.89,80.89,18.89953271,4.28,0.39,0,0,0.00019078076122056598,40.266328738991,0.028566621,3.5,3.48,0.00694428231711318,5.1,1501.0,0.682,4.162
1964-06-22,4.8,1.34,4.41,0,22.982992609136602,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.6344752547244599,2,81.11,81.11,81.11,81.11,18.95093458,4.28,0.39,0,0,0.000193767171623538,40.370974154880294,0.02850088,3.5,3.48,0.00643353865763346,5.1,1501.0,0.672,4.152
1964-06-23,4.8,1.34,4.41,0,22.882756738246,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.62781971592586,3,80.77,80.77,80.77,80.77,18.87149533,4.28,0.39,0,0,0.0,40.196887130636604,0.028632645,3.5,3.47,0.011243938176827,5.1,1501.0,0.682,4.152
1964-06-24,4.86,1.34,4.41,0,22.9610115368691,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.6338602477069,4,81.06,81.06,81.06,81.06,18.93925234,4.28,0.45,0,0,0.0,40.336325632449295,0.028541958,3.5,3.47,0.0147319381262564,5.1,1501.0,0.682,4.152
1964-06-25,4.86,1.34,4.41,0,22.9995932757141,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.63707963707385,5,81.21,81.21,81.21,81.21,18.97429907,4.28,0.45,1,0,0.0,40.4060618939447,0.028500966000000003,3.5,3.47,0.0168839289391242,5.1,1501.0,0.682,4.152
1964-06-26,4.86,1.31,4.41,0,23.066481369085302,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.64231527294299,4,81.46,81.46,81.46,81.46,19.03271028,4.28,0.45,1,0,0.0,40.5255187941167,0.028425189,3.5,3.47,0.0183979675096398,5.1,1501.0,0.682,4.152
1964-06-29,4.86,1.31,4.41,0,23.113531836132804,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.64614026262639,3,81.64,81.64,81.64,81.64,19.07476636,4.28,0.45,1,0,0.0,40.6101151451062,0.028374182,3.5,3.47,0.0178747282327823,5.1,1501.0,0.682,4.152
1964-06-30,4.86,1.31,4.41,0,23.123770740348,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.64734446622478,2,81.69,81.69,81.69,81.69,19.0864486,4.28,0.45,1,0,0.0,40.6300215303305,0.028368473999999998,3.5,3.47,0.0172611900463102,5.1,1501.0,0.682,4.152
1964-07-01,4.87,1.31,4.41,0,23.284009615932302,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.6592366887391998,1,82.27,82.27,82.27,82.27,19.22196262,4.28,0.46,1,0,0.0,40.913484574719,0.028180054,3.5,3.48,0.0113884226079604,5.1,1501.0,0.672,4.152
1964-07-02,4.87,1.31,4.41,0,23.3734545493765,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.66608826937067,0,82.6,82.6,82.6,82.6,19.29906542,4.28,0.46,0,0,0.0,41.072555026426,0.028079000000000003,3.5,3.48,0.00906583116177187,5.3,1501.0,0.672,4.152
1964-07-06,4.87,1.31,4.41,0,23.4770186134022,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.67394918535986,0,82.98,82.98,82.98,82.98,19.38785047,4.28,0.46,0,1,0.0,41.2564341329845,0.027961892000000002,3.5,3.48,0.00387582752888068,5.3,1501.0,0.682,4.162
1964-07-07,4.87,1.31,4.41,0,23.512660629728398,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.67696952183579,0,83.12,83.12,83.12,83.12,19.42056075,4.28,0.46,0,0,0.0,41.3209472899428,0.027925776,3.5,3.49,-0.000814789150460047,5.3,1501.0,0.662,4.152
1964-07-08,4.87,1.31,4.41,0,23.5086978218225,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.67716566998608,0,83.12,83.12,83.12,83.12,19.42056075,4.28,0.46,0,0,0.0,41.3158448418683,0.027936756,3.5,3.5,0.00255029106245577,5.3,1501.0,0.652,4.152
1964-07-09,4.86,1.31,4.4,0,23.5330175974185,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.6793796061925501,0,83.22,83.22,83.22,83.22,19.44392523,4.28,0.46,0,0,0.0,41.3604328539147,0.027914154,3.5,3.48,0.0049402122561405795,5.3,1501.0,0.7020000000000001,4.1819999999999995
1964-07-10,4.86,1.31,4.4,0,23.5686416863375,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.6824009993017301,0,83.36,83.36,83.36,83.36,19.47663551,4.28,0.46,0,0,0.0,41.4248764878175,0.027878222,3.5,3.43,0.00767248984602578,5.3,1501.0,0.762,4.192
1964-07-13,4.86,1.31,4.4,0,23.550546682978396,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.68158809824343,0,83.31,83.31,83.31,83.31,19.46495327,4.28,0.46,0,0,0.0,41.39488643158,0.027905909,3.5,3.43,0.005052890301152271,5.3,1501.0,0.762,4.192
1964-07-14,4.86,1.31,4.4,0,23.475933272969197,263.105350466697,0.0,0.0152873362601444,0.0,0,0,1.67673816113621,0,83.06,83.06,83.06,83.06,19.40654206,4.28,0.46,0,0,0.0,41.2655297490882,0.02800089,3.5,3.44,0.00566607671898424,5.3,1501.0,0.752,4.192
1964-07-15,4.84,1.31,4.4,0,23.5511212036143,266.134191799775,0.0,0.0152873362601444,0.0,0,0,1.68258680586041,0,83.34,83.34,83.34,83.34,19.47196262,4.28,0.44,0,0,0.0,41.3994740343651,0.027917766,3.5,3.44,0.00206032606257762,5.3,1501.0,0.752,4.192
1964-07-16,4.84,1.31,4.4,0,23.6090978099759,266.134191799775,0.0,0.0162552343837796,0.0,0,0,1.68883991940169,0,83.64,83.64,83.64,83.64,19.54205607,4.28,0.44,0,0,0.000774318498908143,41.5031547279502,0.027828542999999997,3.5,3.42,-0.00201126598800232,5.3,1501.0,0.772,4.192
1964-07-17,4.84,1.31,4.4,0,23.7095903623701,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6965079855217702,0,84.01,84.01,84.01,84.01,19.62850467,4.28,0.44,0,0,-0.0020370645088132,41.6815697427235,0.027717316000000002,3.5,3.44,-0.00666215396148762,5.3,1577.0,0.762,4.202
1964-07-20,4.84,1.31,4.4,0,23.6294596767453,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6912527057247901,0,83.74,83.74,83.74,83.74,19.56542056,4.28,0.44,0,0,-0.00157619328779166,41.5424322394904,0.027818057,3.5,3.46,-0.008003707446023479,5.3,1577.0,0.762,4.2219999999999995
1964-07-21,4.84,1.31,4.4,0,23.569107844489604,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.68741056798612,0,83.54,83.54,83.54,83.54,19.51869159,4.28,0.44,0,0,-0.00111532206677012,41.4380397277852,0.027896056000000002,3.0,3.46,-0.008381870310097541,5.3,1577.0,0.742,4.202
1964-07-22,4.83,1.31,4.41,0,23.5595540883988,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.68720376983579,1,83.52,83.52,83.52,83.52,19.51401869,4.28,0.42,0,0,-0.000654450845748578,41.422935360124995,0.027914138999999998,1.5,3.48,-0.007294745524791,5.3,1577.0,0.732,4.212
1964-07-23,4.83,1.31,4.41,0,23.544365909801698,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6865929243306101,2,83.48,83.48,83.48,83.48,19.5046729,4.28,0.42,0,0,0.0,41.3979052295014,0.027938922999999997,3.5,3.45,-0.0047647834608645105,5.3,1577.0,0.752,4.202
1964-07-24,4.83,1.34,4.41,0,23.534825674028898,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6863860788304699,3,83.46,83.46,83.46,83.46,19.5,4.28,0.42,0,0,0.0,41.3827866907285,0.027957028999999998,3.5,3.45,-0.0034421123834474897,5.3,1577.0,0.752,4.202
1964-07-27,4.83,1.34,4.41,0,23.4237923749359,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6789050770170102,4,83.08,83.08,83.08,83.08,19.41121495,4.28,0.42,0,1,0.0,41.1891806438359,0.028096365,3.5,3.45,-0.00104552166729183,5.3,1577.0,0.752,4.202
1964-07-28,4.83,1.34,4.41,0,23.3550833083009,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6744544417385603,5,82.85,82.85,82.85,82.85,19.35747664,4.28,0.42,1,0,0.0,41.0699692074942,0.028185859,3.5,3.46,-0.0108815556029247,5.3,1577.0,0.742,4.202
1964-07-29,4.82,1.34,4.4,0,23.370954868384104,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6760664821419702,4,82.92,82.92,82.92,82.92,19.37383178,4.28,0.42,1,0,0.0,41.0994721493237,0.02817355,3.5,3.47,-0.0101410760676002,5.3,1577.0,0.732,4.202
1964-07-30,4.82,1.34,4.4,0,23.4150045677966,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.67970001892246,3,83.09,83.09,83.09,83.09,19.4135514,4.28,0.42,1,0,0.0,41.178515191171606,0.02812737,3.5,3.47,-0.0213655878414757,5.3,1577.0,0.722,4.192
1964-07-31,4.82,1.34,4.4,0,23.4365023107723,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6817175518753702,2,83.18,83.18,83.18,83.18,19.43457944,4.28,0.42,1,0,0.0,41.217884052356794,0.028108862999999998,3.5,3.47,-0.0160735933865619,5.3,1577.0,0.722,4.192
1964-08-03,4.82,1.34,4.4,0,23.3819343457166,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.67827651301324,1,83.0,83.0,83.0,83.0,19.39252336,4.28,0.42,1,0,0.0,41.123455786491704,0.028181775,3.5,3.47,-0.0148823934028808,5.3,1577.0,0.722,4.192
1964-08-04,4.82,1.34,4.4,0,23.085156646547198,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6574456955905899,0,81.96,81.96,81.96,81.96,19.14953271,4.28,0.42,0,0,0.0,40.6029954733258,0.028551481,3.5,3.47,-0.00251691920748282,5.3,1577.0,0.722,4.192
1964-08-05,4.82,1.34,4.4,0,23.1179719511809,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6602728495771297,0,82.09,82.09,82.09,82.09,19.17990654,4.28,0.42,0,0,0.0,40.662200305548296,0.028518351,3.5,3.5,0.000901093668308484,5.3,1577.0,0.6920000000000001,4.192
1964-08-06,4.82,1.34,4.4,0,22.9029969054145,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.64530231282893,0,81.34,81.34,81.34,81.34,19.0046729,4.28,0.42,0,0,0.0,40.285537580578705,0.028793502000000002,3.5,3.49,0.0129940662707002,4.9,1577.0,0.6920000000000001,4.1819999999999995
1964-08-07,4.82,1.34,4.4,0,23.045632121633897,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6560196608103799,0,81.86,81.86,81.86,81.86,19.12616822,4.28,0.42,0,0,0.0,40.53787556507611,0.028623201,3.5,3.49,0.00589168144439793,4.9,1577.0,0.7020000000000001,4.192
1964-08-10,4.82,1.34,4.4,0,23.0193363033039,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6546003561483502,0,81.78,81.78,81.78,81.78,19.10747664,4.28,0.42,0,0,0.0,40.4930486306036,0.028663817,3.5,3.5,0.00698924906568272,4.9,1577.0,0.6920000000000001,4.192
1964-08-11,4.82,1.34,4.4,0,23.009938081106,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.65439482150605,0,81.76,81.76,81.76,81.76,19.10280374,4.28,0.42,0,0,0.0,40.477925798049995,0.028683447999999997,3.5,3.5,0.007718073044755721,4.9,1577.0,0.7020000000000001,4.202
1964-08-12,4.81,1.34,4.41,0,23.121542214843,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.662890213588,0,82.17,82.17,82.17,82.17,19.19859813,4.28,0.39999999999999897,0,0,0.0,40.6756523672002,0.028552884,3.5,3.51,0.00174321439704724,4.9,1577.0,0.6920000000000001,4.202
1964-08-13,4.81,1.34,4.41,0,23.185284963555198,266.134191799775,0.0,0.0129829801550367,0.0,0,0,1.6679462992255198,0,82.41,82.41,82.41,82.41,19.2546729,4.28,0.39999999999999897,0,0,0.0,40.789173156947605,0.02848225,3.5,3.51,-0.0058002035431315895,4.9,1577.0,0.682,4.192
1964-08-14,4.81,1.34,4.41,0,23.1633183540065,267.951496599621,0.0,0.0103728644807131,0.0,0,0,1.66693110674366,0,82.35,82.35,82.35,82.35,18.17880795,4.53,0.39999999999999897,0,0,-0.00208809253945894,40.754185097402896,0.028515531,3.5,3.51,-0.00348647882437031,4.9,1577.0,0.682,4.192
1964-08-17,4.81,1.34,4.41,0,23.1535917733758,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.66733273447378,0,82.36,82.36,82.36,82.36,18.18101545,4.53,0.39999999999999897,0,1,-0.00130812969576626,40.7407057978401,0.028524596,3.5,3.5,-0.0055593713725549205,4.9,1577.0,0.6920000000000001,4.192
1964-08-18,4.81,1.34,4.41,0,23.1597694123524,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.6683417420926299,0,82.4,82.4,82.4,82.4,18.18984547,4.53,0.39999999999999897,0,0,-0.0008505914881085099,40.755190274891895,0.02852327,3.5,3.49,-0.011798711980558001,4.9,1577.0,0.7020000000000001,4.192
1964-08-19,4.81,1.34,4.42,0,23.132227953477503,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.6669212494870298,0,82.32,82.32,82.32,82.32,18.17218543,4.53,0.39,0,0,-0.000393053280450761,40.7103141029931,0.028563522999999997,3.5,3.5,-0.0123003574921744,4.9,1517.0,0.6920000000000001,4.192
1964-08-20,4.81,1.34,4.42,0,23.0204198492811,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.6594257994368002,1,81.94,81.94,81.94,81.94,18.08830022,4.53,0.39,0,0,6.448492720698659e-05,40.5170954551077,0.028708578999999998,3.5,3.5,-0.00301145328469457,4.9,1517.0,0.6920000000000001,4.192
1964-08-21,4.81,1.28,4.42,0,23.0519139258681,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.66225862788456,2,82.07,82.07,82.07,82.07,18.11699779,4.53,0.39,0,0,0.0,40.576062483962005,0.028676159,3.5,3.5,-0.0010540846971286,4.9,1517.0,0.6920000000000001,4.192
1964-08-24,4.81,1.28,4.42,0,23.0019605151235,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.65921809451298,3,81.91,81.91,81.91,81.91,18.0816777,4.53,0.39,0,0,0.0,40.4916416168606,0.028745253999999998,3.5,3.5,-0.0010558726587763302,4.9,1517.0,0.6920000000000001,4.192
1964-08-25,4.81,1.28,4.42,0,22.8649976337463,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.64989764633177,4,81.44,81.44,81.44,81.44,17.97792494,4.53,0.39,0,0,0.0,40.254003837903795,0.028924303,3.5,3.5,0.008965987542918821,4.9,1517.0,0.7020000000000001,4.202
1964-08-26,4.81,1.28,4.41,0,22.8263425331251,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.6476667378013,5,81.32,81.32,81.32,81.32,17.95143488,4.53,0.39999999999999897,1,0,0.0,40.1893903421863,0.02898016,3.5,3.51,0.0120201180127617,4.9,1517.0,0.6920000000000001,4.202
1964-08-27,4.81,1.28,4.41,0,22.928026600878702,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.65556631838584,4,81.7,81.7,81.7,81.7,18.03532009,4.53,0.39999999999999897,1,0,0.0,40.3718548964324,0.028858482999999997,3.5,3.49,0.0103899222342949,4.9,1517.0,0.7120000000000001,4.202
1964-08-28,4.81,1.28,4.41,0,23.004418675453202,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.6616430968948501,3,81.99,81.99,81.99,81.99,18.09933775,4.53,0.39999999999999897,1,0,0.0,40.5097909510636,0.028769477999999998,3.5,3.49,0.00926544972058611,4.9,1517.0,0.722,4.212
1964-08-31,4.81,1.28,4.41,0,22.9545498210743,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.65860072390946,2,81.83,81.83,81.83,81.83,18.06401766,4.53,0.39999999999999897,1,0,0.0,40.425370137449,0.028838824,3.5,3.5,0.0125455597891683,4.9,1517.0,0.7120000000000001,4.212
1964-09-01,4.81,1.28,4.41,0,23.0477382693399,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.66589509859669,1,82.18,82.18,82.18,82.18,18.14128035,4.53,0.39999999999999897,1,0,0.0,40.5928744683699,0.028728555,3.5,3.5,0.0104456005535258,4.9,1517.0,0.7120000000000001,4.212
1964-09-02,4.82,1.28,4.41,0,23.079203766691197,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.66873066767167,0,82.31,82.31,82.31,82.31,18.16997792,4.53,0.41,0,0,0.0,40.6516672745486,0.028695716,3.5,3.51,0.009465297201773479,4.9,1517.0,0.7120000000000011,4.2219999999999995
1964-09-03,4.82,1.28,4.41,0,23.1442996227203,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.6739994220564198,0,82.56,82.56,82.56,82.56,18.22516556,4.53,0.41,0,0,0.0,40.7696904236538,0.02862132,3.5,3.5,0.0106351341121193,5.1,1517.0,0.722,4.2219999999999995
1964-09-04,4.82,1.28,4.41,0,23.195357733566198,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.67825500233087,0,82.76,82.76,82.76,82.76,18.26931567,4.53,0.41,0,1,0.0,40.8629821039856,0.02856462,3.5,3.51,0.00545583623677415,5.1,1517.0,0.7120000000000011,4.2219999999999995
1964-09-08,4.82,1.28,4.41,0,23.221178726986498,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.68068601755436,0,82.87,82.87,82.87,82.87,18.29359823,4.53,0.41,0,0,0.0,40.9118047125694,0.028539154,3.5,3.51,0.00148077032037775,5.1,1517.0,0.7120000000000011,4.2219999999999995
1964-09-09,4.82,1.28,4.41,0,23.2666032183688,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.6845369927223701,0,83.05,83.05,83.05,83.05,18.33333333,4.53,0.41,0,0,0.0,40.9951553411123,0.028489722000000002,3.0,3.53,0.00219864695672312,5.1,1517.0,0.6920000000000011,4.2219999999999995
1964-09-10,4.83,1.28,4.42,0,23.2756002685914,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.68575158145468,0,83.1,83.1,83.1,83.1,18.34437086,4.53,0.41,0,0,0.0,41.014309265552704,0.028484996000000002,3.5,3.52,0.008181943136993391,5.1,1517.0,0.7020000000000001,4.2219999999999995
1964-09-11,4.83,1.28,4.42,0,23.3686068266013,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.69305286599417,0,83.45,83.45,83.45,83.45,18.42163355,4.53,0.41,0,0,0.0,41.181491199234706,0.028378365,3.5,3.52,0.00027198295500553,5.1,1517.0,0.7020000000000001,4.2219999999999995
1964-09-14,4.83,1.28,4.42,0,23.2991942012035,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.6885878455469499,0,83.22,83.22,83.22,83.22,18.37086093,4.53,0.41,0,0,0.0,41.0624312338264,0.028469671000000002,3.5,3.53,0.00757191192347215,5.1,1517.0,0.6920000000000011,4.2219999999999995
1964-09-15,4.83,1.28,4.42,0,23.2326144881638,267.951496599621,0.0,0.010695289116748,0.0,0,0,1.6843251998004198,0,83.0,83.0,83.0,83.0,18.32229581,4.53,0.41,0,0,0.0,40.9483241422485,0.028558041,3.5,3.54,0.0105750308347132,5.1,1517.0,0.682,4.2219999999999995
1964-09-16,4.82,1.28,4.42,0,23.294798785169398,269.56687864392995,0.0,0.00874216349586598,0.0,0,0,1.6893968567929598,0,83.24,83.24,83.24,83.24,18.37527594,4.53,0.4,0,0,-0.0015625004967056099,41.061146834763704,0.028488574,3.25,3.55,0.00792391605205246,5.1,1517.0,0.662,4.212
1964-09-17,4.82,1.28,4.42,0,23.421067703825397,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.70076072187806,0,83.79,83.79,83.79,83.79,18.49668874,4.53,0.4,0,0,-0.000398554867653011,41.2869318784733,0.028314361,3.5,3.54,0.0024095720041036398,5.1,1517.0,0.662,4.202
1964-09-18,4.82,1.28,4.42,0,23.329447377716605,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.69466974271815,0,83.48,83.48,83.48,83.48,18.42825607,4.53,0.4,0,0,-0.000201259869695658,41.1286031748229,0.02843234,3.5,3.54,0.008611241878171609,5.1,1402.0,0.662,4.202
1964-09-21,4.82,1.28,4.42,0,23.430657447239103,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.70258525129462,1,83.86,83.86,83.86,83.86,18.51214128,4.53,0.4,0,0,-3.9648717383052e-06,41.3102048804203,0.028316279,3.5,3.54,0.004899136334743,5.1,1402.0,0.652,4.192
1964-09-22,4.82,1.28,4.42,0,23.4340585276078,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.70339574825114,2,83.89,83.89,83.89,83.89,18.518763800000002,4.53,0.4,0,0,0.000193330126219049,41.3193544975278,0.028318925,3.5,3.54,0.0040650987963168,5.1,1402.0,0.652,4.192
1964-09-23,4.82,1.28,4.42,0,23.434669312534197,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.70400329147235,3,83.91,83.91,83.91,83.91,18.52317881,4.53,0.4,0,0,0.0,41.3235639311057,0.028324943999999998,3.5,3.55,0.0031130691351169302,5.1,1402.0,0.642,4.192
1964-09-24,4.82,1.28,4.42,0,23.454829508712102,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.7060324295249,4,84.0,84.0,84.0,84.0,18.54304636,4.53,0.4,0,0,0.0,41.3622278081792,0.028307351,3.5,3.55,0.000851551576328082,5.1,1402.0,0.642,4.192
1964-09-25,4.82,1.26,4.42,0,23.5084849380227,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.71049899855536,5,84.21,84.21,84.21,84.21,18.58940397,4.53,0.4,1,0,0.0,41.4599489645066,0.028249482000000003,3.5,3.54,0.00167832341411758,5.1,1402.0,0.652,4.192
1964-09-28,4.82,1.26,4.42,0,23.5230468010419,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.7121223705033501,4,84.28,84.28,84.28,84.28,18.60485651,4.53,0.4,1,1,0.0,41.4887122266489,0.028238732000000002,3.5,3.55,0.00534078119726908,5.1,1402.0,0.622,4.172
1964-09-29,4.82,1.26,4.42,0,23.5069113262676,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.7115113171471101,3,84.24,84.24,84.24,84.24,18.59602649,4.53,0.4,1,0,0.0,41.4633121324282,0.028264859,3.5,3.55,0.00640460483980496,5.1,1402.0,0.632000000000001,4.1819999999999995
1964-09-30,4.81,1.26,4.42,0,23.4852068865473,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.7104938509951397,2,84.18,84.18,84.18,84.18,18.58278146,4.53,0.39,1,0,0.0,41.42806338133379,0.028297733,2.75,3.55,0.00723417869433771,5.1,1402.0,0.632000000000001,4.1819999999999995
1964-10-01,4.81,1.26,4.42,0,23.452358413882198,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.70866348563981,1,84.08,84.08,84.08,84.08,18.560706399999997,4.53,0.39,1,0,0.0,41.3731287200281,0.028344132,3.5,3.55,0.0112472915633123,5.2,1402.0,0.632000000000001,4.1819999999999995
1964-10-02,4.81,1.26,4.42,0,23.525498467209395,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.7145552164564601,0,84.36,84.36,84.36,84.36,18.62251656,4.53,0.39,0,0,0.0,41.505156557247794,0.028262755,3.5,3.56,0.0100358901921611,5.2,1402.0,0.622,4.1819999999999995
1964-10-05,4.81,1.26,4.42,0,23.6264928281636,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.7224800680802501,0,84.74,84.74,84.74,84.74,18.70640177,4.53,0.39,0,0,0.0,41.6863280844245,0.02814866,3.5,3.56,0.00577508921634209,5.2,1402.0,0.642,4.202
1964-10-06,4.81,1.26,4.42,0,23.6354601953499,269.56687864392995,0.0,0.00970881412696123,0.0,0,0,1.7236980537961901,0,84.79,84.79,84.79,84.79,18.71743929,4.53,0.39,0,0,0.0,41.7051212949171,0.028144697000000003,3.5,3.56,0.0018943564380667802,5.2,1402.0,0.632,4.192
